"loc","date","year","month","prec","tmax","tmean","tmin"
"N",1975-06-01,1975,6,5.20000028610229,17.8469996770223,12.5803331216176,5.91133316556613
"N",1975-07-01,1975,7,0,28.8922575673749,19.3735480769988,11.5770964161042
"N",1975-08-01,1975,8,5.5,25.7358057575841,17.5648383786601,11.2006449237947
"N",1975-09-01,1975,9,10.6999998092651,18.3446661631266,12.2136663913727,5.83699988971154
"N",1975-10-01,1975,10,1.5,16.3087092368833,9.24096757365811,2.86741928996578
"N",1975-11-01,1975,11,36.1000010967255,12.0256664276123,2.65033328396579,-2.11866661248108
"N",1975-12-01,1975,12,56.3000013679266,9.27419327151391,0.482258055479296,-3.30870960899178
"N",1976-01-01,1976,1,35,10.2651610374451,1.30516125694398,-3.93903218161675
"N",1976-02-01,1976,2,22.3000001981854,9.26724124776906,1.20034481405184,-2.62068958529111
"N",1976-03-01,1976,3,22.4000000953674,9.8632255677254,2.45129026063988,-2.227741901913
"N",1976-04-01,1976,4,54.0000014901161,9.91899981498718,2.5899999404947,-1.42966662595669
"N",1976-05-01,1976,5,68.0000009536743,14.1648382986746,9.70096752720494,4.49741924001325
"N",1976-06-01,1976,6,0,21.7936663309733,14.4989996592204,8.36399981180827
"N",1976-07-01,1976,7,22.4999997615814,23.9151607021209,16.6241930992373,11.2029028861753
"N",1976-08-01,1976,8,0,23.2393543489518,17.5599995889971,10.6132255677254
"N",1976-09-01,1976,9,57.9000010490417,19.1089995702108,11.8176664034526,6.30499984423319
"N",1976-10-01,1976,10,77.7000031471252,14.0822577015046,5.60870954947126,0.875806412869884
"N",1976-11-01,1976,11,71.9999995231628,11.5516663869222,1.76399995585283,-2.91099992096424
"N",1976-12-01,1976,12,114.400003910065,10.776128861212,2.08290320154159,-1.53548384289588
"N",1977-01-01,1977,1,78.3000025525689,9.38709655884774,1.3493548128153,-1.81709673135511
"N",1977-02-01,1977,2,92.7000015452504,9.78714261736189,1.75928570330143,-2.04464279274855
"N",1977-03-01,1977,3,21.8000000715256,12.5893546073667,4.64903214189314,-0.774838668564635
"N",1977-04-01,1977,4,0,13.68166624705,6.81266648372014,0.371000000834465
"N",1977-05-01,1977,5,27.9999995231628,13.4048384697207,7.61967731291248,1.75903221652392
"N",1977-06-01,1977,6,23.6000003814697,16.4353328386943,11.1046664714813,4.72766650021076
"N",1977-07-01,1977,7,20.8999996185303,19.9190318507533,14.8161287307739,8.37483847525812
"N",1977-08-01,1977,8,0,20.3699996702133,14.6945157820179,7.80161269249455
"N",1977-09-01,1977,9,7.90000009536743,19.6246663411458,14.3859997749329,8.26966646512349
"N",1977-10-01,1977,10,69.0000014305115,15.8851609076223,8.94806428109446,4.87387080346384
"N",1977-11-01,1977,11,59.3000004291534,12.304666296641,3.79999993244807,-0.909666633605957
"N",1977-12-01,1977,12,118.300000488758,11.9480642810945,3.83290312559374,-0.0680645110025521
"N",1978-01-01,1978,1,69.9000023603439,8.45935465443519,-0.155161300734166,-3.76451603443392
"N",1978-02-01,1978,2,67.9000020027161,11.4607139825821,2.82571420179946,-1.41178568559034
"N",1978-03-01,1978,3,29.9000006318092,11.3441932432113,3.15645156530363,-2.20580641684994
"N",1978-04-01,1978,4,91.6000022292137,10.6419997851054,2.97533326943715,-1.57333329220613
"N",1978-05-01,1978,5,27.8000001907349,13.5848384057322,6.85903214254687,1.13677416501507
"N",1978-06-01,1978,6,10.6000000238419,16.4919995307922,11.0589996814728,5.26366658409437
"N",1978-07-01,1978,7,0,27.6309670479067,18.5054834427372,10.7519351897701
"N",1978-08-01,1978,8,0,26.2503218496999,18.1738705481252,11.4606448758033
"N",1978-09-01,1978,9,3.79999995231628,22.4053327560425,16.4929995854696,9.6879998366038
"N",1978-10-01,1978,10,10.1999998092651,16.0116124922229,8.33612884244611,2.89838705332048
"N",1978-11-01,1978,11,28.1000008583069,13.3013331413269,3.79466657042503,-1.27899999270837
"N",1978-12-01,1978,12,116.100000977516,11.6670964456374,3.13193542342032,-0.56032258170026
"N",1979-01-01,1979,1,127.000003635883,5.74806440934058,2.43709671016662,-0.771290305881731
"N",1979-02-01,1979,2,72.0000016689301,5.32392842854772,1.86499995179474,-1.57464283704758
"N",1979-03-01,1979,3,54.0000013709068,8.61451592368464,1.47774190083146,-2.84516122360383
"N",1979-04-01,1979,4,33,9.03766648769379,3.21333329131206,-2.5686665892601
"N",1979-05-01,1979,5,4.59999990463257,16.0419351208595,9.81096758381013,3.59064508349665
"N",1979-06-01,1979,6,0,21.1633328755697,15.2553331375122,10.4583331267039
"N",1979-07-01,1979,7,0,25.7054833442934,17.7883867140739,12.1493545040008
"N",1979-08-01,1979,8,0,24.386128640944,18.4193545003091,12.4861288839771
"N",1979-09-01,1979,9,31.2000007629395,19.7536661783854,13.5039997577667,9.33099978367488
"N",1979-10-01,1979,10,133.90000462532,14.1290319504276,7.67806433093163,3.62354828273096
"N",1979-11-01,1979,11,8.99999982118607,9.9246663570404,4.46166655222575,-1.18066662798325
"N",1979-12-01,1979,12,7.39999997615814,7.01774175681414,1.93354833823058,-3.2922579578815
"N",1980-01-01,1980,1,24.1000002622604,5.10032241250719,0.699999999375113,-3.88354830491927
"N",1980-02-01,1980,2,68.4000020027161,10.4558617328775,3.52586200730554,-1.86689648186338
"N",1980-03-01,1980,3,61.8000011444092,10.060322330844,2.96741929361897,-1.88096770866504
"N",1980-04-01,1980,4,20.9000005722046,11.8959997177124,5.33899990593394,-0.622666637164851
"N",1980-05-01,1980,5,46.9000009596348,13.4093545790642,7.40838690726988,1.87096772991842
"N",1980-06-01,1980,6,14.7000005245209,20.7289995829264,14.792332871755,9.38133316040039
"N",1980-07-01,1980,7,0,24.5516123617849,18.2993544301679,11.8564513729465
"N",1980-08-01,1980,8,0,26.130644582933,19.633870709327,13.9306448351952
"N",1980-09-01,1980,9,16.1000001430511,22.9203327814738,16.9233331044515,11.7869997819265
"N",1980-10-01,1980,10,18.4000000953674,15.9961286975491,8.44419342471707,2.34096769015155
"N",1980-11-01,1980,11,70.0000012516975,8.98866646289826,4.12233322064082,-0.794666669269403
"N",1980-12-01,1980,12,20.5,4.81967730099155,0.199999991924532,-4.4148386346717
"N",1981-01-01,1981,1,34.4000000953674,6.68290302253539,1.1306451484561,-4.30870956470889
"N",1981-02-01,1981,2,20.2999997138977,8.29035694258554,1.36142854605402,-3.45178561976978
"N",1981-03-01,1981,3,73.1000003814697,12.8193543649489,5.57580634086363,0.238709645165551
"N",1981-04-01,1981,4,60.3000001311302,11.3319997310638,4.62666654189428,0.0859999934832255
"N",1981-05-01,1981,5,50.2000012397766,13.9764513354148,8.68225783686484,2.72870960735506
"N",1981-06-01,1981,6,0,23.6516661643982,16.6036664009094,10.6449997584025
"N",1981-07-01,1981,7,0,24.1790318027619,17.6993542948077,11.6196770514211
"N",1981-08-01,1981,8,10.0000002384186,24.3041930044851,18.2461284514396,12.1222577556487
"N",1981-09-01,1981,9,20.8000001907349,22.0016662597656,15.1399996121724,10.0173331975937
"N",1981-10-01,1981,10,32.100001335144,16.5812899989467,9.96612875692306,4.09774187832109
"N",1981-11-01,1981,11,0,14.7686663309733,7.4843331416448,1.71366664295395
"N",1981-12-01,1981,12,97.1000020503998,6.57354823235543,2.62612897806591,-1.05096773100236
"N",1982-01-01,1982,1,59.8000005483627,7.24677405818816,3.16806447698224,-0.96387093412059
"N",1982-02-01,1982,2,34.4000007510185,6.54857131413051,2.11607137003115,-2.19285708852112
"N",1982-03-01,1982,3,26.8000011444092,10.9548383989642,3.56161283293078,-1.87064511833652
"N",1982-04-01,1982,4,44.8000003099442,12.3679997603099,5.67099987268448,-0.0626666684945424
"N",1982-05-01,1982,5,9.30000019073486,15.9383865787137,9.94387077516125,3.40419345457227
"N",1982-06-01,1982,6,0,22.5013327916463,16.3443329493205,10.0976664384206
"N",1982-07-01,1982,7,7.09999990463257,26.0164509434854,18.9080641961867,11.308064306936
"N",1982-08-01,1982,8,0,24.2903219653714,18.0777416536885,12.1841932727445
"N",1982-09-01,1982,9,0,20.2863328933716,14.0323330243429,9.35066645940145
"N",1982-10-01,1982,10,63.800000667572,14.5358061944285,6.63806437676953,1.01322578230212
"N",1982-11-01,1982,11,50.1000016927719,8.23899980386098,3.35499993277093,-1.29399997691313
"N",1982-12-01,1982,12,42.2000002861023,4.19451605696832,-0.210000008825333,-4.49548375414264
"N",1983-01-01,1983,1,0,8.65129013984434,2.02129028160726,-4.50451605166158
"N",1983-02-01,1983,2,14.400000333786,4.6210713375892,-0.496428578559841,-5.73964275685804
"N",1983-03-01,1983,3,13.5000004544854,12.8945158373925,5.34322565601718,-0.850645123289958
"N",1983-04-01,1983,4,51.6000014096498,12.4356663703918,4.49533325036367,-1.00333332593242
"N",1983-05-01,1983,5,9.30000019073486,13.6545158355467,7.21999979788257,1.05032256534023
"N",1983-06-01,1983,6,0,22.8309994379679,17.1129997571309,10.9583330790202
"N",1983-07-01,1983,7,0,24.5777411922332,18.3774187334122,12.4703223628383
"N",1983-08-01,1983,8,7.20000028610229,21.9961282668575,16.1345157315654,11.4645159167628
"N",1983-09-01,1983,9,0,23.2026662508647,17.492999680837,12.592333094279
"N",1983-10-01,1983,10,18.7000007629395,18.0499996985159,10.989677152326,4.98225794299956
"N",1983-11-01,1983,11,109.000001192093,10.5296664714813,6.88199984232585,3.04733326633771
"N",1983-12-01,1983,12,60.8000000119209,7.71548371161184,3.20967737320931,-1.12870963734965
"N",1984-01-01,1984,1,48.5000009536743,4.03290314876264,-0.388387085449311,-4.47870951578502
"N",1984-02-01,1984,2,17.9000004529953,6.01517226315778,0.314827566002977,-4.82379301560336
"N",1984-03-01,1984,3,49.5000007748604,5.55548370076764,0.713548369465336,-4.01774184742282
"N",1984-04-01,1984,4,20.5000005960464,13.0789996623993,7.61266646385193,2.89966663519541
"N",1984-05-01,1984,5,75.7000016868114,10.6374191007307,4.35548375691137,0.545806442056933
"N",1984-06-01,1984,6,17.5000004768372,18.9856662750244,12.7613329728444,6.0036665558815
"N",1984-07-01,1984,7,0,28.2699994733257,20.0348383380521,14.4980641949561
"N",1984-08-01,1984,8,0,22.7254833098381,17.2367738908337,11.9532255357312
"N",1984-09-01,1984,9,0,21.2036663691203,14.2583330790202,9.5026664853096
"N",1984-10-01,1984,10,27.6000003814697,15.6458060664515,8.19580624180455,1.94032253276917
"N",1984-11-01,1984,11,146.1000007689,8.6133331934611,4.63466653426488,0.646666669348876
"N",1984-12-01,1984,12,15.6999998092651,6.42290308590858,1.72258060978305,-2.86774185780556
"N",1985-01-01,1985,1,61.2000012397766,4.26387081030876,-0.121290335251439,-4.71935470738719
"N",1985-02-01,1985,2,39.7000003159046,11.4921425751277,4.71964274133955,-0.155714290948319
"N",1985-03-01,1985,3,8.5,6.9077417888949,0.996774179260096,-4.50677405057415
"N",1985-04-01,1985,4,38.4000006020069,12.9303330898285,6.58299988905589,0.922666644304991
"N",1985-05-01,1985,5,35.3000010251999,12.6638707653169,7.36387082453697,2.38064507322927
"N",1985-06-01,1985,6,0,20.6263329188029,15.3036663373311,10.5146664142609
"N",1985-07-01,1985,7,0,27.3706446001607,19.5967737320931,13.7251609371554
"N",1985-08-01,1985,8,0,26.3658059027887,19.8877415195588,13.6312900973905
"N",1985-09-01,1985,9,8.30000019073486,23.8553330103556,17.7446663220723,13.0089996655782
"N",1985-10-01,1985,10,0,17.4274188933834,11.4290319258167,6.01999991170822
"N",1985-11-01,1985,11,78.4000032544136,12.1856663227081,4.74266656736533,0.438666681945324
"N",1985-12-01,1985,12,73.2000026702881,7.1116127814016,3.38903217546401,-0.611612884267684
"N",1986-01-01,1986,1,66.8000018596649,4.21483861630963,-0.306451608336741,-4.80290310229025
"N",1986-02-01,1986,2,36.5000005960464,3.55499987250992,0.75642855571849,-2.03535707534424
"N",1986-03-01,1986,3,34.1000006198883,10.0883868586633,7.11451591983918,4.40548374191407
"N",1986-04-01,1986,4,42.0000017881393,6.93099985979497,1.88299996921172,-2.90633326762666
"N",1986-05-01,1986,5,2.29999995231628,18.3906448118148,11.9635480296227,7.76483852632584
"N",1986-06-01,1986,6,8.09999990463257,20.6883328755697,14.6059996922811,9.14099985758464
"N",1986-07-01,1986,7,6.70000028610229,25.8232251444171,19.467096267208,12.8380642706348
"N",1986-08-01,1986,8,0,25.3180637974893,18.5941932432113,12.1899996419107
"N",1986-09-01,1986,9,3.20000004768372,21.3516661326091,15.4169995625814,11.1336664358775
"N",1986-10-01,1986,10,69.8000001907349,15.234838362663,9.1716127087993,4.5438708350543
"N",1986-11-01,1986,11,30.100000500679,11.8443330764771,4.26299988428752,-0.996333301067352
"N",1986-12-01,1986,12,25.5000004768372,6.03612890935713,0.737741924101307,-4.05612896286672
"N",1987-01-01,1987,1,44.800000667572,5.60258050310996,0.484838717887479,-4.46870958612811
"N",1987-02-01,1987,2,39.200001001358,6.26499990267413,1.8039285498006,-2.38785707418408
"N",1987-03-01,1987,3,7.90000009536743,11.9161287892249,4.46161283023896,-1.50451609456251
"N",1987-04-01,1987,4,24.3000011444092,13.5663329839706,7.29199982086817,0.682666646440824
"N",1987-05-01,1987,5,0,16.5490319036668,9.51451589215186,2.51903219857524
"N",1987-06-01,1987,6,0,21.186999575297,14.4863329251607,9.72766648133596
"N",1987-07-01,1987,7,6.90000009536743,22.9525801135648,17.433870684716,11.5580642146449
"N",1987-08-01,1987,8,8.89999997615814,25.7983867276099,19.4041931090816,13.0270964407152
"N",1987-09-01,1987,9,0,23.8413327534993,17.5319994926453,12.9013330459595
"N",1987-10-01,1987,10,108.200000941753,15.52161259805,11.9103222816221,8.85612884644539
"N",1987-11-01,1987,11,30.0999998450279,12.4053330739339,9.14599979718526,6.11633313496908
"N",1987-12-01,1987,12,75.8000023365021,12.6041932567473,9.39193528698337,6.10612889259092
"N",1988-01-01,1988,1,116.900002121925,5.34032246374315,1.16838708880448,-2.58354831919555
"N",1988-02-01,1988,2,56.2000004053116,5.86413779340941,0.578620668500662,-4.14724133446299
"N",1988-03-01,1988,3,9.5,10.7403223033874,3.19451605504559,-3.48903217527174
"N",1988-04-01,1988,4,56.0000017881393,11.7556664461891,5.59499986966451,-0.222333341340224
"N",1988-05-01,1988,5,42.6000010967255,14.0216126134319,8.72999978834583,2.94806445942771
"N",1988-06-01,1988,6,24.5,17.5126662572225,11.8169997056325,7.24399983088175
"N",1988-07-01,1988,7,0,23.1012897491455,18.3209674896732,13.841289981719
"N",1988-08-01,1988,8,0,23.9877414088095,19.7674187690981,15.8616125660558
"N",1988-09-01,1988,9,12.6000003814697,22.5316660563151,16.4936661720276,11.1723331212997
"N",1988-10-01,1988,10,53.6000014543533,17.1058062276533,9.99935454706992,4.67580639354644
"N",1988-11-01,1988,11,51.300000667572,13.379999701182,10.6563330491384,8.07599984010061
"N",1988-12-01,1988,12,10,11.2051610639018,7.53741919609808,4.18161280309
"N",1989-01-01,1989,1,18.4000006914139,6.36548370699729,1.79193544652193,-2.88354833063579
"N",1989-02-01,1989,2,43.8999996185303,6.45428557906832,2.26678566208908,-1.91892849547522
"N",1989-03-01,1989,3,32.300000667572,11.8951611672678,5.29548370237312,-0.312580628500831
"N",1989-04-01,1989,4,58.9000021219254,8.55533316731453,3.18166659474373,-1.70966663242628
"N",1989-05-01,1989,5,43.3000011444092,16.9648383048273,10.7951611549624,6.80870958297483
"N",1989-06-01,1989,6,8.80000019073486,19.7456662813822,14.4769996007284,11.0993331273397
"N",1989-07-01,1989,7,0,28.2638703007852,20.4399996726744,15.3312899374193
"N",1989-08-01,1989,8,0,25.1983865922497,19.9661286569411,14.5832254348263
"N",1989-09-01,1989,9,15.9000006914139,19.5829996109009,14.1116664250692,8.5766664981842
"N",1989-10-01,1989,10,25.3000003397465,16.6929028726393,10.6164513864825,5.49161283046968
"N",1989-11-01,1989,11,118.700002372265,12.2039997736613,5.57699989080429,1.82466661135356
"N",1989-12-01,1989,12,108.900002837181,7.33709659114961,4.11387086827909,1.06645157933235
"N",1990-01-01,1990,1,34.3000000491738,4.88645148277283,1.04967740436475,-2.73451607337882
"N",1990-02-01,1990,2,0,12.5071424416133,5.00285699537822,-1.26214281609282
"N",1990-03-01,1990,3,37.7000012397766,12.3458062448809,5.22129023075104,0.276129027528148
"N",1990-04-01,1990,4,60.400000333786,8.61833313306173,3.452666614453,-1.44799996937315
"N",1990-05-01,1990,5,11,15.6832254163681,10.3732255658796,4.78870954436641
"N",1990-06-01,1990,6,0,21.4923329035441,15.6259997049967,10.4009998480479
"N",1990-07-01,1990,7,13.4000000953674,25.8216123273296,20.0893545458394,13.8680642650973
"N",1990-08-01,1990,8,0,25.4490317067792,19.7422575796804,14.0977416499969
"N",1990-09-01,1990,9,14.7999999523163,22.379999478658,16.4503330230713,12.0419997374217
"N",1990-10-01,1990,10,58.5000010728836,15.496773781315,8.38483842726677,4.06483858967981
"N",1990-11-01,1990,11,51.3000020980835,8.64366647402445,4.06866654157639,-0.910666622035205
"N",1990-12-01,1990,12,72.9000015258789,4.5980644149165,0.699677417835882,-2.97064511021299
"N",1991-01-01,1991,1,19.9000008106232,4.65806439999611,-0.0506451623814721,-4.46548376689034
"N",1991-02-01,1991,2,54.7000011205673,3.98607134712594,-0.129642847127148,-3.84857134148479
"N",1991-03-01,1991,3,73.1000008136034,7.74935468646788,3.38645158083208,-0.559354846515963
"N",1991-04-01,1991,4,15.1000001728535,10.260666513443,4.30033323367437,-1.14266664435466
"N",1991-05-01,1991,5,5,14.0116126460414,8.14548372837805,1.48677415568982
"N",1991-06-01,1991,6,2.79999995231628,21.931332842509,16.5033330281576,10.6869997342428
"N",1991-07-01,1991,7,0,27.759676594888,19.6625802747665,13.6745158472369
"N",1991-08-01,1991,8,0,28.7135476143129,20.4622576928908,14.3996771535566
"N",1991-09-01,1991,9,34.0000009536743,21.4123328844706,15.3859997590383,11.6523331006368
"N",1991-10-01,1991,10,37.5000005066395,13.059354535995,6.43967723461889,1.93258059090905
"N",1991-11-01,1991,11,52.5000016689301,8.45533305803935,3.23299991289775,-1.4083332983156
"N",1991-12-01,1991,12,56.5000007152557,6.82806438015353,2.5999999647179,-1.19645157840944
"N",1992-01-01,1992,1,16.3000001907349,4.88806442676052,-0.233870990814701,-4.99451603524147
"N",1992-02-01,1992,2,32.6000007390976,9.85793077534643,2.68655167520046,-2.3206895980984
"N",1992-03-01,1992,3,40.9000005722046,9.74741915733584,3.77451602826195,-1.00774189000649
"N",1992-04-01,1992,4,28.2000008225441,12.6623330434163,6.53633320331573,0.635333343098561
"N",1992-05-01,1992,5,1.30000007152557,16.3058061292095,11.4132255431144,7.06741920594246
"N",1992-06-01,1992,6,59.9000026583672,15.1803330421448,9.94599982897441,4.42699989875158
"N",1992-07-01,1992,7,0,26.0222575895248,18.4861287455405,13.0567738932948
"N",1992-08-01,1992,8,0,25.3241929085024,18.982902865256,12.7832255517283
"N",1992-09-01,1992,9,11.6000003814697,22.0526661237081,15.4876663684845,10.624333123366
"N",1992-10-01,1992,10,37.4000003933907,10.6177417155235,6.07709662375912,1.65838706745736
"N",1992-11-01,1992,11,39.5999999046326,10.993999671936,5.27133320967356,0.0959999958053231
"N",1992-12-01,1992,12,36.1000003814697,5.6364514366273,1.50548383978105,-2.32451606373633
"N",1993-01-01,1993,1,12.3000001907349,7.53838693711065,1.64677416262848,-4.18322571631401
"N",1993-02-01,1993,2,23.8000003695488,7.51714266198022,1.13178568000772,-3.3496428206563
"N",1993-03-01,1993,3,26.6000003814697,9.48161266311523,3.92419344763602,-1.42516128670785
"N",1993-04-01,1993,4,68.8000011444092,11.817999680837,4.72733321984609,-0.648666652912895
"N",1993-05-01,1993,5,35.3000009059906,13.7632254938925,8.08935465351228,2.66258059682385
"N",1993-06-01,1993,6,0,20.5263328870138,14.3069996198018,9.40833303133647
"N",1993-07-01,1993,7,0,27.0509671242006,19.1880640214489,13.442902903403
"N",1993-08-01,1993,8,0,25.6270962376748,18.9458059803132,12.4119352217643
"N",1993-09-01,1993,9,18.5999999046326,18.2689995765686,11.311333100001,5.39599987765153
"N",1993-10-01,1993,10,100.30000115931,10.2580642546377,5.4887096035865,0.68419355250174
"N",1993-11-01,1993,11,86.8000018596649,7.13099981149038,3.62199992338816,0.031000001480182
"N",1993-12-01,1993,12,0,6.8351611245063,1.53419349655028,-3.40580639291194
"N",1994-01-01,1994,1,72.6999983787537,5.19483857962393,0.875806441049903,-3.56387088952526
"N",1994-02-01,1994,2,35.4000005722046,6.53678560044084,1.82964280939528,-2.62785708052771
"N",1994-03-01,1994,3,3.70000004768372,12.1629030319952,6.57193540757702,0.679032240243208
"N",1994-04-01,1994,4,40.1000008583069,11.3263330380122,4.20799986347556,-1.28299996654193
"N",1994-05-01,1994,5,28.2000000476837,17.0012899214222,10.8777417059868,4.62258052351254
"N",1994-06-01,1994,6,0,22.8299994150798,16.5883329709371,10.357999753952
"N",1994-07-01,1994,7,0,30.023225169028,21.7012898229784,15.2183868039039
"N",1994-08-01,1994,8,0,28.316773691485,20.395805820342,14.7458061095207
"N",1994-09-01,1994,9,37,19.6289996147156,12.6529997030894,8.24566645224889
"N",1994-10-01,1994,10,42.7000005245209,15.255483565792,9.3296772280047,5.07645148807956
"N",1994-11-01,1994,11,57.3000016212463,12.2263331095378,6.99066654841105,2.00066662598401
"N",1994-12-01,1994,12,18.1000003814697,7.25290312305574,2.0635483351446,-2.62838702240298
"N",1995-01-01,1995,1,31.0999994277954,5.94064501024062,0.648064476167483,-4.14870960481705
"N",1995-02-01,1995,2,0,10.9960711853845,3.80035702937416,-1.50535712776972
"N",1995-03-01,1995,3,43,9.88032237175972,4.21806442737579,-1.32870964850149
"N",1995-04-01,1995,4,5.20000004768372,13.8706664085388,6.61899987061818,0.425333328545094
"N",1995-05-01,1995,5,0,18.8719349522744,12.8948385023302,7.928386926651
"N",1995-06-01,1995,6,14.5,21.0096661249797,14.9389996846517,10.008333158493
"N",1995-07-01,1995,7,0,25.1648382986746,19.0541931583035,13.8441932432113
"N",1995-08-01,1995,8,12.6999998092651,25.0658058658723,18.9661285954137,13.1290319811913
"N",1995-09-01,1995,9,0,18.1686662038167,11.1159996827443,4.96166651646296
"N",1995-10-01,1995,10,0,17.7845156577326,11.2509674872122,5.63387083622717
"N",1995-11-01,1995,11,44.4000005722046,10.8299998283386,6.26966655055682,1.73066663295031
"N",1995-12-01,1995,12,88.1000025868416,7.13548365331465,3.8532257195442,0.565161297398229
"N",1996-01-01,1996,1,138.40000385046,6.07967728184116,3.04612899523589,-0.182580644324903
"N",1996-02-01,1996,2,51.9000008106232,4.18758614798044,0.237241362831716,-3.55620678848234
"N",1996-03-01,1996,3,37.5000010728836,7.98032237637428,3.45806444580517,-0.709354837154669
"N",1996-04-01,1996,4,18.5000004172325,13.0783330281576,6.52599979241689,1.06866661359866
"N",1996-05-01,1996,5,55.0999999046326,14.6925804076656,9.02838683897449,3.37419342802417
"N",1996-06-01,1996,6,0,22.3719994227091,15.8223329544067,10.2629997412364
"N",1996-07-01,1996,7,0,25.1438703844624,18.8799996837493,12.7054836519303
"N",1996-08-01,1996,8,0,23.9174190644295,17.3548382482221,11.6629028935586
"N",1996-09-01,1996,9,49.3000011444092,17.9573328971863,11.3356663703918,6.17333319981893
"N",1996-10-01,1996,10,25.1999999880791,15.7170964517901,8.43290301292173,2.6654838217843
"N",1996-11-01,1996,11,77.0999999046326,9.4279998699824,4.42266658842564,-0.0706666784981887
"N",1996-12-01,1996,12,146.100003123283,6.25387083426599,2.97516123235466,-0.240645160117457
"N",1997-01-01,1997,1,57.0000012665987,6.00387080302162,2.56129025547735,-0.927096765608557
"N",1997-02-01,1997,2,12.8000001907349,10.7624997581754,4.60928558451789,-1.15321427477258
"N",1997-03-01,1997,3,0,14.5070965059342,7.12838694357103,0.0199999983512586
"N",1997-04-01,1997,4,33.0000010728836,14.6723329861959,8.20466645558675,2.84633327672879
"N",1997-05-01,1997,5,43.8000007271767,15.842580118487,9.80129009677518,4.20193536723814
"N",1997-06-01,1997,6,17,19.7716661771139,13.3816663424174,8.75399981339772
"N",1997-07-01,1997,7,0,22.8425798723775,17.0496771720148,11.0641932795125
"N",1997-08-01,1997,8,5.90000009536743,24.0312897466844,17.8038708163846,12.1764512984983
"N",1997-09-01,1997,9,38.6000003814697,21.6863327026367,15.3886661529541,10.9903330961863
"N",1997-10-01,1997,10,38.200001001358,17.2822576030608,10.6354836494692,5.54225794442238
"N",1997-11-01,1997,11,88.4000016450882,8.58766643206278,4.94933321078618,1.42299995695551
"N",1997-12-01,1997,12,93.0000015497208,6.46709666521318,2.42903222768537,-1.39903221255349
"N",1998-01-01,1998,1,62.9999998807907,6.34225791500461,1.8503225242659,-2.07870963113683
"N",1998-02-01,1998,2,24.2000005245209,9.90821410928454,5.39571414675031,0.888571405051542
"N",1998-03-01,1998,3,25.7000007629395,13.5193544972327,5.95483856047353,-0.400000002595686
"N",1998-04-01,1998,4,23.6000009775162,9.30333315134049,4.04033323501547,-0.994666639901698
"N",1998-05-01,1998,5,36.8000008612871,14.4135480388518,8.39935468089196,3.0661289499652
"N",1998-06-01,1998,6,20.5000004768372,22.731333065033,16.0663329124451,10.5673330148061
"N",1998-07-01,1998,7,0,28.2822575107698,19.6945156897268,13.3109674453735
"N",1998-08-01,1998,8,0,26.4712897269957,19.9941931693785,13.7490319282778
"N",1998-09-01,1998,9,28.6000010967255,21.2189995447795,13.9629997253418,9.74133313496908
"N",1998-10-01,1998,10,8.10000038146973,14.8245156503493,8.13161271618259,1.7241935023377
"N",1998-11-01,1998,11,9.29999995231628,9.70533309777578,4.37999991203348,-0.457999989390373
"N",1998-12-01,1998,12,43.6000011563301,7.40483859277541,1.59290318906067,-3.98096767999232
"N",1999-01-01,1999,1,33.2000017166138,6.41806431739561,1.59580639118869,-3.27548379282798
"N",1999-02-01,1999,2,38.8000011444092,5.6653570319925,0.643928531557322,-4.8582141484533
"N",1999-03-01,1999,3,36.1000000983477,10.0993546285937,3.59645149736635,-1.3290322305214
"N",1999-04-01,1999,4,0,14.6343330701192,6.76233314424753,0.291333326324821
"N",1999-05-01,1999,5,2.40000009536743,19.0803221425702,12.4087093414799,6.0438708018872
"N",1999-06-01,1999,6,0,22.8279996236165,16.4993330319722,10.857999865214
"N",1999-07-01,1999,7,0,27.809031701857,19.8083865258002,13.2941932370586
"N",1999-08-01,1999,8,0,25.7858057329732,19.7983866968463,13.9241932284447
"N",1999-09-01,1999,9,24,20.3543328285217,13.6203330357869,9.23199982643127
"N",1999-10-01,1999,10,66.9000013172626,16.0212898254395,10.0174190613531,5.55709663514168
"N",1999-11-01,1999,11,42.5000002384186,7.22133316894372,2.13133324310184,-2.48466663459937
"N",1999-12-01,1999,12,52.6000018119812,5.86935468642942,1.61483866132555,-2.32451609161592
"N",2000-01-01,2000,1,25.6000001430511,5.47903215500616,0.149999984449917,-4.78967730604833
"N",2000-02-01,2000,2,0,12.0427583497146,4.90827573578933,-0.9972413482851
"N",2000-03-01,2000,3,8.40000057220459,12.7203223320746,5.17548372668605,-0.972258048011891
"N",2000-04-01,2000,4,95.0000012293458,9.2079998254776,4.18666654229164,-0.735999987646937
"N",2000-05-01,2000,5,42.000001013279,16.6619350525641,11.154193370573,5.23806440181309
"N",2000-06-01,2000,6,0,25.4489995956421,16.8663330078125,10.8153331279755
"N",2000-07-01,2000,7,0,27.3319349596577,19.0361285055837,12.4441933170442
"N",2000-08-01,2000,8,0,26.081612494684,19.7296770772626,13.5945158158579
"N",2000-09-01,2000,9,10.6999998092651,22.5773329416911,15.5683329582214,10.8196664730708
"N",2000-10-01,2000,10,58.2000012397766,12.8887092836442,7.82548376821703,2.87354834570039
"N",2000-11-01,2000,11,61.5000003874302,7.30733315944672,2.76566662682841,-1.4093333038191
