SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
-0.77098,-1.05839,-1.41908,-1.25765,-0.48254,-0.29672,-0.63191,-0.14245,0.06103,0.20533,0.02592,-0.20783,-0.24297,-0.27804,-0.43975,-0.74545,-0.78892,-0.2584,-0.25936,0.05317,0.36772,0.72567,0.67007,0.59696,0.57775,0.56114,0.54653,0.43394,0.35339,0.32973,0.4671,0.30782,0.04667,-0.14786,-0.1186,0.09379,0.08753,0.07609,0.12942,-0.05197,-0.10948,-0.15884,-0.36178,-0.52017,-0.55298,-0.38624,-0.57431,-0.66821
0.63426,0.4557,0.2933,-0.31518,-0.76861,-0.28812,-0.15654,-0.48183,-0.01375,0.15568,0.27102,0.09146,-0.12043,-0.15449,-0.18631,-0.34152,-0.63189,-0.68208,-0.18541,-0.19236,0.09765,0.4,0.74042,0.69186,0.61888,0.60021,0.58474,0.56938,0.45461,0.37329,0.34178,0.47117,0.31941,0.06956,-0.11745,-0.08703,0.1174,0.11126,0.10014,0.15192,-0.02425,-0.08021,-0.12773,-0.32446,-0.47801,-0.51424,-0.35073,-0.53744
0.70855,0.68302,0.62055,0.5345,0.19717,-0.25333,-0.02104,0.07186,-0.23543,0.12553,0.26907,0.37528,0.20772,0.0083,-0.02027,-0.04927,-0.19099,-0.46831,-0.51497,-0.04818,-0.06515,0.20096,0.48265,0.8107,0.76976,0.70082,0.68165,0.66663,0.65008,0.54156,0.46557,0.43372,0.56447,0.41082,0.1496,-0.03319,-0.00378,0.19624,0.18978,0.17866,0.23083,0.05912,0.00258,-0.03639,-0.22836,-0.38268,-0.42077,-0.26015
1.34293,1.2943,1.2877,1.25068,1.20402,1.0024,0.58167,0.64401,0.66862,0.39276,0.63557,0.72681,0.82766,0.7082,0.53154,0.50415,0.47781,0.35347,0.03653,-0.03093,0.3825,0.3537,0.58226,0.81322,1.10298,1.06697,1.00333,0.9861,0.97178,0.95943,0.85244,0.77475,0.7423,0.86172,0.71675,0.45783,0.28374,0.29994,0.49117,0.48497,0.47321,0.52343,0.3492,0.2887,0.2472,0.05293,-0.11082,-0.1624
-1.11399,0.21765,0.50808,0.59352,0.55487,0.50783,0.28458,-0.02211,0.12155,0.1804,-0.06076,0.24738,0.38168,0.46899,0.32033,0.15111,0.12554,0.1009,-0.02044,-0.28843,-0.34956,0.06594,0.04035,0.28697,0.53694,0.83385,0.80038,0.73236,0.71491,0.70146,0.68606,0.58541,0.51293,0.4937,0.60837,0.47035,0.22925,0.0543,0.07837,0.2673,0.26184,0.25111,0.29922,0.12414,0.07131,0.03174,-0.15864,-0.3167
0.48344,-0.57444,0.30998,0.50332,0.59002,0.55011,0.50721,0.318,0.07494,0.21406,0.26481,0.04243,0.31683,0.41406,0.50032,0.36631,0.20486,0.18222,0.15959,0.05251,-0.20621,-0.28202,0.09526,0.07656,0.30495,0.53259,0.82511,0.78686,0.71596,0.69955,0.68572,0.67432,0.5695,0.4959,0.47779,0.59354,0.45732,0.2271,0.05688,0.0834,0.27408,0.26834,0.25783,0.30214,0.12875,0.07029,0.02517,-0.15649
-0.42877,0.06647,-0.78252,0.08393,0.26926,0.3845,0.34269,0.30022,0.08992,-0.14339,0.00324,0.07676,-0.15512,0.13375,0.26038,0.35564,0.21671,0.0432,0.01875,-0.00277,-0.11711,-0.36742,-0.43668,-0.04883,-0.06792,0.17723,0.42565,0.73758,0.69506,0.6214,0.60416,0.59009,0.57693,0.46982,0.39811,0.38417,0.50709,0.36871,0.13633,-0.03645,-0.01288,0.18454,0.17896,0.16889,0.21464,0.04115,-0.0176,-0.06329
-0.98305,-0.9987,-0.56261,-1.12564,-0.33828,-0.13387,-0.00547,-0.04605,-0.08994,-0.28112,-0.50016,-0.31438,-0.21351,-0.41766,-0.12576,0.02267,0.13397,0.00305,-0.1689,-0.19348,-0.21194,-0.32145,-0.56615,-0.6261,-0.24553,-0.26049,-0.01969,0.23849,0.54488,0.50723,0.43318,0.41666,0.40333,0.38987,0.29036,0.22744,0.21,0.33392,0.20193,-0.01966,-0.18301,-0.15692,0.03694,0.0317,0.02257,0.06714,-0.09787,-0.15158
-0.31739,-0.90593,-1.04996,-0.74467,-1.1734,-0.49696,-0.28858,-0.17104,-0.21165,-0.25418,-0.4374,-0.64364,-0.46858,-0.3709,-0.55772,-0.25498,-0.10655,0.02638,-0.09804,-0.2689,-0.29231,-0.31068,-0.41907,-0.64922,-0.69881,-0.33493,-0.34505,-0.1122,0.1417,0.43596,0.40408,0.33252,0.3166,0.3038,0.29072,0.19993,0.14534,0.12633,0.24987,0.1234,-0.09066,-0.25113,-0.22729,-0.03823,-0.04295,-0.05298,-0.00792,-0.16767
1.16319,0.55012,-0.05483,-0.31972,-0.15978,-0.62829,-0.0392,0.11113,0.19067,0.15754,0.11948,-0.04307,-0.25788,-0.12165,-0.05017,-0.23985,0.01745,0.14236,0.28119,0.16241,0.00366,-0.01814,-0.03586,-0.13781,-0.36806,-0.43197,-0.08428,-0.09845,0.11765,0.33953,0.6152,0.58252,0.5136,0.49786,0.48456,0.47227,0.38495,0.32337,0.30408,0.42358,0.29684,0.08405,-0.07635,-0.06085,0.12056,0.11601,0.10576,0.15059
-0.94077,0.76134,0.2909,-0.27216,-0.50306,-0.31296,-0.76509,-0.17059,-0.01859,0.05736,0.0222,-0.01622,-0.18049,-0.38292,-0.23708,-0.16125,-0.34916,-0.08229,0.05714,0.19024,0.07449,-0.08591,-0.1073,-0.12529,-0.22752,-0.45515,-0.51663,-0.16959,-0.18171,0.03926,0.26825,0.54292,0.51187,0.44203,0.42652,0.41366,0.3999,0.31668,0.25939,0.24163,0.35993,0.23404,0.02459,-0.13443,-0.11786,0.06178,0.05699,0.04667
-0.7766,-1.16583,0.68522,0.22928,-0.32513,-0.55422,-0.35984,-0.80122,-0.20653,-0.05488,0.02143,-0.01333,-0.05192,-0.21713,-0.41542,-0.26372,-0.18643,-0.37346,-0.10619,0.0361,0.16743,0.05308,-0.10766,-0.12888,-0.14702,-0.24868,-0.47629,-0.53693,-0.18766,-0.19996,0.01914,0.25008,0.52711,0.49659,0.4271,0.41144,0.39864,0.3851,0.3016,0.24552,0.22748,0.34553,0.21992,0.00977,-0.14925,-0.13151,0.0488,0.04405
-0.61565,-1.01085,-1.3148,0.59515,0.16839,-0.37168,-0.59041,-0.39416,-0.83079,-0.2317,-0.07924,-0.00022,-0.03511,-0.07365,-0.23871,-0.43527,-0.28131,-0.20423,-0.39119,-0.12417,0.01995,0.15112,0.03668,-0.12371,-0.14483,-0.16296,-0.26423,-0.49089,-0.55147,-0.20189,-0.2148,0.00511,0.23784,0.51364,0.48382,0.41491,0.39932,0.38658,0.37309,0.28976,0.23414,0.21555,0.33281,0.20802,-0.0012,-0.15984,-0.14196,0.03846
-0.31802,-0.51748,-0.67684,-1.11523,0.22704,-0.06775,-0.53119,-0.71755,-0.50279,-0.9146,-0.33257,-0.19336,-0.11233,-0.14637,-0.18055,-0.33694,-0.5125,-0.36512,-0.2923,-0.47323,-0.21426,-0.06475,0.05609,-0.04911,-0.20737,-0.22813,-0.2451,-0.34094,-0.56253,-0.62147,-0.28937,-0.30525,-0.08164,0.15385,0.42642,0.40281,0.33451,0.3193,0.30711,0.29431,0.2145,0.16284,0.14673,0.26292,0.14406,-0.06004,-0.21448,-0.19662
-0.44788,-0.67839,-0.76123,-0.82242,-1.11258,-0.204,-0.40076,-0.79232,-0.92888,-0.72719,-1.0626,-0.54617,-0.4125,-0.33182,-0.35966,-0.38846,-0.52594,-0.67157,-0.52084,-0.43835,-0.60641,-0.35608,-0.20525,-0.09332,-0.18892,-0.34462,-0.36529,-0.38018,-0.4709,-0.67965,-0.73488,-0.40712,-0.41561,-0.19195,0.03765,0.31498,0.2962,0.2274,0.2121,0.20035,0.18861,0.11463,0.06494,0.05893,0.17724,0.06153,-0.13581,-0.28733
-1.32819,-1.27728,-1.3785,-1.44166,-1.46802,-1.62998,-0.86409,-0.91855,-1.22401,-1.31378,-1.13903,-1.43723,-0.92771,-0.77538,-0.70921,-0.73694,-0.76251,-0.88715,-1.03063,-0.8847,-0.77997,-0.93414,-0.66487,-0.50367,-0.39287,-0.47538,-0.63362,-0.65401,-0.66886,-0.75495,-0.95556,-0.99866,-0.66644,-0.65949,-0.4199,-0.1742,0.1059,0.09306,0.02977,0.01493,0.00335,-0.00956,-0.08262,-0.13016,-0.1325,-0.01181,-0.12723,-0.32277
-0.3361,-1.2472,-1.41576,-1.52654,-1.57726,-1.60403,-1.74555,-1.07614,-1.11221,-1.37618,-1.50294,-1.3111,-1.58132,-1.03716,-0.85716,-0.78877,-0.81457,-0.83747,-0.95109,-1.07545,-0.94928,-0.85027,-0.99491,-0.74771,-0.59575,-0.49415,-0.57037,-0.71775,-0.73654,-0.75065,-0.82876,-1.01543,-1.05405,-0.73768,-0.73575,-0.51244,-0.2676,0.00091,-0.00787,-0.07338,-0.08741,-0.09831,-0.11208,-0.18642,-0.22837,-0.23153,-0.11187,-0.22497
0.1834,-0.30187,-1.10926,-1.24558,-1.34769,-1.38415,-1.41153,-1.55841,-1.00808,-1.05525,-1.29743,-1.39528,-1.21707,-1.45328,-0.97427,-0.82213,-0.7612,-0.78473,-0.80531,-0.9135,-1.0411,-0.92376,-0.83661,-0.97957,-0.74979,-0.60813,-0.51255,-0.58326,-0.72095,-0.73701,-0.74931,-0.82368,-0.99641,-1.02863,-0.74509,-0.74022,-0.53727,-0.30734,-0.04752,-0.05118,-0.10727,-0.1211,-0.13146,-0.14748,-0.22096,-0.26785,-0.27705,-0.15963
-0.08446,0.01291,-0.36909,-1.1615,-1.31393,-1.43831,-1.47746,-1.50171,-1.63389,-1.11377,-1.15865,-1.36992,-1.44256,-1.28227,-1.48879,-1.05365,-0.90228,-0.84521,-0.86842,-0.88667,-0.98732,-1.10799,-0.99689,-0.91912,-1.06056,-0.83679,-0.68953,-0.59822,-0.65865,-0.79065,-0.8061,-0.81779,-0.88998,-1.04982,-1.07518,-0.80098,-0.79563,-0.59159,-0.36057,-0.09975,-0.10832,-0.1637,-0.17732,-0.18711,-0.20275,-0.27436,-0.3218,-0.33046
1.59947,1.14686,0.92842,0.50666,-0.15226,-0.43508,-0.55673,-0.59838,-0.63975,-0.80847,-0.30725,-0.43293,-0.68484,-0.80295,-0.67996,-0.95237,-0.52631,-0.39305,-0.33836,-0.3628,-0.38257,-0.49236,-0.63825,-0.53718,-0.48501,-0.64096,-0.43316,-0.31016,-0.21377,-0.28657,-0.41898,-0.43445,-0.44642,-0.52298,-0.70209,-0.74163,-0.46567,-0.46922,-0.27134,-0.05564,0.2049,0.18615,0.13011,0.11656,0.10664,0.09135,0.01719,-0.03008
1.70208,1.94968,1.73908,1.51712,1.14521,0.66946,0.44564,0.34127,0.30822,0.2644,0.09363,0.45625,0.27713,-0.0055,-0.13417,-0.04809,-0.38503,0.04258,0.14604,0.19277,0.16974,0.14916,0.03827,-0.12511,-0.04444,-0.01577,-0.16733,0.01375,0.10394,0.19006,0.10717,-0.02698,-0.04212,-0.05456,-0.13527,-0.3235,-0.37074,-0.09921,-0.10553,0.0813,0.27982,0.52762,0.49727,0.4414,0.42858,0.41688,0.40445,0.32626
0.30625,1.28253,1.6804,1.52934,1.35622,1.02773,0.59913,0.38841,0.27596,0.24566,0.2067,0.05373,0.38545,0.23627,-0.01599,-0.14561,-0.06302,-0.36792,0.04804,0.15121,0.19764,0.17637,0.15715,0.05558,-0.09415,-0.01902,0.00724,-0.14318,0.03158,0.11125,0.19438,0.11752,-0.01311,-0.0281,-0.04066,-0.1206,-0.30324,-0.35695,-0.08866,-0.09078,0.08978,0.28301,0.5192,0.48677,0.43091,0.41856,0.40717,0.39582
2.24479,1.63717,1.93093,2.1567,2.05175,1.83962,1.52523,1.20296,1.04669,0.94637,0.92091,0.88963,0.76569,1.01447,0.84763,0.58187,0.44614,0.48042,0.16122,0.54673,0.61962,0.65647,0.638,0.61959,0.52687,0.36759,0.41834,0.43326,0.29356,0.44895,0.50231,0.5778,0.49246,0.36394,0.34902,0.33573,0.25713,0.0721,0.01265,0.27239,0.2656,0.42916,0.60157,0.82336,0.78556,0.7322,0.71983,0.70792
-0.47267,2.23336,1.59445,1.91392,2.14639,2.04922,1.8317,1.51265,1.18856,1.02866,0.92502,0.89925,0.86707,0.74113,0.99631,0.82906,0.56129,0.42506,0.46064,0.14308,0.52827,0.60334,0.6409,0.62249,0.60381,0.51091,0.35039,0.40157,0.41874,0.27834,0.43187,0.4869,0.56398,0.47887,0.35045,0.33539,0.32215,0.2437,0.05816,-7e-05,0.26003,0.25262,0.41739,0.59016,0.81276,0.77555,0.72228,0.70988
0.98525,0.38557,2.27971,1.6268,1.93358,2.15517,2.05104,1.83666,1.524,1.2045,1.04715,0.94535,0.92018,0.8884,0.76322,1.01314,0.8482,0.58188,0.44596,0.47867,0.16264,0.54519,0.61849,0.65631,0.6381,0.61951,0.52772,0.3674,0.41743,0.43375,0.2935,0.4463,0.50103,0.57636,0.49148,0.36414,0.34914,0.33591,0.25785,0.07217,0.01393,0.27256,0.2642,0.42856,0.60022,0.82166,0.78437,0.73161
0.2868,0.33079,0.17508,1.8209,1.40935,1.80102,2.05421,1.93126,1.73414,1.45131,1.14112,0.98075,0.8868,0.86284,0.83163,0.71261,0.94937,0.80125,0.55241,0.42032,0.44827,0.14839,0.51506,0.59329,0.62853,0.61061,0.59307,0.50191,0.34078,0.38831,0.3974,0.25306,0.40916,0.4691,0.54306,0.46366,0.33861,0.32398,0.3112,0.23547,0.05535,-0.00021,0.25418,0.24638,0.40937,0.57922,0.79767,0.7608
-1.03498,-0.78443,-0.72899,-0.78265,0.86454,0.71257,1.41173,1.81861,1.66977,1.50505,1.21672,0.84524,0.65648,0.56004,0.53399,0.50128,0.3715,0.64975,0.51739,0.27104,0.13752,0.18629,-0.09615,0.26982,0.36417,0.40321,0.38354,0.36659,0.27118,0.1193,0.1786,0.19379,0.05223,0.21744,0.27927,0.35818,0.28442,0.15793,0.14326,0.13108,0.05603,-0.11434,-0.16576,0.09595,0.09258,0.25883,0.4328,0.6487
1.53366,0.71417,0.63422,0.67446,0.61939,1.54831,1.35247,1.74989,2.02335,1.92283,1.81558,1.54845,1.29011,1.17202,1.09037,1.06853,1.04351,0.94428,1.13562,1.00151,0.75557,0.62707,0.64702,0.35834,0.6968,0.77722,0.80683,0.78919,0.77319,0.68942,0.5372,0.57841,0.58588,0.45699,0.60345,0.63832,0.71081,0.63009,0.51381,0.49988,0.487,0.41707,0.23964,0.18175,0.43227,0.4244,0.57344,0.72722
-0.55581,0.74205,0.14827,0.14648,0.18651,0.14187,1.09032,0.98155,1.45934,1.76375,1.672,1.55014,1.32202,1.0447,0.88907,0.80906,0.78896,0.76477,0.66632,0.86365,0.75513,0.53672,0.41382,0.45298,0.18433,0.51447,0.59607,0.62362,0.60636,0.59106,0.50672,0.36343,0.40868,0.42801,0.29509,0.44038,0.48968,0.56289,0.48704,0.36855,0.35537,0.34344,0.27195,0.09419,0.04327,0.29349,0.28691,0.43414
0.50436,-0.21174,0.74993,0.20161,0.20472,0.2321,0.19107,1.07223,0.9752,1.4091,1.68738,1.60488,1.48978,1.27308,1.02829,0.89385,0.82011,0.80153,0.77842,0.69357,0.87602,0.76336,0.54734,0.43825,0.46957,0.19773,0.51863,0.59236,0.61419,0.59815,0.58266,0.50474,0.35815,0.39911,0.41792,0.29343,0.43205,0.48689,0.55612,0.48504,0.37663,0.36332,0.35156,0.27934,0.10345,0.04681,0.28479,0.2803
-1.62549,-0.62749,-0.96523,0.1336,-0.41631,-0.38764,-0.36098,-0.39645,0.56255,0.54408,1.12919,1.48662,1.39612,1.29421,1.06079,0.76371,0.60004,0.51398,0.49266,0.46793,0.36549,0.59624,0.47835,0.2544,0.13672,0.18473,-0.09058,0.24772,0.33602,0.36335,0.34652,0.33118,0.24593,0.10039,0.15451,0.17978,0.05453,0.20684,0.27363,0.34861,0.27572,0.16379,0.15039,0.13927,0.0637,-0.10985,-0.16538,0.08077
-0.14813,-1.15035,-0.67156,-0.9534,-0.01458,-0.49278,-0.47334,-0.44772,-0.48619,0.42409,0.4049,1.00238,1.3721,1.28712,1.20416,0.98134,0.69041,0.52536,0.44189,0.42037,0.39853,0.30179,0.51778,0.39947,0.18679,0.0759,0.11752,-0.15162,0.17238,0.26229,0.29093,0.27499,0.26007,0.177,0.03881,0.09638,0.11716,-0.00512,0.14554,0.21486,0.2943,0.22304,0.11304,0.10005,0.08963,0.0154,-0.15126,-0.20281
0.26666,-0.04754,-0.86033,-0.57338,-0.83435,-0.00562,-0.42759,-0.41482,-0.39076,-0.4289,0.41351,0.3849,0.9714,1.34386,1.26043,1.16724,0.9675,0.69587,0.5318,0.44494,0.42433,0.40309,0.30166,0.5099,0.39255,0.18655,0.0825,0.12022,-0.14491,0.16193,0.25108,0.27948,0.26419,0.24964,0.16822,0.03835,0.09958,0.11738,-8e-04,0.147,0.21565,0.29171,0.21826,0.10987,0.09758,0.08613,0.01516,-0.14777
-0.48804,-0.23045,-0.36606,-0.9974,-0.74973,-0.93475,-0.19521,-0.57884,-0.58577,-0.56416,-0.59563,0.13678,0.13178,0.73481,1.1383,1.06315,0.97956,0.80473,0.54606,0.38841,0.30813,0.28881,0.26895,0.17432,0.38995,0.27999,0.08201,-0.02249,0.01752,-0.24276,0.05715,0.15218,0.18071,0.16558,0.15127,0.07107,-0.05047,0.00587,0.0252,-0.08612,0.05927,0.12972,0.20023,0.12792,0.02117,0.00931,-0.00175,-0.06932
0.22361,-0.54845,-0.28333,-0.40069,-1.00868,-0.77363,-0.95882,-0.21756,-0.60201,-0.61284,-0.59198,-0.6234,0.10698,0.10829,0.71768,1.12491,1.0514,0.96903,0.79675,0.52856,0.37087,0.28864,0.27001,0.24995,0.15471,0.36615,0.25362,0.05899,-0.04281,0.00093,-0.25311,0.04423,0.1373,0.16336,0.14848,0.13439,0.05364,-0.0641,-0.00501,0.01592,-0.09614,0.04713,0.11733,0.18692,0.11508,0.00886,-0.00318,-0.01441
-0.66667,-0.06705,-0.64676,-0.34989,-0.45306,-1.05521,-0.81523,-0.99206,-0.25255,-0.63794,-0.64773,-0.62651,-0.6573,0.07262,0.07865,0.69649,1.10531,1.03116,0.95049,0.78036,0.50846,0.35163,0.26931,0.25081,0.23051,0.13548,0.34748,0.23472,0.04204,-0.06017,-0.01851,-0.27109,0.02734,0.12133,0.14786,0.13286,0.11886,0.0385,-0.07947,-0.01895,0.00186,-0.11092,0.03303,0.10323,0.17306,0.10225,-0.00367,-0.01567
1.00429,0.36579,0.0744,-0.56779,-0.30219,-0.41136,-1.01394,-0.77823,-0.96301,-0.22146,-0.60916,-0.61718,-0.59605,-0.62724,0.10349,0.10848,0.71877,1.11874,1.04512,0.96438,0.79583,0.5263,0.36928,0.28794,0.26965,0.24941,0.1552,0.36524,0.2522,0.05942,-0.04327,-0.00185,-0.25458,0.04228,0.13589,0.16291,0.14795,0.13392,0.05389,-0.06466,-0.00433,0.01556,-0.09809,0.04592,0.1158,0.18549,0.11433,0.00891
-0.35683,-0.23982,-0.40453,-0.4435,-0.77497,-0.50239,-0.57906,-1.14807,-0.89369,-1.05266,-0.3289,-0.69522,-0.70034,-0.68126,-0.70754,-0.01956,-0.00527,0.59078,0.99865,0.92935,0.85337,0.69635,0.42392,0.27598,0.19374,0.17556,0.15647,0.06446,0.26961,0.15743,-0.03869,-0.14341,-0.09174,-0.32786,-0.03907,0.05813,0.0844,0.0699,0.05647,-0.02143,-0.13462,-0.07388,-0.05224,-0.16142,-0.01736,0.05207,0.12105,0.05165
1.52542,1.1037,1.14556,1.07277,0.99525,0.50929,0.4329,0.28782,-0.27988,-0.14721,-0.39515,0.21378,-0.14994,-0.14421,-0.12253,-0.15097,0.51118,0.48892,0.99544,1.31898,1.25221,1.1636,1.0001,0.75844,0.62305,0.5476,0.52987,0.51215,0.42359,0.60731,0.49983,0.30553,0.20687,0.24423,-0.01568,0.26728,0.35251,0.37489,0.36014,0.34631,0.27232,0.158,0.21076,0.23601,0.13033,0.26252,0.32071,0.3835
-0.38189,0.86381,0.59887,0.64156,0.58235,0.51252,0.16433,0.16164,0.05128,-0.44086,-0.32111,-0.51937,0.07634,-0.26316,-0.26194,-0.24178,-0.26836,0.38102,0.35879,0.87779,1.20267,1.13925,1.06202,0.91191,0.66697,0.5387,0.45699,0.43923,0.42259,0.33658,0.52253,0.41029,0.21694,0.12875,0.17907,-0.07699,0.20508,0.29067,0.3172,0.30308,0.28931,0.21526,0.0998,0.1538,0.18101,0.07333,0.20653,0.2655
0.92664,0.34748,1.19103,0.97425,1.00157,0.95875,0.91189,0.60314,0.54199,0.41789,-0.02299,0.08267,-0.13653,0.38709,0.07278,0.07723,0.09428,0.06961,0.61663,0.58924,1.01466,1.28611,1.23598,1.17048,1.03558,0.82253,0.70522,0.63178,0.61581,0.59989,0.52021,0.67996,0.57979,0.41252,0.31826,0.35231,0.10878,0.37324,0.44756,0.46751,0.45443,0.44133,0.37105,0.25178,0.30512,0.3283,0.22379,0.34287
0.2322,0.69625,0.27535,1.02232,0.83677,0.86313,0.82306,0.78607,0.5318,0.50198,0.39364,-0.01208,0.09006,-0.12301,0.36048,0.06837,0.06692,0.08414,0.06153,0.58074,0.55671,0.95609,1.22608,1.18286,1.12165,0.97966,0.76799,0.64722,0.56996,0.55508,0.53902,0.46482,0.6164,0.51493,0.35138,0.26436,0.2965,0.06465,0.32235,0.40088,0.42842,0.41513,0.40222,0.33029,0.21135,0.25759,0.27489,0.17432
-1.16613,-0.63101,0.17538,-0.21084,0.58922,0.43324,0.46226,0.41985,0.3645,0.14184,0.13435,0.04593,-0.37758,-0.25934,-0.43851,0.07478,-0.22459,-0.23015,-0.21343,-0.23406,0.31306,0.30544,0.7612,1.08685,1.04208,0.98053,0.82215,0.58167,0.45186,0.37134,0.35585,0.33982,0.25933,0.42943,0.32908,0.16337,0.07709,0.11677,-0.1129,0.15247,0.23424,0.26502,0.25154,0.23906,0.16369,0.04721,0.0971,0.11583
-0.23638,-0.96365,-0.72295,-0.06058,-0.34957,0.39829,0.27132,0.30099,0.25786,0.20992,-0.01201,0.00558,-0.06361,-0.45892,-0.35172,-0.52561,-0.00706,-0.28926,-0.29727,-0.28163,-0.29985,0.23405,0.21781,0.66145,0.99189,0.95076,0.89472,0.74093,0.48905,0.36323,0.28573,0.27109,0.25553,0.177,0.34706,0.25434,0.08897,0.00463,0.04584,-0.17436,0.09042,0.17126,0.20154,0.18851,0.17675,0.10235,-0.00821,0.04388
0.61399,0.15127,-0.4955,-0.4286,0.06736,-0.1646,0.52264,0.4122,0.4376,0.39615,0.34747,0.11685,0.11574,0.03144,-0.34138,-0.2329,-0.4254,0.09803,-0.17955,-0.18869,-0.17303,-0.19161,0.31713,0.29746,0.71344,1.02985,0.98945,0.9382,0.78369,0.53299,0.41161,0.33693,0.32289,0.30757,0.2309,0.39941,0.31255,0.14898,0.06759,0.10669,-0.11023,0.14751,0.22095,0.24937,0.23707,0.22422,0.15309,0.04356
-0.55668,-0.0036,-0.22791,-0.72931,-0.6445,-0.14427,-0.35069,0.24641,0.126,0.14794,0.10987,0.06218,-0.13044,-0.10445,-0.16335,-0.5122,-0.39867,-0.56105,-0.05378,-0.3076,-0.31582,-0.30027,-0.31791,0.17984,0.17478,0.58434,0.89765,0.8566,0.81329,0.66191,0.41427,0.3024,0.22956,0.21565,0.2006,0.12503,0.29662,0.20881,0.04922,-0.02619,0.01284,-0.19575,0.05278,0.12424,0.15085,0.13898,0.12659,0.05841
-1.13118,-1.03214,-0.31166,-0.46257,-0.91784,-0.82588,-0.28513,-0.5014,0.10617,-0.02039,0.00033,-0.03807,-0.08683,-0.26693,-0.23057,-0.28602,-0.6334,-0.51327,-0.66768,-0.15919,-0.40663,-0.41339,-0.39767,-0.41551,0.0828,0.07784,0.49112,0.81298,0.77139,0.73273,0.58525,0.33593,0.22582,0.15168,0.13802,0.12335,0.04686,0.22244,0.13928,-0.01715,-0.09326,-0.05391,-0.25794,-0.01193,0.06032,0.08666,0.07461,0.06218
-0.89732,-1.33959,-1.13966,-0.38359,-0.51958,-0.9686,-0.87002,-0.3241,-0.54031,0.06963,-0.05797,-0.03653,-0.07508,-0.12451,-0.30044,-0.25829,-0.31222,-0.65785,-0.53769,-0.69092,-0.18389,-0.42982,-0.43661,-0.42068,-0.43858,0.06171,0.05649,0.47197,0.79739,0.75535,0.71465,0.56782,0.3186,0.20885,0.1349,0.12113,0.10655,0.03048,0.20648,0.1245,-0.03242,-0.10919,-0.06937,-0.27357,-0.02719,0.04635,0.0732,0.06118
-0.77098,-1.15724,-1.48576,-1.2276,-0.45388,-0.56935,-1.00548,-0.90691,-0.35474,-0.5695,0.04296,-0.08218,-0.0608,-0.09927,-0.14871,-0.32253,-0.27804,-0.33216,-0.67782,-0.55758,-0.71005,-0.20268,-0.44837,-0.45488,-0.43881,-0.45669,0.04505,0.04078,0.45666,0.78233,0.73993,0.69987,0.55444,0.30373,0.19478,0.12161,0.10791,0.09334,0.01752,0.19345,0.11198,-0.0454,-0.12289,-0.08217,-0.28518,-0.03904,0.03456,0.06179
0.80395,0.64235,0.47931,-0.14327,-0.61693,-0.17581,-0.33424,-0.78438,-0.68809,-0.185,-0.40373,0.15368,0.04398,0.0629,0.02797,-0.01956,-0.18638,-0.15239,-0.21575,-0.55598,-0.44939,-0.59939,-0.11644,-0.35688,-0.36478,-0.3493,-0.36625,0.11752,0.10396,0.50154,0.81357,0.76726,0.72624,0.58716,0.34412,0.24062,0.16884,0.15548,0.14127,0.06784,0.23755,0.15886,0.00616,-0.06876,-0.02832,-0.23042,0.01057,0.07975
-1.31479,-0.608,-0.6968,-0.7643,-1.08755,-1.25671,-0.82237,-0.92284,-1.2579,-1.12329,-0.62514,-0.8108,-0.27916,-0.38147,-0.35855,-0.38737,-0.42308,-0.55136,-0.49639,-0.53339,-0.83898,-0.72599,-0.85176,-0.40815,-0.62738,-0.63658,-0.62216,-0.63685,-0.16244,-0.1623,0.25702,0.59175,0.54369,0.50901,0.36708,0.11986,0.02449,-0.04546,-0.05874,-0.07222,-0.14393,0.0339,-0.04075,-0.17967,-0.24927,-0.20616,-0.39612,-0.16092
-1.51161,-1.82681,-1.42892,-1.49737,-1.52355,-1.69893,-1.73956,-1.32812,-1.39462,-1.64305,-1.53538,-1.06734,-1.23019,-0.6944,-0.80621,-0.78424,-0.80938,-0.83387,-0.95764,-0.90427,-0.91521,-1.19894,-1.07199,-1.18987,-0.75197,-0.95872,-0.96211,-0.94717,-0.96247,-0.47725,-0.46765,-0.03615,0.31652,0.27663,0.2616,0.12854,-0.11916,-0.20898,-0.27251,-0.28548,-0.2989,-0.37198,-0.19087,-0.26359,-0.40098,-0.47064,-0.42473,-0.60981
