SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
0.71556,-0.14588,0.78935,1.96232,1.56943,1.72424,1.22801,1.3472,1.44498,1.25162,1.08563,1.04331,1.07446,0.94899,0.98808,0.66999,0.53999,0.57403,0.30557,0.08277,0.38663,0.47668,0.74191,0.71613,0.70357,0.79408,0.58114,0.37329,0.22972,0.34237,0.17611,-0.1301,0.23051,0.43427,0.30988,0.29677,0.35632,0.34362,0.21015,0.33388,0.4057,0.24692,0.41504,0.60548,0.36978,0.25853,0.22108,0.20254
0.66986,0.57756,-0.06169,0.76723,1.93874,1.54381,1.69134,1.21148,1.33713,1.4335,1.24084,1.07868,1.03789,1.06787,0.94457,0.98315,0.67247,0.54398,0.57578,0.30954,0.08899,0.39238,0.47968,0.74325,0.71774,0.70485,0.79473,0.58374,0.37695,0.23546,0.34507,0.17881,-0.12503,0.23322,0.43625,0.31233,0.29935,0.35898,0.34633,0.21237,0.33727,0.40736,0.24916,0.4182,0.6074,0.37271,0.26154,0.22462
1.66986,1.65452,1.63103,1.39577,1.57382,2.31562,1.97189,2.03834,1.54529,1.58959,1.66519,1.53029,1.39916,1.36371,1.39612,1.29931,1.29866,1.03052,0.89492,0.9212,0.63723,0.40448,0.66393,0.75065,0.98712,0.96306,0.95104,1.03086,0.83292,0.64324,0.50432,0.6074,0.44318,0.14674,0.48555,0.67572,0.56167,0.54881,0.60381,0.59214,0.46075,0.57667,0.63939,0.49412,0.64116,0.81237,0.59452,0.48531
-1.25957,0.27828,0.27204,0.25917,0.10395,0.6517,1.94588,1.53741,1.64229,1.19941,1.32595,1.42045,1.24391,1.08951,1.05044,1.08274,0.96505,0.98851,0.69191,0.58368,0.61463,0.34505,0.11699,0.39013,0.48111,0.73864,0.71343,0.70033,0.78756,0.57854,0.38151,0.24124,0.35199,0.18743,-0.10621,0.24354,0.44862,0.3284,0.31533,0.37305,0.35837,0.22853,0.34917,0.42202,0.27794,0.43646,0.61378,0.38568
-0.93817,-1.51887,-0.48616,-0.46899,-0.45995,-0.55757,-0.04173,1.31113,1.00906,1.2178,0.83026,1.07208,1.17951,0.97327,0.81253,0.77465,0.80439,0.68232,0.73565,0.44305,0.33761,0.3831,0.1331,-0.10734,0.18106,0.28893,0.55552,0.52697,0.51408,0.60481,0.38732,0.17283,0.03612,0.16349,0.00169,-0.28126,0.08573,0.29774,0.17796,0.16439,0.22366,0.20621,0.07763,0.20798,0.28311,0.13263,0.29937,0.48385
0.33243,-0.50301,-1.17464,-0.28139,-0.26533,-0.27105,-0.37748,0.07515,1.21257,0.94993,1.16163,0.84157,1.06344,1.14325,0.93771,0.80474,0.77248,0.79887,0.69972,0.73373,0.47649,0.38313,0.42762,0.19145,-0.0454,0.22138,0.32722,0.57709,0.54768,0.53059,0.61309,0.41219,0.20551,0.07939,0.19939,0.03733,-0.23944,0.10685,0.31203,0.19789,0.18571,0.24355,0.2247,0.10072,0.22667,0.29047,0.14292,0.29822
-0.66478,-0.18575,-0.81025,-1.33588,-0.60942,-0.59102,-0.59339,-0.66196,-0.26075,0.86247,0.63879,0.8626,0.57086,0.82824,0.91183,0.7041,0.57509,0.54454,0.57059,0.47665,0.51493,0.27203,0.1802,0.22225,-0.01237,-0.24263,0.0243,0.13028,0.37715,0.34792,0.33122,0.42325,0.2151,0.01569,-0.10818,0.00778,-0.14272,-0.41148,-0.06361,0.13945,0.02843,0.01736,0.07455,0.05291,-0.0646,0.05971,0.12162,-0.01681
0.06151,-0.42715,-0.15525,-0.7017,-1.22848,-0.56046,-0.54804,-0.55356,-0.62219,-0.24557,0.81578,0.60215,0.81439,0.53447,0.80915,0.87902,0.67949,0.55636,0.52878,0.55587,0.4645,0.49681,0.25408,0.16475,0.20281,-0.03524,-0.25758,0.00525,0.11067,0.36206,0.33348,0.31744,0.41404,0.20612,0.0152,-0.10406,0.01035,-0.13648,-0.41059,-0.0656,0.13895,0.02548,0.01419,0.07056,0.0466,-0.07026,0.05503,0.11828
1.63142,1.15739,0.60846,0.55379,0.12188,-0.38781,0.16848,0.17033,0.15605,0.07899,0.38522,1.24412,1.02506,1.19218,0.91518,1.09938,1.16697,1.0043,0.9,0.87464,0.90074,0.82508,0.83963,0.6192,0.52803,0.57198,0.3416,0.12095,0.36283,0.45702,0.6805,0.65362,0.63973,0.7284,0.53963,0.35899,0.2411,0.34545,0.20044,-0.07006,0.26087,0.44891,0.34478,0.33218,0.38527,0.36765,0.24822,0.36764
-1.85206,0.31052,0.20159,-0.22549,-0.08553,-0.50965,-0.98726,-0.44218,-0.43407,-0.44264,-0.51849,-0.17937,0.85653,0.62519,0.85163,0.56161,0.84105,0.92805,0.73536,0.61162,0.58393,0.61348,0.52686,0.54966,0.2997,0.22099,0.25705,0.02617,-0.20622,0.0556,0.15742,0.40292,0.37314,0.35615,0.4565,0.25724,0.0748,-0.04444,0.07227,-0.0766,-0.35219,-0.01305,0.18756,0.07661,0.06469,0.12208,0.0999,-0.02077
-1.10107,-1.7917,-0.24109,-0.26629,-0.56993,-0.36744,-0.73607,-1.15588,-0.68793,-0.67815,-0.6823,-0.74554,-0.4486,0.5336,0.33694,0.58306,0.32543,0.64916,0.74843,0.54389,0.42349,0.39586,0.42678,0.34176,0.37342,0.13006,0.05976,0.09354,-0.13695,-0.36828,-0.10835,-0.00157,0.24754,0.2177,0.20103,0.30304,0.09931,-0.08411,-0.19958,-0.08402,-0.22672,-0.49896,-0.16313,0.03628,-0.07395,-0.08525,-0.02695,-0.05258
1.39215,-0.11469,-1.15639,0.13829,0.06234,-0.2649,-0.12213,-0.49983,-0.94045,-0.46053,-0.45165,-0.45838,-0.5265,-0.21952,0.72923,0.52165,0.74722,0.48124,0.78151,0.87215,0.68037,0.56304,0.53768,0.56669,0.48498,0.50843,0.26728,0.19578,0.2276,0.00211,-0.23293,0.02178,0.12344,0.36275,0.33336,0.31767,0.41684,0.22038,0.04228,-0.07076,0.04281,-0.09982,-0.37729,-0.04588,0.1522,0.0437,0.03282,0.0907
-0.4671,1.2047,-0.21635,-1.21906,0.08988,0.01835,-0.30403,-0.15281,-0.52957,-0.96318,-0.49178,-0.48302,-0.48956,-0.55554,-0.24876,0.70359,0.49714,0.72158,0.45757,0.76391,0.85366,0.66062,0.5425,0.51715,0.54651,0.46318,0.48726,0.24361,0.17356,0.20516,-0.01922,-0.25215,0.00225,0.10514,0.34587,0.3165,0.30094,0.4005,0.20375,0.02703,-0.08685,0.02634,-0.11589,-0.39332,-0.06185,0.13646,0.02748,0.01652
0.11233,-0.30271,1.03014,-0.27014,-1.22658,0.0631,-0.00104,-0.31476,-0.16336,-0.53796,-0.96667,-0.49646,-0.48753,-0.49362,-0.55911,-0.25501,0.68404,0.48154,0.70218,0.44183,0.74967,0.84163,0.64743,0.52975,0.50455,0.53339,0.45003,0.47509,0.23222,0.16398,0.19313,-0.03107,-0.26188,-0.00895,0.09349,0.33436,0.30515,0.28983,0.38938,0.19203,0.01723,-0.09795,0.01517,-0.12537,-0.40276,-0.07112,0.12706,0.01835
-1.19439,-1.17073,-1.24155,-0.152,-0.86131,-1.50873,-0.34034,-0.32682,-0.57298,-0.38688,-0.74868,-1.14968,-0.70354,-0.69567,-0.69986,-0.76268,-0.45779,0.47977,0.2934,0.53124,0.2762,0.6029,0.6956,0.49805,0.37686,0.3504,0.3793,0.29415,0.3183,0.0731,0.01151,0.04476,-0.17637,-0.39805,-0.1414,-0.03398,0.20806,0.17921,0.164,0.26291,0.06474,-0.10497,-0.21518,-0.101,-0.23653,-0.51158,-0.18353,0.01422
-1.1823,-1.51729,-1.5323,-1.5549,-1.02515,-1.45605,-1.8304,-0.90315,-0.81011,-1.00554,-0.76662,-1.1016,-1.4447,-1.03371,-1.02482,-1.02516,-1.07536,-0.78674,0.14726,0.00112,0.23563,-0.00792,0.33859,0.43668,0.22448,0.09587,0.06927,0.09909,0.00928,0.04551,-0.19629,-0.25247,-0.2172,-0.42489,-0.62632,-0.37514,-0.26549,-0.02292,-0.05127,-0.0662,0.02919,-0.15949,-0.32006,-0.42187,-0.30982,-0.43565,-0.69219,-0.374
-1.25604,-1.6731,-1.97156,-1.98316,-1.97506,-1.60423,-1.84296,-2.04782,-1.32371,-1.23551,-1.39181,-1.18339,-1.49045,-1.77901,-1.40583,-1.39899,-1.3911,-1.43782,-1.17941,-0.21571,-0.35388,-0.09322,-0.31463,0.06008,0.16507,-0.04814,-0.18804,-0.21749,-0.18593,-0.28533,-0.23909,-0.48887,-0.53746,-0.49034,-0.69178,-0.8791,-0.61831,-0.50775,-0.24859,-0.2778,-0.29385,-0.19883,-0.38869,-0.55206,-0.66426,-0.54856,-0.67685,-0.93064
-1.03345,-1.64462,-2.1102,-2.47093,-2.44995,-2.39324,-1.96711,-2.25455,-2.39114,-1.64432,-1.60568,-1.80502,-1.59018,-1.83764,-2.05752,-1.68627,-1.67894,-1.67,-1.72988,-1.44311,-0.50335,-0.61558,-0.36676,-0.58294,-0.21552,-0.10566,-0.31879,-0.46058,-0.49018,-0.46147,-0.56283,-0.50073,-0.7246,-0.77115,-0.72674,-0.90904,-1.09601,-0.85021,-0.7421,-0.49242,-0.5195,-0.53538,-0.44696,-0.62188,-0.77938,-0.88631,-0.77547,-0.88347
-1.4958,-1.73132,-2.05995,-2.37434,-2.6563,-2.62801,-2.58314,-2.24919,-2.51178,-2.72437,-1.9823,-1.93137,-2.07225,-1.90695,-2.12786,-2.32628,-1.96194,-1.95684,-1.94857,-2.02072,-1.73089,-0.84082,-0.93671,-0.70924,-0.90465,-0.5475,-0.42971,-0.63711,-0.77304,-0.7986,-0.76981,-0.87102,-0.80216,-0.98817,-1.03037,-0.99143,-1.14155,-1.31144,-1.07429,-0.97351,-0.74835,-0.77137,-0.78731,-0.70993,-0.8636,-1.00393,-1.09997,-1.00558
0.91467,-0.19556,-0.78832,-1.42085,-1.84562,-2.11057,-2.09679,-2.07039,-1.78899,-2.05407,-2.35569,-1.62685,-1.56509,-1.70257,-1.57025,-1.78107,-2.03977,-1.66802,-1.66699,-1.66802,-1.73198,-1.44858,-0.5893,-0.70569,-0.48948,-0.69848,-0.35162,-0.24678,-0.44506,-0.57856,-0.60425,-0.57726,-0.67394,-0.61202,-0.80754,-0.85433,-0.81531,-0.98255,-1.16156,-0.91792,-0.8134,-0.58233,-0.60672,-0.62241,-0.543,-0.70751,-0.85564,-0.95391
-0.57181,0.26792,-0.54412,-0.9678,-1.49634,-1.84186,-2.05272,-2.0492,-2.03397,-1.79683,-2.03097,-2.26657,-1.66112,-1.62436,-1.74768,-1.63542,-1.83713,-2.06553,-1.73895,-1.73717,-1.74487,-1.81454,-1.53449,-0.72142,-0.82277,-0.61617,-0.81283,-0.474,-0.36614,-0.55875,-0.68777,-0.71205,-0.68581,-0.78285,-0.71519,-0.90674,-0.95492,-0.91969,-1.08146,-1.26054,-1.01672,-0.91304,-0.68054,-0.70494,-0.72007,-0.6421,-0.80492,-0.94912
2.07282,1.42302,1.52557,0.77614,0.17588,-0.3635,-0.82755,-1.06943,-1.08323,-1.11016,-0.88379,-1.13559,-1.51584,-0.90541,-0.88347,-1.01814,-0.88234,-1.15011,-1.45296,-1.08325,-1.07831,-1.08233,-1.1403,-0.88217,-0.08004,-0.20781,-0.00091,-0.21921,0.07661,0.17392,-0.01265,-0.14064,-0.16841,-0.14407,-0.22163,-0.17721,-0.38791,-0.43757,-0.39927,-0.58568,-0.78596,-0.5444,-0.43674,-0.20085,-0.22778,-0.2423,-0.15749,-0.33513
0.05647,1.56583,1.12099,1.31978,0.65162,0.13571,-0.34972,-0.78276,-1.00059,-1.0134,-1.03706,-0.83896,-1.06656,-1.42498,-0.88781,-0.87502,-0.99652,-0.87859,-1.1392,-1.42468,-1.07356,-1.06957,-1.07476,-1.13359,-0.87823,-0.08133,-0.2074,-0.00665,-0.22555,0.05917,0.15318,-0.02876,-0.15494,-0.18233,-0.15732,-0.23387,-0.1946,-0.40381,-0.45162,-0.41433,-0.59702,-0.79462,-0.55784,-0.45234,-0.22131,-0.24767,-0.2607,-0.18012
1.97848,1.30306,1.98972,1.60439,1.73755,1.12311,0.59601,0.14543,-0.29101,-0.52201,-0.538,-0.57063,-0.36863,-0.61111,-1.05698,-0.48507,-0.48251,-0.62211,-0.48543,-0.75402,-1.06312,-0.69395,-0.68865,-0.69126,-0.74146,-0.50354,0.23686,0.10834,0.29339,0.07928,0.32528,0.41604,0.24568,0.12639,0.09853,0.12221,0.05554,0.08492,-0.12264,-0.17068,-0.13258,-0.32322,-0.5343,-0.30098,-0.19601,0.03287,0.00684,-0.00537
0.97177,1.95269,1.32406,2.00148,1.61728,1.74813,1.12614,0.60193,0.15409,-0.28312,-0.51275,-0.52885,-0.56152,-0.36038,-0.59959,-1.04363,-0.47119,-0.46725,-0.60816,-0.47187,-0.73928,-1.04868,-0.68389,-0.67848,-0.68081,-0.73022,-0.49507,0.23888,0.11137,0.29544,0.08256,0.32816,0.41899,0.25013,0.13169,0.10391,0.12777,0.06155,0.09065,-0.11527,-0.16407,-0.12633,-0.31684,-0.52796,-0.29519,-0.19073,0.03722,0.01112
-0.65677,0.1074,1.76113,1.18777,1.93682,1.54591,1.67455,1.07035,0.56594,0.11969,-0.31072,-0.53708,-0.55276,-0.58456,-0.38486,-0.62203,-1.0626,-0.49319,-0.48905,-0.62903,-0.49645,-0.76217,-1.06942,-0.70693,-0.7018,-0.70419,-0.75394,-0.51878,0.2147,0.08935,0.27107,0.05809,0.30649,0.39659,0.22723,0.10868,0.08107,0.10521,0.03863,0.06766,-0.13627,-0.18634,-0.14868,-0.3373,-0.54786,-0.31473,-0.2103,0.0178
-0.01108,-0.2702,-0.21817,1.31729,0.8949,1.83354,1.46229,1.58126,0.99286,0.51122,0.07299,-0.35231,-0.58218,-0.59855,-0.62936,-0.43424,-0.65816,-1.08057,-0.53041,-0.53267,-0.67132,-0.54321,-0.80071,-1.09879,-0.74239,-0.73726,-0.73945,-0.78759,-0.55864,0.16486,0.04349,0.22811,0.0166,0.26661,0.35955,0.19647,0.07757,0.05046,0.07454,0.00696,0.03531,-0.16248,-0.20807,-0.16938,-0.35443,-0.56468,-0.33627,-0.23456
-0.27592,-0.41262,-0.52727,-0.48819,0.6354,0.47339,1.63754,1.25325,1.39567,0.82585,0.3793,-0.06974,-0.4866,-0.70647,-0.72045,-0.74856,-0.5596,-0.75996,-1.14098,-0.59685,-0.60402,-0.7447,-0.62667,-0.87667,-1.14734,-0.8204,-0.81593,-0.81835,-0.86103,-0.64676,0.05404,-0.06645,0.11866,-0.08775,0.16201,0.25832,0.10146,-0.01525,-0.04186,-0.01803,-0.08692,-0.05381,-0.2425,-0.28225,-0.24256,-0.41944,-0.61749,-0.39768
0.90062,0.42307,0.28991,0.21276,0.22751,0.99867,0.8553,1.71104,1.38391,1.5258,1.03366,0.6321,0.22482,-0.18622,-0.40712,-0.41923,-0.45139,-0.2514,-0.47413,-0.90688,-0.33915,-0.34305,-0.50009,-0.38235,-0.64521,-0.93738,-0.59157,-0.58516,-0.5864,-0.62995,-0.42318,0.25861,0.13506,0.32585,0.11821,0.35978,0.4581,0.30505,0.19653,0.16845,0.19095,0.12467,0.1516,-0.04099,-0.08756,-0.04382,-0.23645,-0.4464
-1.0802,-0.16901,-0.39938,-0.45205,-0.50944,-0.48739,0.24211,0.18284,1.11837,0.85996,1.06905,0.63845,0.28923,-0.13215,-0.51085,-0.7092,-0.72213,-0.74924,-0.55967,-0.77065,-1.17035,-0.61228,-0.6192,-0.77531,-0.67236,-0.9252,-1.21855,-0.87324,-0.86538,-0.86608,-0.91002,-0.69132,-0.00949,-0.12084,0.07012,-0.13392,0.12043,0.21259,0.05748,-0.05396,-0.08036,-0.0569,-0.12965,-0.09201,-0.2822,-0.33231,-0.29107,-0.47151
0.75026,-0.21401,0.20226,-0.01275,-0.0735,-0.1262,-0.11933,0.4658,0.40616,1.17517,0.95601,1.12046,0.73673,0.42639,0.06327,-0.28575,-0.46834,-0.48214,-0.50907,-0.33083,-0.53641,-0.93763,-0.42618,-0.44103,-0.59949,-0.50476,-0.7487,-1.02117,-0.70508,-0.6979,-0.69828,-0.74186,-0.54682,0.08621,-0.02477,0.15201,-0.04313,0.18907,0.28666,0.13891,0.03843,0.01348,0.03539,-0.03285,-0.00197,-0.18487,-0.23794,-0.19081
0.56386,0.81244,0.07561,0.4053,0.20863,0.14079,0.08881,0.08846,0.60736,0.548,1.24176,1.02962,1.17588,0.81091,0.53213,0.18376,-0.13536,-0.30974,-0.32293,-0.34749,-0.17809,-0.39196,-0.78827,-0.3086,-0.32811,-0.49607,-0.40112,-0.64577,-0.90834,-0.60045,-0.59336,-0.59494,-0.63613,-0.44458,0.18079,0.07476,0.24634,0.05546,0.27646,0.36827,0.22429,0.12387,0.09867,0.11964,0.05104,0.07932,-0.10284,-0.15564
0.39333,0.53772,0.76718,0.1172,0.44365,0.25438,0.18834,0.14005,0.13979,0.62685,0.57413,1.25547,1.03923,1.19152,0.82789,0.54923,0.21891,-0.08476,-0.2505,-0.2636,-0.28526,-0.12019,-0.33174,-0.70994,-0.25393,-0.26787,-0.43406,-0.34532,-0.58632,-0.83847,-0.53554,-0.5286,-0.53035,-0.5673,-0.38011,0.2294,0.12321,0.28989,0.10486,0.32541,0.41616,0.27245,0.17242,0.1466,0.16763,0.10278,0.12805,-0.04787
-0.10624,0.08625,0.32396,0.57592,-0.0189,0.31953,0.1386,0.07242,0.02586,0.02861,0.52978,0.47956,1.24113,0.99553,1.16545,0.77218,0.49332,0.1573,-0.14366,-0.31694,-0.32986,-0.35209,-0.18144,-0.39904,-0.78044,-0.31094,-0.32743,-0.49128,-0.40765,-0.64537,-0.89572,-0.59902,-0.59294,-0.59487,-0.63271,-0.44231,0.18382,0.07767,0.25385,0.06119,0.2869,0.37331,0.22294,0.12337,0.09765,0.1199,0.05217,0.07801
-1.46225,-0.87746,-0.55067,-0.25639,0.08518,-0.37688,-0.04273,-0.23211,-0.2976,-0.33577,-0.33142,0.13283,0.09704,0.87315,0.66064,0.86446,0.49404,0.24263,-0.08934,-0.38779,-0.55804,-0.57171,-0.59483,-0.42467,-0.63052,-0.99743,-0.52106,-0.54041,-0.69876,-0.6097,-0.84832,-1.09679,-0.79724,-0.78942,-0.78955,-0.83517,-0.64061,-0.01089,-0.11327,0.06396,-0.12373,0.10549,0.19158,0.03897,-0.06079,-0.0858,-0.06239,-0.13391
-1.25785,-1.6705,-1.14453,-0.7825,-0.46578,-0.10597,-0.52761,-0.19199,-0.3786,-0.43716,-0.4738,-0.46777,-0.00804,-0.02696,0.74729,0.5423,0.75038,0.38665,0.1474,-0.18574,-0.48671,-0.66046,-0.67469,-0.69869,-0.53046,-0.7311,-1.0816,-0.61232,-0.6289,-0.78492,-0.69402,-0.92178,-1.16652,-0.87485,-0.86713,-0.86711,-0.91526,-0.72045,-0.09024,-0.19044,-0.01297,-0.19636,0.03577,0.11967,-0.03012,-0.13184,-0.1562,-0.13234
-0.7626,-1.32886,-1.76089,-1.21434,-0.83777,-0.51239,-0.15072,-0.55909,-0.22632,-0.41367,-0.47182,-0.50804,-0.50193,-0.04448,-0.05984,0.71895,0.51518,0.72237,0.36085,0.12618,-0.20801,-0.50999,-0.68389,-0.69804,-0.72182,-0.55502,-0.75318,-1.09765,-0.63371,-0.64999,-0.80371,-0.71264,-0.93838,-1.1818,-0.89322,-0.88543,-0.88515,-0.93347,-0.73857,-0.10747,-0.20832,-0.03124,-0.21414,0.01732,0.10201,-0.04754,-0.14965,-0.17398
-0.83047,-1.1072,-1.43549,-1.79388,-1.27227,-0.88903,-0.55656,-0.19319,-0.59191,-0.26131,-0.44325,-0.49959,-0.53518,-0.52844,-0.07562,-0.09014,0.6796,0.48069,0.6858,0.32931,0.09732,-0.23404,-0.5363,-0.70935,-0.7237,-0.74742,-0.58214,-0.77818,-1.11734,-0.6565,-0.67343,-0.82578,-0.73512,-0.95953,-1.20217,-0.91548,-0.90767,-0.9075,-0.95624,-0.76137,-0.13028,-0.23233,-0.05535,-0.23634,-0.00484,0.0807,-0.06877,-0.17091
-1.23913,-1.35979,-1.42454,-1.69698,-1.98465,-1.55392,-1.22323,-0.85909,-0.4587,-0.81999,-0.48011,-0.65217,-0.71145,-0.74582,-0.7378,-0.2975,-0.30081,0.47084,0.28826,0.51031,0.15667,-0.08149,-0.41781,-0.7081,-0.87605,-0.89062,-0.91409,-0.75349,-0.93771,-1.25654,-0.8112,-0.82347,-0.96035,-0.86693,-1.08251,-1.32568,-1.04085,-1.03239,-1.03253,-1.08637,-0.88591,-0.25563,-0.35299,-0.17471,-0.35036,-0.11755,-0.03493,-0.18415
0.99831,0.3037,0.1798,0.09481,-0.27876,-0.98141,-0.91158,-0.69499,-0.39483,-0.07625,-0.4589,-0.16371,-0.34684,-0.41641,-0.45017,-0.44477,-0.00909,-0.01156,0.70656,0.53378,0.72411,0.37109,0.13199,-0.19677,-0.47298,-0.62853,-0.64074,-0.66173,-0.50712,-0.69259,-1.01803,-0.5997,-0.61325,-0.75114,-0.67011,-0.87397,-1.09917,-0.82917,-0.82206,-0.82266,-0.86422,-0.67978,-0.08666,-0.17592,-0.00382,-0.17656,0.03848,0.11441
-0.35348,0.37562,-0.09369,-0.17656,-0.23408,-0.50275,-1.05292,-0.9803,-0.79285,-0.55017,-0.2528,-0.59856,-0.30775,-0.49652,-0.55711,-0.58754,-0.58115,-0.14067,-0.14746,0.60697,0.42664,0.63048,0.29241,0.04021,-0.29817,-0.57488,-0.73708,-0.74885,-0.77088,-0.61536,-0.80294,-1.12809,-0.70654,-0.71261,-0.85063,-0.75625,-0.97387,-1.21685,-0.93214,-0.92377,-0.92343,-0.97392,-0.77311,-0.14514,-0.24251,-0.06234,-0.24562,-0.02081
-0.97293,-1.05628,-0.38623,-0.7457,-0.80321,-0.84314,-1.06438,-1.49904,-1.36634,-1.17432,-0.94835,-0.62866,-0.95807,-0.63427,-0.7761,-0.82494,-0.85565,-0.84617,-0.42565,-0.43224,0.28818,0.14121,0.34704,0.02842,-0.22298,-0.55849,-0.83437,-0.99519,-1.00467,-1.02408,-0.87339,-1.04127,-1.32249,-0.9239,-0.93147,-1.04982,-0.96707,-1.17979,-1.40976,-1.14559,-1.13709,-1.1378,-1.191,-0.98442,-0.36882,-0.46809,-0.29222,-0.46375
-1.62552,-1.76148,-1.63297,-1.03806,-1.32883,-1.36395,-1.38592,-1.54021,-1.90253,-1.77439,-1.57598,-1.3572,-1.04335,-1.33734,-1.00772,-1.1275,-1.17509,-1.2056,-1.19513,-0.80334,-0.80148,-0.08646,-0.22457,-0.02027,-0.3345,-0.57511,-0.88236,-1.142,-1.28342,-1.28951,-1.30534,-1.18219,-1.31719,-1.54411,-1.18534,-1.19323,-1.28324,-1.2112,-1.38493,-1.58267,-1.35922,-1.34924,-1.35173,-1.4047,-1.2101,-0.63909,-0.73171,-0.56423
-0.07376,-1.11933,-1.46183,-1.53594,-1.00254,-1.29102,-1.32828,-1.34667,-1.51217,-1.86188,-1.76379,-1.56339,-1.34412,-1.0469,-1.35225,-1.00712,-1.11947,-1.16814,-1.20104,-1.19283,-0.80691,-0.81651,-0.12612,-0.26229,-0.06595,-0.38203,-0.61138,-0.91397,-1.16333,-1.30816,-1.31396,-1.33177,-1.2176,-1.34444,-1.57337,-1.2157,-1.2249,-1.32085,-1.24175,-1.41465,-1.61789,-1.386,-1.37566,-1.37654,-1.4284,-1.24046,-0.66907,-0.75955
0.02065,-0.12708,-0.94092,-1.24678,-1.38874,-0.96019,-1.21158,-1.24928,-1.27211,-1.41237,-1.71807,-1.64157,-1.47121,-1.29379,-1.02411,-1.30024,-0.99858,-1.10272,-1.15275,-1.18312,-1.17799,-0.81296,-0.82157,-0.16195,-0.28626,-0.09021,-0.39833,-0.6225,-0.92268,-1.16031,-1.29647,-1.30206,-1.32,-1.21048,-1.34017,-1.57557,-1.22033,-1.23229,-1.33127,-1.25609,-1.43256,-1.63713,-1.39822,-1.38766,-1.38816,-1.44542,-1.25484,-0.6756
-1.26553,-0.88185,-0.78619,-1.39572,-1.58354,-1.71428,-1.35006,-1.57322,-1.60315,-1.61766,-1.73077,-2.00241,-1.9075,-1.74438,-1.59043,-1.33266,-1.63463,-1.32859,-1.41904,-1.46428,-1.49639,-1.49295,-1.13008,-1.12346,-0.43755,-0.54879,-0.35017,-0.65164,-0.87059,-1.15795,-1.38657,-1.51592,-1.51839,-1.53222,-1.44422,-1.55803,-1.78303,-1.43744,-1.4617,-1.53789,-1.45627,-1.61466,-1.80239,-1.58064,-1.57,-1.57166,-1.63029,-1.43784
-0.29972,-1.05107,-0.89749,-0.86695,-1.39156,-1.57448,-1.66238,-1.32398,-1.51417,-1.54281,-1.55432,-1.65766,-1.89133,-1.82468,-1.698,-1.57076,-1.3482,-1.65931,-1.37658,-1.45198,-1.50934,-1.54233,-1.54181,-1.18851,-1.18105,-0.49233,-0.60339,-0.40811,-0.70938,-0.92578,-1.21635,-1.44843,-1.56937,-1.5701,-1.58287,-1.50096,-1.60415,-1.81538,-1.48191,-1.50496,-1.57655,-1.48926,-1.63727,-1.80552,-1.59432,-1.58515,-1.58846,-1.64114
2.07878,1.26644,0.21763,0.10286,-0.03037,-0.65582,-0.95727,-1.10848,-0.79772,-1.01588,-1.04974,-1.07521,-1.20495,-1.4796,-1.46637,-1.32699,-1.18421,-0.93921,-1.22674,-0.94546,-1.04194,-1.08839,-1.12088,-1.11622,-0.74483,-0.7544,-0.10262,-0.22191,-0.03795,-0.34185,-0.57443,-0.86512,-1.09826,-1.22969,-1.2341,-1.24913,-1.1457,-1.27618,-1.52484,-1.17681,-1.19643,-1.29484,-1.21934,-1.38072,-1.56114,-1.33408,-1.32751,-1.33
2.09587,2.30714,1.63685,0.57718,0.40943,0.23923,-0.4103,-0.74491,-0.90822,-0.60917,-0.83381,-0.86934,-0.89881,-1.03438,-1.31265,-1.32106,-1.1812,-1.03388,-0.78794,-1.06467,-0.78872,-0.89283,-0.9391,-0.97034,-0.96462,-0.59471,-0.61104,0.02018,-0.10058,0.07835,-0.22276,-0.45857,-0.74895,-0.98156,-1.11638,-1.12186,-1.13715,-1.02681,-1.16376,-1.42162,-1.06751,-1.08511,-1.18905,-1.11697,-1.2837,-1.46512,-1.23596,-1.22939
1.93279,2.12454,2.40645,1.88273,0.87188,0.68028,0.49339,-0.16127,-0.53001,-0.70143,-0.41042,-0.63969,-0.67721,-0.71004,-0.85254,-1.13683,-1.16428,-1.02767,-0.87888,-0.63553,-0.90252,-0.63479,-0.74431,-0.78931,-0.81958,-0.81277,-0.4457,-0.46798,0.14392,0.02234,0.19378,-0.10488,-0.34321,-0.63369,-0.86615,-1.00258,-1.00915,-1.025,-0.90837,-1.05112,-1.31639,-0.95883,-0.9753,-1.0852,-1.017,-1.18903,-1.37175,-1.1407
