SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
0.10767,0.33017,-0.2218,-0.3104,-0.36958,-0.58222,-1.05958,-0.55413,-0.81081,-1.04141,-1.14535,-1.3287,-1.78461,-1.82925,-1.90368,-1.92511,-1.92871,-1.98512,-2.25529,-2.55078,-2.29286,-2.21318,-2.28125,-2.47582,-2.617,-2.24265,-2.06281,-2.08429,-2.11554,-2.10163,-2.24288,-2.09822,-2.17882,-2.09323,-1.77087,-1.8046,-1.82662,-1.71082,-1.8018,-1.78109,-1.73598,-1.69955,-1.52322,-1.47569,-1.30215,-1.49404,-1.39357,-1.29623
-0.1441,-0.22783,0.04982,-0.36614,-0.44344,-0.49438,-0.69524,-1.14893,-0.65815,-0.89589,-1.13465,-1.25132,-1.43927,-1.89285,-1.86156,-1.9465,-1.97412,-1.9876,-2.07387,-2.31925,-2.61433,-2.33042,-2.27416,-2.33689,-2.51106,-2.69371,-2.30573,-2.11268,-2.12753,-2.14688,-2.1094,-2.2559,-2.10933,-2.23895,-2.12461,-1.7888,-1.84015,-1.84421,-1.73341,-1.82261,-1.80666,-1.76462,-1.72918,-1.54653,-1.50743,-1.33683,-1.50805,-1.39999
-0.24394,-0.36243,-0.41836,-0.20259,-0.5475,-0.61385,-0.65809,-0.81179,-1.20499,-0.74815,-0.95966,-1.16598,-1.26614,-1.42714,-1.87768,-1.877,-1.93507,-1.96163,-1.97397,-2.0629,-2.30045,-2.60636,-2.26943,-2.25987,-2.29912,-2.40083,-2.55597,-2.2353,-2.04311,-2.05846,-2.08099,-2.07662,-2.16997,-2.041,-2.14751,-2.04916,-1.75746,-1.81663,-1.79578,-1.69011,-1.79033,-1.77438,-1.73755,-1.70187,-1.54073,-1.49855,-1.34349,-1.5067
-0.78038,-0.75428,-0.72134,-0.71666,-0.52036,-0.86586,-0.92825,-0.96172,-1.10843,-1.47657,-1.02706,-1.20193,-1.37458,-1.46053,-1.62531,-2.01111,-1.98843,-2.03678,-2.06352,-2.07925,-2.14689,-2.327,-2.59,-2.32945,-2.32712,-2.36292,-2.48107,-2.59014,-2.29336,-2.1335,-2.1472,-2.16758,-2.17554,-2.24941,-2.14286,-2.27683,-2.17915,-1.88252,-1.9365,-1.90285,-1.79167,-1.88637,-1.86837,-1.83325,-1.79794,-1.64561,-1.6107,-1.46048
0.6348,-0.13662,-0.30161,-0.4144,-0.42711,-0.28251,-0.61161,-0.67763,-0.72116,-0.86968,-1.22238,-0.8255,-1.00135,-1.19241,-1.28586,-1.44269,-1.85508,-1.83843,-1.88897,-1.91751,-1.93777,-2.02145,-2.17071,-2.38917,-2.18098,-2.20763,-2.22089,-2.32822,-2.45555,-2.15678,-2.00153,-2.01356,-2.03068,-2.02964,-2.13792,-2.03666,-2.15258,-2.05771,-1.77512,-1.83007,-1.81468,-1.70703,-1.80056,-1.78644,-1.75084,-1.71417,-1.56808,-1.53253
0.6372,0.72652,0.17853,-0.06529,-0.2121,-0.23593,-0.09813,-0.41163,-0.47696,-0.52143,-0.68968,-1.03639,-0.69734,-0.87064,-1.06092,-1.13669,-1.31424,-1.7545,-1.76149,-1.78742,-1.81858,-1.83984,-1.91811,-2.07638,-2.27396,-2.08858,-2.09371,-2.11561,-2.18584,-2.30982,-2.02504,-1.88304,-1.89625,-1.9073,-1.9035,-2.02973,-1.94771,-2.04526,-1.96545,-1.68305,-1.73329,-1.718,-1.60773,-1.69852,-1.68621,-1.65178,-1.616,-1.47381
1.05983,0.94422,1.00555,0.60218,0.3783,0.20285,0.16726,0.26477,-0.01674,-0.07311,-0.11626,-0.26613,-0.60464,-0.33903,-0.5242,-0.72077,-0.80188,-0.98737,-1.44056,-1.462,-1.51666,-1.55219,-1.57833,-1.6668,-1.89361,-2.15264,-1.9393,-1.94163,-1.97195,-2.02069,-2.16171,-1.86754,-1.71767,-1.73192,-1.74344,-1.72948,-1.87466,-1.79206,-1.90376,-1.82002,-1.52253,-1.57203,-1.56294,-1.4407,-1.5302,-1.51961,-1.48438,-1.44185
-0.65993,0.67384,0.73574,0.82363,0.42509,0.23335,0.08577,0.05792,0.15141,-0.13123,-0.18736,-0.23049,-0.38045,-0.709,-0.43951,-0.62058,-0.81679,-0.8947,-1.08493,-1.54118,-1.54883,-1.59774,-1.63612,-1.66135,-1.75061,-1.9599,-2.17687,-1.98017,-1.98198,-2.01582,-2.06108,-2.19213,-1.90327,-1.7584,-1.77302,-1.78487,-1.77329,-1.92188,-1.84732,-1.96168,-1.87634,-1.57725,-1.62407,-1.60699,-1.48624,-1.57573,-1.56569,-1.5309
-0.15987,-0.8174,0.60441,0.69616,0.79299,0.38406,0.18687,0.05144,0.025,0.11273,-0.16977,-0.22564,-0.26804,-0.41666,-0.73995,-0.46509,-0.6434,-0.83644,-0.91379,-1.10597,-1.55907,-1.56685,-1.61678,-1.65594,-1.68083,-1.77183,-1.97557,-2.17893,-1.98927,-1.98863,-2.01893,-2.06981,-2.19902,-1.91624,-1.77509,-1.79043,-1.80275,-1.79145,-1.93883,-1.87034,-1.98127,-1.89543,-1.59457,-1.63778,-1.61841,-1.4995,-1.58872,-1.57871
-1.05553,-0.94381,-1.057,0.44249,0.59957,0.71511,0.31484,0.12553,0.00274,-0.02166,0.06576,-0.21148,-0.26606,-0.30735,-0.45405,-0.77429,-0.49759,-0.67544,-0.86694,-0.94346,-1.13991,-1.59792,-1.59677,-1.64786,-1.68798,-1.71224,-1.80531,-2.0097,-2.20599,-2.01957,-2.00999,-2.03833,-2.0947,-2.21843,-1.93962,-1.8011,-1.81619,-1.82896,-1.81783,-1.96236,-1.89404,-2.00143,-1.91528,-1.61587,-1.65703,-1.6372,-1.51817,-1.60883
-1.19543,-1.37834,-1.39088,-1.54408,-0.23228,0.10954,0.3169,-0.04331,-0.16494,-0.2521,-0.27677,-0.19831,-0.46618,-0.51842,-0.55262,-0.68457,-0.9646,-0.69457,-0.86451,-1.04872,-1.11238,-1.30419,-1.72374,-1.73209,-1.76862,-1.80219,-1.82729,-1.91221,-2.07268,-2.2458,-2.06503,-2.03334,-2.04839,-2.12441,-2.23512,-1.98864,-1.86011,-1.87332,-1.88532,-1.87816,-2.00496,-1.9648,-2.07836,-1.99107,-1.70424,-1.73635,-1.71068,-1.58874
-0.85616,-1.32507,-1.43679,-1.44526,-1.65443,-0.76471,-0.38278,-0.10077,-0.41515,-0.52596,-0.56083,-0.5836,-0.50975,-0.76128,-0.80387,-0.83025,-0.93935,-1.17676,-0.90963,-1.04776,-1.21276,-1.2652,-1.43298,-1.80882,-1.81468,-1.83793,-1.8642,-1.88933,-1.96286,-2.10944,-2.27905,-2.11467,-2.09382,-2.09742,-2.14448,-2.24795,-2.03656,-1.91749,-1.92718,-1.93882,-1.93359,-2.0444,-1.99711,-2.11838,-2.05531,-1.77989,-1.80174,-1.7647
0.53597,-0.23307,-0.73484,-0.82387,-0.85705,-1.04499,-0.39819,-0.13552,0.09795,-0.21019,-0.33751,-0.38251,-0.41891,-0.34831,-0.6004,-0.64519,-0.67496,-0.78615,-1.05672,-0.79106,-0.93949,-1.11939,-1.19027,-1.36323,-1.74364,-1.7781,-1.79512,-1.81941,-1.85033,-1.93126,-2.08756,-2.23724,-2.08729,-2.09773,-2.12004,-2.18712,-2.32775,-2.07691,-1.94758,-1.95813,-1.96848,-1.96294,-2.10612,-2.06211,-2.20269,-2.12632,-1.80512,-1.82437
-0.51615,-0.16583,-0.66705,-1.06574,-1.13988,-1.15722,-1.30955,-0.69089,-0.41021,-0.18986,-0.44919,-0.54224,-0.57454,-0.59457,-0.50486,-0.73177,-0.77381,-0.80066,-0.90997,-1.16813,-0.9137,-1.04994,-1.22921,-1.30764,-1.48581,-1.87516,-1.90879,-1.91658,-1.93466,-1.95661,-2.01845,-2.17202,-2.31305,-2.20932,-2.19402,-2.19637,-2.28395,-2.38483,-2.15002,-2.02222,-2.03703,-2.04944,-2.04549,-2.15908,-2.12847,-2.24931,-2.15449,-1.83248
-1.53926,-1.40128,-0.91893,-1.25725,-1.57813,-1.62234,-1.62699,-1.73041,-1.23476,-0.8978,-0.65657,-0.87777,-0.94337,-0.94191,-0.94475,-0.85154,-1.06587,-1.10353,-1.12483,-1.22882,-1.46073,-1.23193,-1.33709,-1.50733,-1.56689,-1.70254,-2.04109,-2.07367,-2.05127,-2.06712,-2.09265,-2.17918,-2.26141,-2.36672,-2.27419,-2.25871,-2.25692,-2.35128,-2.39849,-2.18991,-2.10864,-2.11861,-2.13101,-2.12445,-2.22698,-2.18235,-2.27946,-2.22632
0.92936,-0.24777,-0.59479,-0.37107,-0.80117,-1.13959,-1.20008,-1.21775,-1.34795,-0.8482,-0.59262,-0.36778,-0.59982,-0.6768,-0.68874,-0.70355,-0.61995,-0.83399,-0.87276,-0.89601,-0.99426,-1.22752,-1.01615,-1.14535,-1.32274,-1.38816,-1.52383,-1.84448,-1.8697,-1.876,-1.89249,-1.91402,-1.99777,-2.09119,-2.23268,-2.16248,-2.15226,-2.15897,-2.24685,-2.29251,-2.0648,-1.98092,-1.98961,-2.00152,-1.98929,-2.09917,-2.06247,-2.15272
1.78489,1.72718,0.87818,0.40715,0.54494,0.15133,-0.16906,-0.24092,-0.28833,-0.44511,-0.00214,0.1508,0.30395,0.06949,-0.03997,-0.10308,-0.13308,-0.0606,-0.27428,-0.31328,-0.33884,-0.43445,-0.70117,-0.49152,-0.64761,-0.83668,-0.92467,-1.07503,-1.41963,-1.44735,-1.46588,-1.48436,-1.50333,-1.5723,-1.71951,-1.88846,-1.78854,-1.78626,-1.81957,-1.9116,-1.9991,-1.76531,-1.67272,-1.68796,-1.70016,-1.68396,-1.81836,-1.78055
-0.62354,0.99109,1.21829,0.45556,0.06804,0.22576,-0.15598,-0.46603,-0.53507,-0.57318,-0.73385,-0.29391,-0.12831,0.05094,-0.1736,-0.26353,-0.31576,-0.33071,-0.23969,-0.45512,-0.49337,-0.5186,-0.6137,-0.86659,-0.65191,-0.8021,-0.97904,-1.06356,-1.19584,-1.5195,-1.54328,-1.55913,-1.57597,-1.59032,-1.65925,-1.8027,-1.97039,-1.86537,-1.87071,-1.8897,-1.96949,-2.03919,-1.81266,-1.72972,-1.74428,-1.7558,-1.74235,-1.86237
-0.21045,-0.59697,0.61655,0.87953,0.24314,-0.04867,0.08632,-0.26757,-0.54714,-0.60273,-0.63398,-0.76531,-0.40705,-0.25156,-0.0778,-0.29009,-0.35745,-0.39168,-0.40071,-0.3016,-0.50682,-0.54421,-0.5692,-0.65923,-0.90947,-0.69114,-0.84925,-1.03101,-1.11951,-1.24381,-1.57268,-1.60044,-1.61009,-1.62591,-1.64029,-1.70915,-1.85621,-2.02409,-1.92901,-1.9349,-1.94288,-2.01385,-2.08028,-1.83658,-1.74851,-1.76483,-1.77793,-1.75947
-1.22854,-0.78609,-0.91093,0.35262,0.65123,0.03771,-0.22057,-0.07462,-0.43586,-0.71404,-0.7677,-0.79569,-0.92184,-0.55783,-0.39585,-0.21403,-0.42678,-0.48872,-0.51809,-0.52252,-0.41727,-0.62093,-0.65882,-0.68415,-0.77612,-1.01827,-0.7971,-0.9475,-1.12268,-1.20769,-1.32381,-1.63824,-1.66514,-1.6766,-1.69252,-1.70713,-1.77717,-1.92606,-2.10084,-2.00934,-2.01359,-2.02063,-2.08463,-2.13766,-1.89743,-1.81104,-1.82776,-1.8409
-0.62584,-1.35419,-0.90184,-0.99358,0.30107,0.60304,-0.02049,-0.26497,-0.11792,-0.48391,-0.75887,-0.81135,-0.83837,-0.96093,-0.59773,-0.42949,-0.24461,-0.45637,-0.51751,-0.54691,-0.55099,-0.44639,-0.65089,-0.6888,-0.71368,-0.80574,-1.04572,-0.82416,-0.97293,-1.14592,-1.2278,-1.34354,-1.65526,-1.68388,-1.69793,-1.71444,-1.72944,-1.79977,-1.94717,-2.1304,-2.0333,-2.03733,-2.04279,-2.10057,-2.14931,-1.9131,-1.82696,-1.84368
-0.83917,-1.06772,-1.4686,-1.00869,-1.0718,0.22627,0.53858,-0.07441,-0.30806,-0.15954,-0.52158,-0.79414,-0.84622,-0.8717,-0.99076,-0.62832,-0.45808,-0.27404,-0.48478,-0.54484,-0.57637,-0.57978,-0.47539,-0.67995,-0.71793,-0.743,-0.83551,-1.07334,-0.84955,-0.99829,-1.16987,-1.24991,-1.36679,-1.67506,-1.70543,-1.72154,-1.73783,-1.75326,-1.82395,-1.96862,-2.15241,-2.05119,-2.05443,-2.06125,-2.11634,-2.16538,-1.92882,-1.84505
0.13967,-0.12544,-0.30269,-0.88898,-0.88127,-0.99141,0.1491,0.4666,-0.07937,-0.3091,-0.17337,-0.51723,-0.77572,-0.82736,-0.85137,-0.97144,-0.61777,-0.45504,-0.29124,-0.50072,-0.56302,-0.59064,-0.59616,-0.49336,-0.68908,-0.72547,-0.74825,-0.83517,-1.05996,-0.85366,-0.99536,-1.15069,-1.21653,-1.3365,-1.62457,-1.65967,-1.67671,-1.69206,-1.70661,-1.7737,-1.90766,-2.10983,-2.02009,-2.01969,-2.03833,-2.08614,-2.13495,-1.89311
-1.33259,-1.05306,-1.16362,-1.20808,-1.53593,-1.48515,-1.48466,-0.44895,-0.05435,-0.58601,-0.74294,-0.60479,-0.91596,-1.14214,-1.18137,-1.19647,-1.28553,-0.96534,-0.78693,-0.60107,-0.79605,-0.84421,-0.87328,-0.88348,-0.78347,-0.96621,-0.99925,-1.01886,-1.09746,-1.29389,-1.10515,-1.22723,-1.3637,-1.40885,-1.50315,-1.75832,-1.79277,-1.80396,-1.81543,-1.82934,-1.89231,-2.00586,-2.17842,-2.11699,-2.13581,-2.1488,-2.18121,-2.20693
1.13128,0.06259,-0.01625,-0.10388,-0.17669,-0.47189,-0.60988,-0.78759,0.11737,0.39105,-0.11832,-0.30085,-0.19325,-0.52046,-0.76648,-0.81207,-0.83492,-0.93819,-0.60183,-0.43068,-0.25904,-0.47441,-0.53777,-0.57581,-0.58511,-0.48692,-0.68348,-0.71738,-0.73661,-0.81921,-1.04327,-0.85471,-0.99464,-1.14393,-1.20936,-1.32203,-1.6287,-1.66429,-1.68727,-1.70172,-1.71543,-1.78616,-1.93696,-2.15184,-2.06995,-2.08785,-2.10357,-2.142
0.92926,1.32263,0.64181,0.58092,0.50647,0.43691,0.16914,-0.01065,-0.29962,0.47842,0.72506,0.28299,0.07861,0.167,-0.13075,-0.35153,-0.39831,-0.42446,-0.52967,-0.21449,-0.07574,0.05923,-0.14257,-0.22764,-0.28632,-0.29772,-0.20682,-0.40004,-0.43431,-0.4529,-0.53235,-0.76268,-0.58535,-0.73171,-0.88583,-0.96373,-1.09752,-1.40871,-1.44228,-1.47214,-1.49178,-1.50749,-1.57408,-1.71755,-1.93521,-1.8339,-1.83092,-1.83637
0.83526,1.04623,1.39675,0.84459,0.78245,0.71524,0.65723,0.43979,0.28787,0.01542,0.66947,0.86444,0.47244,0.27234,0.35167,0.08856,-0.12069,-0.16519,-0.19083,-0.28582,-0.0062,0.11129,0.20611,0.02492,-0.06691,-0.13376,-0.14839,-0.06216,-0.2508,-0.28188,-0.29787,-0.36938,-0.60122,-0.44033,-0.5811,-0.72599,-0.80808,-0.94304,-1.22417,-1.25055,-1.2908,-1.3095,-1.32543,-1.38311,-1.52854,-1.71894,-1.61864,-1.63014
1.64907,1.49348,1.48348,1.76981,1.44505,1.36654,1.31902,1.27594,1.10896,0.91467,0.62205,1.13618,1.27844,0.9064,0.69377,0.76032,0.54056,0.34405,0.303,0.27919,0.18976,0.41564,0.51412,0.58812,0.42144,0.31827,0.24311,0.22335,0.30123,0.12177,0.09037,0.0728,0.00678,-0.23594,-0.07975,-0.21699,-0.36649,-0.46465,-0.61362,-0.9208,-0.95144,-0.99096,-1.01141,-1.02761,-1.0838,-1.24859,-1.45318,-1.34399
1.59317,1.99102,1.85414,1.82674,2.05933,1.86466,1.77984,1.74906,1.7283,1.59938,1.3746,1.09634,1.48519,1.59738,1.25941,1.02975,1.10096,0.91707,0.74418,0.70786,0.68661,0.61295,0.79014,0.8608,0.9174,0.7811,0.66878,0.57864,0.56554,0.62917,0.46325,0.43231,0.41388,0.35291,0.11659,0.25342,0.11821,-0.02979,-0.13578,-0.29301,-0.60974,-0.64567,-0.68359,-0.7069,-0.72345,-0.77962,-0.9638,-1.17922
-1.26481,0.50294,1.30594,1.42143,1.49627,1.78891,1.52759,1.46741,1.42809,1.39405,1.25472,1.04323,0.75748,1.25256,1.39741,1.00787,0.79753,0.88541,0.67546,0.47869,0.44068,0.41856,0.33752,0.53847,0.61591,0.69294,0.53641,0.42655,0.33717,0.32212,0.39264,0.2206,0.18994,0.1709,0.10696,-0.11981,0.0309,-0.10782,-0.25423,-0.35308,-0.50449,-0.81037,-0.84346,-0.87711,-0.89972,-0.91558,-0.96788,-1.13416
-0.16528,-0.92529,0.23183,0.9741,1.12604,1.24299,1.49292,1.24171,1.2057,1.16264,1.12543,0.9795,0.81564,0.57005,1.07733,1.24107,0.86521,0.69164,0.78215,0.5759,0.39799,0.36277,0.34248,0.27016,0.47559,0.55527,0.63066,0.47779,0.3692,0.27653,0.2605,0.33253,0.16642,0.13682,0.11921,0.05361,-0.16751,-0.02218,-0.1547,-0.29463,-0.39458,-0.54182,-0.84049,-0.86789,-0.90042,-0.92267,-0.93844,-0.98992
1.39094,0.44539,-0.38454,0.55045,1.19067,1.31651,1.39222,1.63182,1.42262,1.38545,1.34673,1.31428,1.1885,1.01719,0.77935,1.24028,1.39132,1.01944,0.84167,0.92401,0.72767,0.5579,0.52546,0.50555,0.43621,0.61889,0.6816,0.75162,0.6089,0.50526,0.40971,0.39431,0.46167,0.30016,0.27084,0.2529,0.19036,-0.02881,0.11265,-0.01699,-0.15713,-0.25946,-0.41385,-0.71759,-0.74902,-0.78245,-0.80542,-0.82162
-0.85902,1.17789,0.33856,-0.46805,0.49832,1.15249,1.2806,1.36581,1.61602,1.40117,1.36335,1.32323,1.28987,1.15865,0.98753,0.74877,1.21337,1.36284,0.99157,0.81794,0.9005,0.70287,0.53168,0.49926,0.47925,0.40994,0.59442,0.65626,0.72884,0.58367,0.47884,0.38572,0.36993,0.43939,0.27781,0.24878,0.23114,0.16855,-0.05145,0.09437,-0.03733,-0.17814,-0.28051,-0.43569,-0.73868,-0.76935,-0.80264,-0.82545
-0.64816,-1.03596,0.92203,0.19606,-0.55254,0.43011,1.09168,1.2238,1.3256,1.57444,1.35256,1.31568,1.27602,1.24164,1.1079,0.945,0.71266,1.17495,1.32286,0.95925,0.79248,0.87622,0.67623,0.50534,0.47317,0.45281,0.38379,0.57023,0.63139,0.7059,0.55806,0.45339,0.36305,0.3459,0.41685,0.25678,0.22782,0.21035,0.14764,-0.07291,0.07361,-0.05938,-0.20046,-0.30081,-0.45541,-0.75644,-0.78674,-0.82041
-0.20998,-0.44938,-0.6245,0.25968,-0.08071,-0.67942,0.24507,0.92426,1.07453,1.20207,1.43814,1.19461,1.16141,1.12419,1.08862,0.96131,0.81075,0.5935,1.06052,1.22149,0.86092,0.7004,0.78321,0.58899,0.41464,0.38078,0.36219,0.2924,0.4751,0.53976,0.61489,0.45825,0.35547,0.27689,0.26071,0.33423,0.17775,0.14933,0.13235,0.07061,-0.14184,0.00983,-0.11783,-0.25321,-0.34641,-0.49822,-0.78951,-0.81983
-0.8021,-0.88524,-0.98982,-1.0519,-0.48132,-0.61279,-1.05205,-0.15473,0.60381,0.78579,0.98998,1.25979,0.96805,0.93243,0.88718,0.84702,0.69291,0.56091,0.35582,0.85068,1.01314,0.65641,0.50067,0.58959,0.38674,0.20084,0.16471,0.14815,0.07793,0.27639,0.35461,0.43766,0.27616,0.17526,0.09739,0.08426,0.16602,0.0106,-0.01806,-0.03429,-0.09644,-0.29453,-0.14285,-0.26084,-0.38947,-0.47353,-0.61611,-0.88994
-1.11222,-1.346,-1.41004,-1.47278,-1.49801,-1.07358,-1.09292,-1.352,-0.60626,0.11664,0.35626,0.65781,0.9501,0.61684,0.59117,0.54411,0.50244,0.34714,0.24116,0.05593,0.59338,0.76631,0.41809,0.26365,0.35184,0.14736,-0.04895,-0.08651,-0.10113,-0.17508,0.04027,0.11661,0.21507,0.06024,-0.03019,-0.09174,-0.1026,-0.01576,-0.17296,-0.20225,-0.21909,-0.28699,-0.48375,-0.32297,-0.44992,-0.58564,-0.66893,-0.80727
1.2029,0.31074,-0.19328,-0.31605,-0.3842,-0.44977,-0.07655,-0.21866,-0.67011,0.03803,0.65627,0.83278,1.01734,1.23941,0.97703,0.95189,0.91665,0.88664,0.77252,0.65264,0.48067,0.8929,1.03797,0.73942,0.58629,0.66678,0.48919,0.3126,0.27657,0.25995,0.18826,0.37066,0.43309,0.52402,0.37803,0.28139,0.2128,0.19246,0.27176,0.12019,0.09267,0.07579,0.01384,-0.1905,-0.04049,-0.16514,-0.29692,-0.38983
0.78357,1.2191,0.58348,0.13477,0.0187,-0.04643,-0.11129,0.20501,0.08457,-0.34871,0.26878,0.78782,0.92822,1.06569,1.26969,1.05268,1.02778,0.99632,0.96901,0.87155,0.75629,0.60001,0.96191,1.10858,0.82455,0.66571,0.74048,0.57277,0.40086,0.36803,0.35355,0.2926,0.44945,0.50627,0.59091,0.45166,0.35829,0.29178,0.27439,0.34684,0.2123,0.18485,0.16818,0.10739,-0.09031,0.04404,-0.07932,-0.1992
-0.98298,0.02069,0.76235,0.15474,-0.27781,-0.39343,-0.45567,-0.5133,-0.19794,-0.29678,-0.70407,-0.0447,0.51228,0.68652,0.88224,1.09897,0.84288,0.81863,0.78527,0.75707,0.64696,0.53028,0.36703,0.7835,0.95123,0.64134,0.47865,0.5541,0.37323,0.19762,0.16417,0.14917,0.08679,0.25968,0.33184,0.42914,0.28628,0.19521,0.13239,0.11078,0.18313,0.04392,0.01586,-0.00044,-0.06475,-0.26047,-0.12306,-0.24629
0.62205,-0.27147,0.23702,0.82531,0.32855,-0.06413,-0.17764,-0.23806,-0.30103,-0.01175,-0.11977,-0.51871,0.10048,0.63056,0.78749,0.96008,1.17822,0.9274,0.90598,0.87414,0.84793,0.74709,0.62252,0.45549,0.85773,1.02524,0.72081,0.55716,0.63355,0.45531,0.28612,0.25287,0.23731,0.17733,0.3464,0.41316,0.50227,0.36337,0.27439,0.21119,0.1942,0.26522,0.1293,0.10248,0.08665,0.02378,-0.17143,-0.03324
0.85061,0.86798,0.22284,0.51166,0.99088,0.55252,0.21446,0.11061,0.05162,-0.00701,0.25251,0.12094,-0.31057,0.28117,0.80408,0.93468,1.10241,1.32437,1.08599,1.05549,1.02531,1.00016,0.90212,0.77662,0.60536,0.98992,1.14415,0.85261,0.67742,0.75243,0.57605,0.41045,0.37785,0.36071,0.30132,0.46776,0.53348,0.61435,0.48247,0.38994,0.32394,0.30431,0.36765,0.2357,0.20858,0.19223,0.13268,-0.06321
-0.82473,0.06692,0.28983,-0.21517,0.10417,0.63759,0.22281,-0.10931,-0.21977,-0.26943,-0.31863,-0.0945,-0.19571,-0.549,0.00549,0.519,0.68165,0.89784,1.12512,0.87248,0.85162,0.82333,0.79994,0.70681,0.60219,0.44603,0.8271,0.97304,0.69076,0.51895,0.59263,0.42146,0.25871,0.22714,0.21169,0.14994,0.31989,0.38754,0.47495,0.34469,0.25272,0.18915,0.16887,0.23099,0.10056,0.07499,0.06012,-0.00106
-0.50921,-1.06863,-0.14242,0.1119,-0.36132,-0.02376,0.54108,0.12936,-0.21087,-0.32042,-0.36955,-0.41824,-0.19422,-0.2861,-0.63625,-0.0762,0.4411,0.61122,0.84167,1.06844,0.81109,0.78775,0.76026,0.73642,0.64231,0.53517,0.37137,0.76049,0.90633,0.62529,0.45706,0.52866,0.35966,0.19763,0.16639,0.15132,0.08987,0.26338,0.33543,0.42493,0.29348,0.20472,0.14025,0.11833,0.18237,0.05182,0.02647,0.01153
1.83532,0.51721,-0.59968,0.13393,0.33176,-0.15916,0.14755,0.67074,0.27385,-0.06482,-0.17329,-0.22331,-0.27381,-0.04924,-0.14478,-0.50361,0.05264,0.55543,0.71099,0.92649,1.144,0.89645,0.8739,0.8474,0.82412,0.73284,0.62366,0.45834,0.83711,0.98026,0.70398,0.53616,0.60693,0.44061,0.28093,0.25003,0.23487,0.17485,0.34352,0.41567,0.50064,0.37118,0.28122,0.21378,0.19127,0.25427,0.12439,0.09924
-0.05752,1.32368,0.32596,-0.66091,0.07605,0.28904,-0.18709,0.11882,0.64616,0.25306,-0.0825,-0.18696,-0.23584,-0.28555,-0.06316,-0.15648,-0.51175,0.04058,0.53715,0.69262,0.91104,1.12818,0.88009,0.85817,0.83199,0.80862,0.71793,0.61004,0.44426,0.82342,0.96488,0.68866,0.52333,0.59287,0.42779,0.26988,0.23905,0.22403,0.16403,0.33171,0.4043,0.48814,0.35837,0.26975,0.20204,0.18019,0.24318,0.11407
-1.21909,-1.24181,-0.44375,-0.78099,-1.16101,-0.40435,-0.12768,-0.53384,-0.17554,0.3935,-0.01043,-0.34114,-0.44675,-0.4938,-0.53579,-0.3247,-0.39227,-0.71061,-0.18652,0.3082,0.4772,0.72422,0.95374,0.69777,0.67183,0.64305,0.61988,0.52488,0.41496,0.25045,0.64594,0.78777,0.4987,0.3461,0.41622,0.25484,0.099,0.0688,0.05453,-0.00567,0.1657,0.25016,0.3394,0.20969,0.12883,0.06358,0.04209,0.10269
1.40634,0.63604,0.57044,0.8442,0.61895,0.00317,0.34221,0.54384,0.12637,0.356,0.79735,0.42574,0.12093,0.01082,-0.03372,-0.07813,0.13599,0.0598,-0.26045,0.23584,0.67228,0.79629,0.98498,1.19787,0.96867,0.94402,0.91635,0.89417,0.80293,0.69486,0.53976,0.90595,1.04758,0.76529,0.59933,0.66911,0.51348,0.36367,0.33293,0.31792,0.26153,0.41782,0.48894,0.57251,0.45639,0.37561,0.30719,0.28372
1.63476,1.97911,1.53865,1.49042,1.6412,1.49572,0.98895,1.08549,1.17058,0.82924,0.96566,1.25505,0.97928,0.77296,0.68439,0.64192,0.59794,0.80045,0.67947,0.35952,0.76685,1.14854,1.22882,1.35181,1.52909,1.34113,1.32116,1.29585,1.27389,1.19342,1.0893,0.94565,1.26441,1.38376,1.13452,0.96659,1.03285,0.88783,0.75577,0.72708,0.71067,0.66049,0.79166,0.84781,0.91421,0.80931,0.72755,0.6575
-1.35335,0.42696,1.15238,0.74785,0.70458,0.87083,0.71596,0.31069,0.51289,0.63931,0.33069,0.53301,0.89719,0.58458,0.3268,0.25048,0.21221,0.17442,0.37009,0.27328,-0.0251,0.40094,0.78314,0.89678,1.05907,1.24801,1.04853,1.02225,0.99477,0.97297,0.88822,0.78782,0.63801,0.98165,1.10493,0.85357,0.70922,0.77279,0.62771,0.48956,0.46154,0.4465,0.39295,0.53436,0.60368,0.67695,0.56054,0.47188
-0.36645,-1.27361,0.07477,0.76495,0.41114,0.36906,0.54225,0.39956,0.07115,0.31383,0.44446,0.15194,0.35703,0.72144,0.42601,0.1803,0.10093,0.06411,0.02844,0.2167,0.13117,-0.15398,0.24887,0.63897,0.75875,0.92337,1.11934,0.90863,0.87828,0.85053,0.82978,0.74961,0.64254,0.49137,0.84656,0.97437,0.71918,0.58184,0.64376,0.49914,0.37036,0.34158,0.32699,0.27057,0.4167,0.48277,0.55514,0.44216
