SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
1.46782,1.66685,1.50744,0.8657,0.02515,-0.58288,-1.21503,-1.16735,-0.75422,-0.88936,-0.55672,-0.80603,-0.85469,-0.86861,-0.66132,-0.85672,-0.95134,-0.47846,0.42342,0.44518,0.51619,0.38029,0.39718,0.36394,0.34038,0.37129,0.28586,0.8214,0.60435,0.5461,0.43607,0.3552,1.00107,0.78646,0.71505,0.53574,0.55586,0.51404,0.51593,0.32095,0.44365,0.4422,0.16132,0.05966,0.2135,0.27071,0.53891,0.54611
0.04055,0.48206,0.97031,1.03833,0.66103,-0.03765,-0.59661,-1.19866,-1.15064,-0.74976,-0.88609,-0.56396,-0.80358,-0.85217,-0.86335,-0.67116,-0.84993,-0.9422,-0.49315,0.365,0.38478,0.45919,0.32943,0.35425,0.31698,0.29333,0.32642,0.24065,0.7608,0.54442,0.48641,0.3748,0.29678,0.93334,0.72397,0.65535,0.47998,0.49965,0.45968,0.46265,0.27447,0.3964,0.40087,0.13485,0.03896,0.18855,0.24481,0.50166
-0.60693,-0.54622,-0.20061,0.31027,0.48651,0.24748,-0.33527,-0.8505,-1.37196,-1.3037,-0.93226,-1.0631,-0.75231,-0.9757,-1.0176,-1.02417,-0.83302,-1.00027,-1.07301,-0.62102,0.24096,0.26492,0.34943,0.21959,0.24241,0.19753,0.17253,0.20964,0.11905,0.66476,0.44438,0.38337,0.26447,0.18376,0.84696,0.62463,0.55595,0.37771,0.39741,0.35588,0.35889,0.16992,0.29497,0.30218,0.04405,-0.04951,0.10476,0.15735
1.28723,0.59184,0.38541,0.65661,0.98106,1.09274,0.79895,0.2213,-0.25416,-0.84149,-0.81802,-0.48497,-0.63221,-0.33502,-0.57175,-0.61736,-0.63348,-0.4331,-0.63331,-0.7371,-0.29055,0.52505,0.53807,0.59611,0.46264,0.48462,0.44306,0.41947,0.45488,0.37225,0.87708,0.67468,0.61638,0.50096,0.41808,1.04409,0.83445,0.76419,0.59634,0.6164,0.57487,0.57921,0.3954,0.51194,0.51907,0.26026,0.16184,0.31144
1.21496,1.56571,1.24939,1.02523,1.18208,1.37458,1.46665,1.22052,0.72796,0.28353,-0.3216,-0.32257,-0.02548,-0.18938,0.07927,-0.14263,-0.18587,-0.20698,-0.00793,-0.21237,-0.33618,0.05665,0.76717,0.77069,0.81136,0.69394,0.71202,0.6757,0.65703,0.68617,0.61055,1.05214,0.87035,0.82694,0.72248,0.64014,1.20798,1.01555,0.9473,0.79351,0.81253,0.77402,0.77845,0.59442,0.70392,0.70931,0.45337,0.35318
-0.53597,0.62643,1.10188,0.79028,0.66755,0.82685,1.0466,1.14439,0.93731,0.48158,0.07589,-0.47814,-0.47693,-0.18043,-0.3319,-0.07226,-0.28991,-0.33018,-0.34646,-0.15731,-0.35445,-0.48012,-0.09106,0.63341,0.63909,0.68352,0.57104,0.5844,0.544,0.52456,0.55678,0.48232,0.93803,0.74756,0.70784,0.60112,0.51562,1.1043,0.90458,0.83709,0.68621,0.703,0.66342,0.66614,0.47895,0.59023,0.59408,0.33973
-0.86905,-1.0356,0.04362,0.58658,0.29686,0.21298,0.37612,0.60696,0.71867,0.54767,0.09161,-0.28742,-0.77957,-0.77049,-0.46875,-0.60611,-0.3414,-0.56218,-0.60418,-0.61617,-0.43338,-0.62336,-0.73627,-0.35432,0.4014,0.41756,0.46722,0.34219,0.3638,0.31987,0.29546,0.32852,0.24849,0.75391,0.54746,0.50622,0.39647,0.3174,0.95269,0.73803,0.66587,0.50532,0.52219,0.48143,0.48211,0.29567,0.41383,0.4187
1.49663,0.53539,0.18611,0.70485,1.05649,0.86991,0.78451,0.92211,1.09919,1.17162,1.00356,0.59931,0.23577,-0.24652,-0.26398,-0.01396,-0.15754,0.0878,-0.12833,-0.16767,-0.18423,-0.00784,-0.22006,-0.34777,-0.0018,0.71107,0.72166,0.74624,0.62352,0.63624,0.59305,0.57165,0.60093,0.52977,0.99675,0.80419,0.76862,0.6636,0.58292,1.1808,0.98309,0.91138,0.75535,0.7739,0.73429,0.7363,0.55198,0.66384
0.39864,1.23489,0.55263,0.22401,0.70325,1.05562,0.87524,0.80331,0.93844,1.11816,1.19798,1.02803,0.64721,0.27959,-0.18293,-0.20767,0.04035,-0.0896,0.15771,-0.05913,-0.09787,-0.11504,0.05259,-0.16434,-0.28723,0.03982,0.73462,0.74533,0.76075,0.64371,0.65662,0.61552,0.59537,0.62423,0.55638,1.01988,0.83537,0.80218,0.69961,0.62048,1.21634,1.02161,0.94924,0.79339,0.81328,0.77357,0.77607,0.59147
0.84653,0.68959,1.27129,0.77587,0.50063,0.85976,1.12642,0.98132,0.90982,1.02612,1.18407,1.26209,1.12327,0.78382,0.45325,0.02079,-0.00983,0.21864,0.10223,0.3246,0.13379,0.10217,0.08505,0.24719,0.04756,-0.07481,0.22896,0.86254,0.86903,0.8776,0.76876,0.78072,0.74406,0.72426,0.75022,0.68974,1.12149,0.94612,0.91615,0.82082,0.74423,1.2964,1.11688,1.04417,0.89563,0.91644,0.87976,0.88138
0.36598,0.76323,0.69059,1.26849,0.76499,0.50019,0.84731,1.11668,0.97427,0.90544,1.01553,1.16787,1.2434,1.10736,0.7866,0.46664,0.04287,0.00843,0.2344,0.11723,0.32959,0.14503,0.11581,0.0998,0.2529,0.05941,-0.06283,0.23308,0.84804,0.8566,0.86641,0.76164,0.77333,0.73709,0.71797,0.74349,0.68346,1.10678,0.93517,0.90325,0.81023,0.73641,1.28662,1.10584,1.03596,0.88844,0.9086,0.87217
-0.42221,-0.00045,0.60039,0.58519,1.19409,0.69987,0.43054,0.78991,1.07731,0.9288,0.85663,0.96836,1.12422,1.20258,1.06756,0.74247,0.41967,-0.00631,-0.03698,0.19291,0.07176,0.28966,0.10389,0.07495,0.05836,0.21298,0.01792,-0.10761,0.19285,0.81474,0.82389,0.83665,0.73304,0.74556,0.7108,0.69146,0.71763,0.65591,1.08475,0.91294,0.88017,0.7861,0.71192,1.26721,1.08528,1.0142,0.86609,0.88554
-1.02634,-0.98248,-0.36098,0.39178,0.43107,1.08558,0.60019,0.33999,0.7212,1.01983,0.86507,0.79777,0.91022,1.06391,1.13491,1.01004,0.6899,0.36629,-0.06231,-0.09123,0.14157,0.02117,0.23955,0.05437,0.02465,0.00832,0.16498,-0.02747,-0.15176,0.1522,0.7764,0.78594,0.80186,0.69666,0.70985,0.67617,0.65685,0.68357,0.62045,1.05469,0.88239,0.84797,0.75232,0.67839,1.23562,1.05237,0.98191,0.83496
-0.2677,-0.66684,-0.80464,-0.60675,0.12991,0.21661,0.85714,0.4347,0.21733,0.59633,0.88868,0.73269,0.66532,0.77099,0.91617,0.9844,0.8751,0.57057,0.26888,-0.15962,-0.1843,0.04703,-0.06717,0.15651,-0.0287,-0.05854,-0.07103,0.07961,-0.1099,-0.23359,0.05999,0.67399,0.68192,0.7029,0.60254,0.61722,0.58284,0.56405,0.59102,0.53026,0.958,0.79222,0.76155,0.66881,0.59791,1.14463,0.96564,0.89755
1.25426,0.63401,0.44731,0.25877,0.29684,0.66929,0.65741,1.22712,0.78341,0.5359,0.86196,1.12572,1.00096,0.9324,1.03493,1.17363,1.24787,1.11148,0.81712,0.53287,0.11257,0.06604,0.28411,0.1706,0.37776,0.19035,0.16358,0.15296,0.2977,0.10432,-0.02418,0.25998,0.86944,0.87176,0.87706,0.76941,0.78131,0.75035,0.73142,0.75671,0.69836,1.11094,0.94301,0.91371,0.8255,0.75523,1.27181,1.10057
0.59026,1.19776,0.74996,0.60929,0.45955,0.49984,0.75823,0.73314,1.2372,0.85213,0.62459,0.92706,1.1744,1.06753,1.01049,1.10461,1.23341,1.29809,1.17984,0.90936,0.62017,0.21055,0.16427,0.36614,0.24641,0.4506,0.26915,0.24175,0.23302,0.37596,0.18828,0.06352,0.34041,0.93815,0.9415,0.9419,0.84034,0.84977,0.82125,0.80427,0.82796,0.77223,1.17555,1.01192,0.9836,0.89466,0.82626,1.32762
1.28715,1.2427,1.65261,1.29563,1.20105,1.0944,1.13079,1.23171,1.15809,1.50416,1.20688,0.99695,1.20372,1.3846,1.29082,1.23561,1.31771,1.42265,1.48155,1.36331,1.13076,0.87546,0.51915,0.46507,0.63173,0.52472,0.70384,0.54316,0.52163,0.51191,0.63645,0.45781,0.33912,0.59856,1.13721,1.13747,1.13287,1.03959,1.04356,1.01891,1.00372,1.02565,0.97538,1.3415,1.19211,1.16792,1.08055,1.01373
1.61087,1.73185,1.7671,2.03124,1.7326,1.68469,1.61245,1.61052,1.61656,1.52358,1.76041,1.50208,1.31378,1.43884,1.58627,1.52497,1.48506,1.55127,1.6338,1.68809,1.57631,1.3915,1.17603,0.87749,0.81489,0.93958,0.84628,0.99395,0.85327,0.83558,0.82504,0.94153,0.76969,0.65615,0.90182,1.39375,1.39712,1.38518,1.29489,1.28844,1.27035,1.2555,1.27685,1.23302,1.57413,1.43579,1.41022,1.31983
1.53457,1.79463,1.89748,1.93136,2.18066,2.00106,1.97424,1.92429,1.93092,1.93661,1.89091,2.06639,1.80198,1.6107,1.69066,1.83039,1.78415,1.76704,1.83197,1.90676,1.95995,1.84154,1.68083,1.49305,1.22816,1.16188,1.24571,1.14922,1.28532,1.15753,1.14156,1.12832,1.24545,1.06631,0.95462,1.20123,1.68334,1.68984,1.66454,1.58493,1.57679,1.55535,1.54198,1.56139,1.5192,1.8606,1.73073,1.69736
-0.55782,0.92132,1.47975,1.68435,1.68482,1.92895,1.80241,1.77599,1.73992,1.75713,1.76031,1.71462,1.91798,1.65742,1.48825,1.59301,1.73888,1.6685,1.65405,1.72481,1.80598,1.86084,1.77102,1.59366,1.38189,1.09622,1.03327,1.1324,1.02976,1.1715,1.02825,1.01042,0.99734,1.11865,0.94056,0.83032,1.08142,1.58041,1.5913,1.56613,1.48888,1.48867,1.46468,1.45122,1.47134,1.42865,1.79353,1.65163
-0.43297,-0.7213,0.52629,1.2268,1.5215,1.52457,1.78015,1.66333,1.62905,1.58711,1.62507,1.64784,1.62567,1.84917,1.57,1.38918,1.52736,1.66947,1.58916,1.56689,1.63798,1.72205,1.77829,1.69508,1.49971,1.28265,0.97385,0.91639,1.02035,0.91753,1.06782,0.92078,0.90074,0.88777,1.01521,0.83922,0.73533,0.98945,1.50081,1.51235,1.49832,1.41754,1.42032,1.39354,1.38078,1.40238,1.35312,1.72757
1.52966,0.89421,0.49617,1.17268,1.60166,1.74045,1.73315,1.96982,1.90093,1.86682,1.84239,1.89585,1.90779,1.91345,2.07949,1.82272,1.63632,1.72673,1.83869,1.76156,1.74988,1.81051,1.88291,1.92621,1.84335,1.68617,1.51781,1.26577,1.21523,1.2943,1.20202,1.32929,1.20557,1.18619,1.17241,1.28658,1.12849,1.03049,1.26149,1.71005,1.73166,1.70372,1.63801,1.63911,1.6122,1.60151,1.61925,1.57651
1.38218,1.8983,1.27421,0.86494,1.41662,1.76926,1.85465,1.85161,2.0818,2.01254,1.99209,1.97094,2.0291,2.00451,2.00604,2.15574,1.91242,1.73534,1.79792,1.90145,1.83037,1.81434,1.87082,1.93745,1.98215,1.90224,1.756,1.59342,1.36357,1.32055,1.38791,1.29816,1.41588,1.30594,1.28824,1.27552,1.38426,1.23295,1.13929,1.35545,1.79021,1.81835,1.79678,1.73106,1.73575,1.70841,1.6961,1.71339
0.87893,1.37575,1.89973,1.29294,0.91358,1.44372,1.78679,1.87648,1.87776,2.11548,2.04143,2.02356,2.0055,2.0706,2.03045,2.01868,2.16749,1.92336,1.74622,1.81038,1.91791,1.84702,1.83281,1.88778,1.95515,1.9988,1.91865,1.77794,1.61586,1.38549,1.34211,1.40778,1.3199,1.43678,1.32882,1.31079,1.29703,1.4045,1.25413,1.16083,1.37686,1.81372,1.84302,1.81708,1.75676,1.75622,1.73038,1.71763
0.17632,0.46999,1.19998,1.82489,1.24063,0.86068,1.39885,1.75208,1.86085,1.85884,2.09107,2.00551,1.98371,1.96287,2.02078,1.99076,1.97367,2.13179,1.90271,1.72971,1.79921,1.90672,1.83868,1.82422,1.87928,1.94758,1.9913,1.90728,1.76534,1.60377,1.37405,1.33204,1.399,1.3116,1.42977,1.32066,1.30242,1.28909,1.39558,1.24697,1.15371,1.37029,1.80702,1.83212,1.80361,1.74407,1.7417,1.71633
1.83485,1.83087,1.76604,2.02679,2.21491,1.78491,1.51758,1.8302,2.01268,2.06379,2.06006,2.27228,2.20935,2.20487,2.19173,2.27779,2.18518,2.17597,2.30745,2.14527,1.97551,1.99404,2.08667,2.01982,2.01025,2.05814,2.11246,2.15545,2.08373,1.97828,1.85088,1.64649,1.60267,1.64445,1.55372,1.65203,1.563,1.54514,1.53173,1.6294,1.49063,1.40616,1.5988,1.97379,1.99837,1.98016,1.92891,1.92672
-1.12314,1.06563,1.02549,1.03132,1.48723,1.99433,1.52049,1.24909,1.6457,1.88834,1.96873,1.98219,2.21563,2.13936,2.11518,2.0882,2.16058,2.08207,2.0457,2.16483,2.01901,1.86625,1.90995,2.01136,1.94965,1.95096,2.00335,2.05752,2.09993,2.02802,1.91315,1.78298,1.56301,1.51211,1.56356,1.46374,1.57099,1.46256,1.44527,1.43285,1.53698,1.38232,1.2894,1.49005,1.87214,1.88966,1.86102,1.80723
0.70251,-0.32964,1.17334,1.12583,1.13549,1.51769,1.95424,1.53218,1.28997,1.66726,1.90823,1.97929,2.00993,2.20293,2.12291,2.10437,2.08167,2.12855,2.09173,2.06331,2.20449,2.06835,1.92012,1.96498,2.06642,2.00152,2.00087,2.05336,2.10244,2.14392,2.06845,1.95752,1.84536,1.6316,1.58531,1.61476,1.52525,1.62577,1.51955,1.50461,1.49359,1.59584,1.45029,1.36044,1.55008,1.91043,1.93407,1.90624
2.0114,1.99089,1.60198,2.00705,1.98568,1.98382,2.17295,2.304,2.05837,1.88553,2.09768,2.19288,2.20956,2.24271,2.40421,2.32909,2.32201,2.31109,2.33733,2.26852,2.2543,2.37508,2.28692,2.17062,2.18361,2.26439,2.20189,2.21242,2.25032,2.28273,2.3288,2.27249,2.18712,2.11087,1.95823,1.92676,1.94103,1.86546,1.92751,1.8434,1.8302,1.82245,1.91204,1.79239,1.71658,1.89095,2.22003,2.25452
-1.34714,1.29572,1.3699,0.92989,1.59169,1.57554,1.58505,1.79453,1.98924,1.74489,1.56476,1.79545,1.94356,1.9778,2.01074,2.16087,2.1089,2.09127,2.06903,2.09991,2.06852,2.07716,2.2155,2.12475,2.02553,2.06281,2.14247,2.08687,2.09988,2.14207,2.17794,2.21397,2.16803,2.06701,1.97073,1.79781,1.76844,1.80337,1.73277,1.80738,1.71509,1.70315,1.69698,1.79308,1.66797,1.59533,1.77655,2.10602
0.38552,-0.40483,1.17253,1.25179,0.92644,1.52086,1.50233,1.50991,1.72549,1.9663,1.77692,1.57309,1.81974,1.9778,2.00716,2.04717,2.1944,2.17168,2.15647,2.12972,2.1607,2.13879,2.16086,2.33901,2.27953,2.17062,2.19205,2.28871,2.20972,2.22818,2.28294,2.3334,2.37546,2.29746,2.17535,2.07551,1.87068,1.83472,1.87068,1.8095,1.90518,1.79908,1.7872,1.77653,1.87914,1.74432,1.67459,1.86072
1.118,0.89863,0.28014,1.35848,1.41195,1.16974,1.68102,1.68127,1.70793,1.90851,2.0881,1.91505,1.72551,1.92715,2.07786,2.1049,2.14515,2.26202,2.2578,2.25217,2.23108,2.26254,2.2827,2.31599,2.49849,2.43597,2.31247,2.34414,2.44333,2.3454,2.36505,2.4232,2.47641,2.50797,2.41484,2.28518,2.1964,1.99748,1.97329,1.98844,1.93888,2.04066,1.92991,1.9191,1.9076,2.0165,1.88782,1.81593
-0.86495,0.2519,0.31765,-0.232,1.02206,1.11429,0.82424,1.43846,1.43132,1.45798,1.7119,1.95254,1.7763,1.56672,1.80411,1.98275,2.03506,2.05194,2.15636,2.146,2.13868,2.11737,2.15433,2.1954,2.21139,2.42511,2.32749,2.22099,2.27943,2.36651,2.26457,2.28502,2.33318,2.38775,2.42966,2.33388,2.19178,2.08338,1.8811,1.85423,1.88985,1.83166,1.9443,1.8242,1.81345,1.80372,1.90454,1.77751
-1.08743,-1.20651,-0.39554,-0.23165,-0.65806,0.57082,0.6881,0.38735,1.00866,0.98868,1.00811,1.25655,1.60712,1.4497,1.25691,1.56885,1.77357,1.85448,1.86561,1.96541,1.93924,1.92481,1.90298,1.92382,1.95194,1.96028,2.15187,2.06986,1.9832,2.0715,2.17303,2.07826,2.08201,2.12595,2.18093,2.21547,2.14151,2.0103,1.88887,1.67303,1.64772,1.69559,1.63969,1.75295,1.63851,1.62692,1.61593,1.71469
1.2723,-0.20077,-0.66693,-0.0016,0.11194,-0.31266,0.78089,0.88247,0.61225,1.17981,1.16228,1.18169,1.41663,1.71068,1.56695,1.38501,1.66065,1.84704,1.903,1.91407,2.01026,1.97926,1.96497,1.94334,1.96692,1.9924,2.00419,2.17782,2.09995,2.02571,2.09958,2.18742,2.10319,2.11842,2.16177,2.21652,2.25454,2.18452,2.05368,1.93447,1.73974,1.7218,1.77422,1.7176,1.83206,1.71915,1.70587,1.69525
-0.09303,1.02664,-0.31632,-0.73138,-0.06277,0.06061,-0.36808,0.73569,0.84979,0.57179,1.14896,1.13065,1.1505,1.39245,1.69095,1.53788,1.35655,1.63425,1.82411,1.88789,1.90435,2.00167,1.9713,1.95519,1.93432,1.95663,1.98305,2.00202,2.17891,2.10202,2.02486,2.0951,2.18699,2.10015,2.11366,2.15645,2.20815,2.24566,2.17897,2.0411,1.92492,1.73219,1.71391,1.76428,1.71173,1.82163,1.71015,1.69637
-0.99292,-0.74817,0.68493,-0.50458,-0.86003,-0.17968,-0.03885,-0.45534,0.66658,0.78872,0.50463,1.09156,1.07296,1.09073,1.32387,1.63115,1.47847,1.3044,1.59106,1.78847,1.86131,1.87771,1.98004,1.94814,1.93159,1.91094,1.93315,1.95653,1.97332,2.14921,2.07443,1.99994,2.07141,2.16893,2.08291,2.09096,2.13316,2.1862,2.22221,2.16264,2.02053,1.90454,1.70707,1.68446,1.73353,1.68088,1.78896,1.67839
-1.21569,-1.51622,-1.43965,-0.34106,-1.01664,-1.17931,-0.56253,-0.37874,-0.73429,0.39615,0.52978,0.23764,0.82328,0.80048,0.81454,1.04263,1.3761,1.23181,1.08129,1.40605,1.62413,1.72082,1.74158,1.84291,1.80469,1.78617,1.76,1.77992,1.81595,1.84052,2.03223,1.93919,1.84582,1.92694,2.0199,1.93391,1.93544,1.97766,2.0341,2.07132,2.00987,1.86659,1.73557,1.52425,1.49443,1.56533,1.5074,1.61452
-1.30743,-1.59695,-1.79299,-1.74346,-1.10377,-1.49802,-1.57297,-1.02998,-0.80059,-1.09779,0.05617,0.21305,-0.09782,0.54512,0.51876,0.5376,0.77656,1.17326,1.01664,0.86844,1.22182,1.47433,1.60372,1.63075,1.74621,1.71206,1.69202,1.66103,1.67756,1.72339,1.7493,1.96461,1.86724,1.76117,1.86037,1.9652,1.86587,1.84941,1.89866,1.96406,2.00225,1.926,1.76599,1.61934,1.38863,1.35173,1.42262,1.35965
-0.69008,-1.36467,-1.66652,-1.80934,-1.78697,-1.32383,-1.57305,-1.62766,-1.17337,-0.97149,-1.24556,-0.1451,0.00817,-0.28168,0.36922,0.34082,0.36186,0.59767,1.01955,0.87645,0.71983,1.09176,1.36599,1.51721,1.54396,1.66517,1.62261,1.6006,1.56773,1.58361,1.6334,1.65636,1.87925,1.77042,1.66413,1.75155,1.86914,1.77358,1.7492,1.79953,1.86712,1.90881,1.83683,1.68069,1.5327,1.30198,1.26568,1.34355
0.35645,-0.30467,-1.04622,-1.46409,-1.59162,-1.59221,-1.13167,-1.4924,-1.5809,-1.05471,-0.88192,-1.18556,-0.04462,0.08719,-0.19438,0.40962,0.38634,0.40428,0.63192,1.00838,0.87118,0.71995,1.06609,1.33089,1.48463,1.51286,1.62399,1.58311,1.55954,1.52681,1.54227,1.59595,1.61312,1.81834,1.71821,1.61946,1.72084,1.84473,1.74303,1.72126,1.76897,1.83541,1.8762,1.82294,1.67777,1.53793,1.30927,1.2702
0.1874,0.2439,-0.28243,-0.89958,-1.28631,-1.39186,-1.41695,-1.02107,-1.37294,-1.48575,-0.99367,-0.81974,-1.11346,-0.04178,0.08162,-0.18579,0.38127,0.36116,0.37997,0.59202,0.95644,0.82959,0.68383,1.03113,1.29537,1.45031,1.48046,1.59223,1.55387,1.53073,1.49831,1.51237,1.56996,1.58263,1.78516,1.68028,1.58642,1.69813,1.83046,1.72786,1.70497,1.7554,1.82572,1.86947,1.81734,1.67611,1.52595,1.28445
0.19866,0.19945,0.27585,-0.12633,-0.70953,-1.09454,-1.19932,-1.22773,-0.87175,-1.20904,-1.3314,-0.91165,-0.76408,-1.03811,-0.04816,0.06973,-0.18408,0.35859,0.33912,0.36049,0.56972,0.94382,0.81647,0.66688,1.04139,1.33257,1.48808,1.52182,1.63866,1.59718,1.57391,1.54146,1.55835,1.60841,1.61693,1.84499,1.71655,1.61316,1.73358,1.88936,1.79215,1.76258,1.81917,1.89221,1.93795,1.88036,1.73576,1.565
-0.22342,-0.06512,-0.03252,0.05281,-0.24904,-0.73966,-1.09828,-1.20871,-1.23916,-0.91671,-1.22339,-1.35619,-0.96043,-0.81874,-1.08888,-0.13498,-0.01511,-0.25192,0.27434,0.25158,0.27143,0.48273,0.85242,0.71842,0.5653,0.9534,1.26168,1.43625,1.47222,1.58972,1.53721,1.5119,1.47863,1.49178,1.54732,1.55441,1.78993,1.65531,1.553,1.67547,1.84236,1.75134,1.71772,1.77627,1.85137,1.90325,1.85077,1.69513
-0.17371,-0.33696,-0.2428,-0.22808,-0.13476,-0.38209,-0.80435,-1.12789,-1.22294,-1.25356,-0.97932,-1.24815,-1.40393,-1.02651,-0.89385,-1.13339,-0.21902,-0.08362,-0.31333,0.21037,0.18625,0.20631,0.40981,0.77992,0.64455,0.48662,0.87098,1.19235,1.37543,1.41007,1.53461,1.48245,1.45082,1.41595,1.43447,1.49608,1.50757,1.74094,1.60939,1.50649,1.64129,1.80843,1.72044,1.68161,1.74195,1.82009,1.86287,1.81475
-1.38284,-0.97191,-0.96997,-0.81095,-0.75171,-0.5834,-0.77935,-1.12864,-1.37255,-1.44454,-1.46231,-1.24279,-1.4753,-1.59142,-1.28703,-1.18663,-1.38003,-0.54456,-0.39798,-0.61159,-0.08871,-0.11222,-0.0905,0.1167,0.51288,0.38724,0.23216,0.60507,0.92934,1.13108,1.17743,1.3138,1.25198,1.21798,1.18417,1.20171,1.27931,1.29293,1.51952,1.37615,1.27273,1.41992,1.58744,1.49982,1.46602,1.52627,1.60362,1.64475
0.12571,-1.19721,-0.97565,-0.97305,-0.80803,-0.74959,-0.58298,-0.78012,-1.11984,-1.36,-1.42466,-1.44231,-1.2293,-1.45873,-1.5866,-1.28007,-1.17718,-1.36529,-0.54377,-0.40156,-0.60999,-0.10029,-0.12215,-0.10043,0.09702,0.48218,0.35571,0.20941,0.57431,0.892,1.0907,1.13546,1.27074,1.21168,1.17897,1.14692,1.1642,1.24284,1.25538,1.47359,1.33736,1.23673,1.39165,1.55671,1.47176,1.43861,1.49757,1.57583
1.01835,0.34579,-1.00089,-0.84647,-0.88487,-0.73127,-0.67779,-0.52172,-0.72625,-1.07218,-1.31274,-1.37809,-1.39777,-1.18803,-1.42119,-1.5536,-1.23786,-1.1287,-1.32043,-0.50025,-0.36269,-0.57136,-0.06292,-0.08343,-0.06255,0.13476,0.5148,0.3843,0.23937,0.60286,0.92121,1.11931,1.16575,1.29982,1.24335,1.21048,1.17769,1.19412,1.2724,1.28441,1.50238,1.36937,1.27018,1.42129,1.58958,1.5011,1.46894,1.5271
-0.23667,0.45879,0.09061,-1.07579,-0.92221,-0.94165,-0.78298,-0.72876,-0.57249,-0.7726,-1.1123,-1.35705,-1.42533,-1.44235,-1.22256,-1.46006,-1.59591,-1.26968,-1.15899,-1.34795,-0.53457,-0.39558,-0.60487,-0.09521,-0.11615,-0.09496,0.10406,0.49018,0.3592,0.21504,0.57796,0.89823,1.09978,1.14684,1.28282,1.22549,1.19234,1.15987,1.17525,1.25618,1.26869,1.48786,1.35212,1.2509,1.40089,1.56881,1.47959,1.44827
1.15848,0.99537,1.02493,0.85896,-0.19893,-0.29515,-0.41509,-0.33249,-0.29792,-0.19275,-0.40004,-0.75712,-1.01413,-1.08857,-1.11705,-0.90844,-1.14554,-1.30517,-0.99125,-0.89525,-1.08879,-0.2953,-0.1709,-0.37053,0.1093,0.09139,0.11334,0.29715,0.64074,0.51169,0.37104,0.71249,1.01153,1.19575,1.23499,1.35987,1.30835,1.27634,1.24566,1.2625,1.33451,1.34692,1.54972,1.4176,1.32464,1.47037,1.62383,1.54141
0.85914,1.21859,1.14743,1.18498,1.08486,0.1427,-0.00952,-0.14604,-0.0994,-0.09058,-0.00354,-0.2133,-0.57248,-0.83271,-0.90465,-0.9388,-0.72939,-0.9693,-1.13629,-0.81584,-0.73,-0.94317,-0.14466,-0.02566,-0.22909,0.23436,0.21818,0.2416,0.42053,0.75365,0.63013,0.48838,0.83128,1.12992,1.30659,1.33946,1.46187,1.40594,1.37468,1.34388,1.36089,1.42405,1.43009,1.62985,1.49237,1.39973,1.52968,1.67897
0.31783,0.66306,1.10546,1.02147,1.06688,1.00567,0.18703,0.04721,-0.06087,-0.03859,-0.03814,0.04759,-0.16076,-0.4947,-0.7551,-0.82855,-0.86635,-0.64916,-0.90983,-1.09495,-0.76732,-0.68611,-0.90673,-0.11282,-0.00142,-0.19881,0.2589,0.2412,0.26608,0.44422,0.77563,0.65823,0.51736,0.85531,1.15247,1.31707,1.35515,1.47364,1.41668,1.38803,1.35894,1.37777,1.44263,1.44823,1.63906,1.50525,1.41852,1.54637
-0.75437,-0.42241,0.04936,0.61646,0.52972,0.58755,0.56837,-0.11824,-0.21863,-0.32532,-0.27446,-0.24716,-0.14647,-0.35807,-0.68062,-0.92339,-0.99834,-1.03104,-0.82184,-1.07191,-1.23639,-0.90531,-0.82924,-1.04087,-0.27899,-0.1617,-0.3521,0.10327,0.08666,0.11225,0.28432,0.61845,0.50182,0.36903,0.69762,0.98798,1.17007,1.21714,1.33715,1.28102,1.25265,1.22502,1.24226,1.31506,1.32961,1.53099,1.39488,1.29939
0.25294,-0.46486,-0.33996,0.0447,0.53713,0.44874,0.50568,0.49731,-0.11231,-0.19906,-0.28374,-0.22576,-0.21237,-0.12002,-0.32062,-0.63226,-0.87518,-0.94761,-0.97988,-0.77359,-1.02942,-1.20966,-0.89388,-0.82452,-1.03835,-0.28717,-0.1692,-0.36383,0.08226,0.06658,0.09273,0.26754,0.59533,0.47788,0.35375,0.67963,0.96479,1.15302,1.19896,1.32075,1.26757,1.2383,1.21133,1.22908,1.30413,1.32308,1.52595,1.37821
1.64365,1.29365,0.8533,0.82432,1.01901,1.24784,1.19947,1.22671,1.2144,0.68856,0.50662,0.40102,0.40117,0.38428,0.43435,0.24601,-0.03424,-0.27805,-0.3431,-0.38001,-0.18192,-0.4403,-0.65141,-0.38931,-0.3447,-0.5808,0.138,0.23709,0.05334,0.46869,0.45325,0.47271,0.64123,0.93787,0.82275,0.7103,1.02592,1.30404,1.47137,1.52218,1.63958,1.58305,1.55565,1.5271,1.54655,1.62105,1.64758,1.84226
