"","SJ0101","SJ0102","SJ0201","SJ0202","SJ0301","SJ0302","SJ0401","SJ0402","SJ0501","SJ0502","SJ0601","SJ0602","SJ0603","SJ0701","SJ0702","SJ0801","SJ0802","SJ0901","SJ0902","SJ0903","SJ1001","SJ1002","SJ1003","SJ1101","SJ1102","SJ1103","SJ1201","SJ1202","SJ1203","SJ1301","SJ1302","SJ1303","SJ1401","SJ1402","SJ1501","SJ1502","SJ1601","SJ1602","SJ1701","SJ1702","SJ1703","SJ1801","SJ1802","SJ1901","SJ1902","SJ2001","SJ2003","SJ2002"
"1958",1.38227825286567,1.25914161015126,1.2297241432592,1.72171806272,0.911787328456353,0.832732716121631,0.67827965799022,0.677948778260314,0.579516977606648,0.649903842404843,1.27278464183369,0.957777389950612,1.05214498007049,1.21773632623479,1.13364197092171,1.20841551263937,1.32748340156472,0.966493716992131,0.958680953813637,1.13137187867597,1.08181444167159,0.865760708991736,1.02189570092968,1.00740441688177,0.959683093295144,0.996708383975527,0.905294150801861,1.34690126496806,1.25445505431964,NA,1.32524436540883,1.2319077363317,1.23554131680393,1.22615581994286,1.1196694555233,1.27592142915084,NA,1.18789010229054,0.705346667558858,0.926448413616174,1.09013382571471,0.663468976711744,0.592455292180722,1.0544217517768,1.1391487974107,1.02101465703776,1.07648785754736,1.36764775706999
"1959",1.37807731769496,1.4059778793008,0.892656568074185,1.0396714020277,0.37386372349506,0.954039404528178,0.708933017318887,1.08569469949219,1.2723285200593,1.12537516486483,1.23672146686926,0.884513405505932,1.27050980627391,1.29355631666627,1.17630354675894,1.53278197187472,1.14668513456887,1.10895512468446,1.31861490133354,1.08149854903932,1.18943928941717,0.910666124208805,1.07596627735732,0.904657465901516,0.958687394349914,0.825546936335813,0.916928494213642,1.15060374848752,0.964555386876898,NA,1.08043237629502,1.31796175548808,1.37465100253536,1.27394457467741,0.899033388242991,1.06817540997404,1.12077932379006,1.23202190401809,0.821709937697,1.06635187634283,1.33216939537117,0.967488272777625,0.587195311986871,1.12418699813722,1.08410959514782,1.05374380978623,1.10991425791192,1.0973333337663
"1960",1.21281123596726,1.09928381309575,1.43223675053372,1.37541107878445,1.22411547832655,0.715485113017047,1.36002127466373,1.25656787905417,1.15431770008136,0.956213457573899,0.65131709490154,0.422733709089949,0.926775325211642,0.97914791205894,0.954550392082246,1.09893474932333,1.12506189593541,0.959242841045432,0.906960960007586,0.806841885405086,0.769891457030009,2.04433193271571,0.75602155479692,0.994860014533883,1.0796623096188,0.783376880482104,1.22416973733428,1.06812223270728,0.91956068823274,1.18449493301786,1.11963571491679,1.13696189590998,1.45129716183378,1.10825759544243,1.09000556404488,1.56089570901787,0.952047660239916,0.797912724381895,0.868144230921704,0.852806564185778,1.14541504202057,0.800538811839203,0.686911263237262,0.633390016769796,0.62361176352663,1.03056746178613,0.719933499612923,0.847210357994665
"1961",0.962460051905426,1.01213828558102,1.15069691568041,0.928642304999362,1.51443757458367,0.851475298538692,0.923956709428681,1.0525620734219,0.74154893286648,1.09833768067604,0.766609644123974,0.454694773123524,0.932891536151772,0.929944684316483,0.956116439940211,0.996872324454195,1.28972038660326,1.03457713423303,0.678810450562812,0.83772359229994,1.58716131431273,1.61599783611174,0.917120759277112,0.824747629718081,0.804414068190203,0.728878929448022,1.02639636441524,0.83767104676372,0.653107699010073,1.10185193939105,1.02604536917385,0.970348324270175,0.9496491616544,0.802995969013083,0.927147499973192,1.00092473624515,1.07756856220585,0.919447622185972,1.03564649603452,1.06581679276105,0.751953327723487,0.925079676890301,0.667253443196057,0.590983231066543,0.524365565610306,0.933577862770426,0.739454847317265,0.856271002256718
"1962",0.976078275611723,1.17238552074087,1.18103023540202,0.861123557078776,1.60075094751025,1.72363707557536,1.21303036349367,1.32223907370761,0.848803650057978,1.14663465265794,0.846000810381424,0.884950574556866,0.651730755219923,0.895273086974327,0.916580600080106,1.34344688441359,1.13384774855204,0.985256257372995,0.925033559806969,0.904412526660507,1.58285450850738,1.05241610811316,1.04877771967652,1.01110660592211,0.871381803252508,0.972534709617924,0.99567647317465,0.896303624985962,0.96337624482144,1.10128408591142,1.08673282325684,1.21570546527448,1.00276725784426,0.879926655270534,1.18845379202628,1.02863436543376,0.856496455374642,0.96981610323643,0.802275632307478,0.875817131843859,0.752485543787824,0.952207461843661,1.30510899337077,1.17192245680105,0.777169996008367,0.909615528901522,0.727117059635802,0.709949524801474
"1963",1.07553536403648,1.12501212873988,1.33010771297638,1.44825442220526,1.3538741860262,1.54780727616652,1.02469649091098,1.11048847992804,0.823289392242217,1.0067777837628,0.391827897814607,0.589850546929662,0.368991691369458,1.08213648554217,0.874433340855031,1.43895302496163,1.06828309244487,0.942194823347077,0.870116001359726,0.828927809336583,0.999509117777163,0.725884364318125,1.21875479362021,1.03900093218082,0.892462679954803,0.88855746057408,1.05298997107176,1.03095384226609,0.918421891673277,0.939996922959757,0.693220359768312,0.919605263656821,1.05362553737066,1.14565691298039,1.24753143342712,1.22377696439089,1.54132358282412,1.13161833333232,0.784735751758467,1.03669131291498,0.65110773643261,1.27801411806834,1.3380068113046,1.32154980820243,1.46695304037504,1.15602928365679,0.769838724841367,0.840183958091861
"1964",1.40068055211459,1.2777040743281,1.1448944964771,1.5628378836609,1.97939170613315,1.53270232899503,0.86613037071118,1.27811350790763,0.907901764020851,1.10865125605485,0.234455941040231,0.537179149943109,0.345422612612205,0.975653272299858,1.12514172888972,1.13295355889786,1.11318069557167,0.804164769142743,1.09491320003345,0.865739117407938,0.60692559920747,0.481485869134078,1.20118422570555,1.27678688365819,0.949001832191668,0.859991364308056,1.05014698813714,0.977559002650263,0.913868028528036,1.05534932571868,1.13370369946012,0.993158889336942,1.02738748334644,1.20719456629003,1.24058385974914,1.13344398447485,1.12921771116088,1.19477718896073,0.726087644270246,1.08168965525454,0.628255612733057,1.1094595806903,1.2229050138616,1.07751092591061,1.18248671923111,1.15163507698025,0.754999892196174,1.33521483273546
"1965",0.84878197212444,0.935202619111853,0.765218655048507,0.849570746750098,1.0373909777541,1.01141429109576,0.678864878910375,0.896793106292187,0.961650697798952,0.751206450423509,0.486985295754598,0.788543209750459,0.579447004740984,0.775811779656182,0.892212266005431,0.600116960708312,0.649046010963565,0.903185963215584,1.04662924900454,0.838768757414597,0.559860593814673,0.378991671347022,0.776878328683952,1.10492908422683,1.16996467408918,1.02191279177715,0.915780099748691,0.661074774044107,0.966764306061945,0.684280575375095,1.07920719708632,0.800154869313686,0.746706259794926,1.00144891351984,1.03828664760699,1.05737632891633,0.755940960212769,0.991804788929368,0.945367731135164,1.14334063750739,0.85120138333951,1.00785971465225,1.04515477906575,1.14088501953568,1.13344813862269,0.904768587696925,0.604883020173118,1.09934319523436
"1966",1.45863069849559,1.40161035203584,0.963094434666955,1.04828296720796,1.00005282243815,1.13507195426743,1.20712071111559,1.34461508745164,2.18378389164132,1.69776936471841,2.79261642233667,2.22770188063994,2.38934197277468,1.14436495522724,1.22918469156367,1.04656411143786,1.04565766787678,1.16904929040712,0.852119008868086,1.06457930806594,0.96872508205609,0.600737936181564,0.949874569114969,1.08788798464329,1.25854504852343,1.34910965848458,1.16966563562703,1.20270450262452,1.12348275340175,0.900970092863538,1.2993522217124,0.859202888697755,1.18020639438065,1.52165628630667,1.14744032006243,1.15372452791319,0.896974833296795,1.32083618144106,1.76072839606135,1.64849230992197,1.18496277469757,1.10726619267447,1.26954967773196,1.63922111761494,1.16165760173665,1.07062668536171,0.945603993379872,1.39060563799891
"1967",0.791298620119117,0.903097841719458,0.894970142731231,0.749124478114591,0.55927243104589,0.638991773397189,0.874913054851386,0.76662454875405,0.960425421032217,0.789093035069037,1.40463512328442,1.45857261820989,1.73141906576787,0.727769532339,0.763213724693459,0.695358395907681,0.630306486158926,0.727570675397046,0.983040036742225,1.02085681350037,0.78896367198295,0.5965490157515,0.767118022112748,0.835893659568282,0.88637866804356,0.897534627102143,0.588360041825737,0.525346492027554,0.49655725349014,0.788409571513426,0.825289566739587,0.723712255555559,0.39219030689483,0.719981041794289,0.635524904639204,0.791270891563323,0.573030036579376,0.617515605130997,0.786774687589892,0.65679195030808,0.680657122370242,0.672296467853249,0.580612274479362,0.627388735969222,0.525413496570154,0.605339498406751,0.675821418915283,0.78928909905026
"1968",0.526820364309433,0.439328727322555,0.52158631169081,0.44043292955178,0.554592341411176,0.643398068388144,0.981283802789638,0.872013940832183,0.673388062870312,0.667507796786299,1.39155942348982,1.19502069706231,1.57598205152208,0.738762312117071,0.835814762992867,0.629855747401058,0.54923694627723,0.950089980169798,0.987177176522139,1.00736409689678,0.77132474965736,0.841957575561843,0.951702233386861,0.671906251141501,0.873365663929561,0.930711658391378,0.776492558757731,0.819113815995077,0.858234684813065,0.52763069246143,0.406630255573867,0.503185480524027,0.403776388257451,0.576009624616065,0.922048605060893,0.991879010729741,0.4948317702537,0.79090369173658,0.748695442815143,0.625465503554749,0.815747519468984,0.446428019471441,0.524152557088243,0.562556561473395,0.494132315904429,0.524257528354551,0.658233886651283,0.582530887906233
"1969",1.27393929159476,1.12610248755496,0.81151804506566,0.734063812207251,0.98460611035154,1.06540490568595,1.37208395191684,1.25950211845468,1.27082043385871,1.57285493599903,1.29122574027805,1.59402293451124,1.81304359238357,1.1931906037864,1.14960878581719,1.07339438760387,1.4458445859089,1.29397778133481,1.31404299998503,1.341038400189,1.83152446678967,1.81595788871548,2.47317174997041,1.17090801892194,1.08631565279783,1.30882337554324,1.62051409897591,1.46718361647979,1.5136645996629,0.877587657184662,0.816006055207554,1.12697890724561,0.907237364322722,0.820685691376757,1.06386348188281,1.09291977289808,0.966168881896994,1.59106513158975,0.999515448784121,0.754538048194234,1.43229276090305,1.33260154579929,1.61169623720617,1.08735746268704,0.76404168350325,1.03998692598116,1.40693186790534,1.26546832948365
"1970",1.74445390696436,1.45903225476276,0.97456570337168,0.954399729394539,0.645460292469335,0.918877970813061,1.23812509175996,1.02659814252527,1.33858301991723,1.34139181139458,1.29922024041959,1.50792401858796,1.35666293994427,1.43693680014398,1.49959516949651,1.32591335787717,1.56732315575798,1.55703073832681,1.44051112774357,1.67652897796321,2.02890939309859,1.55765285747058,1.81315319687707,0.945903609730097,1.01683793349507,0.91382266125993,1.25488971988404,1.18217472828232,1.25646270913566,1.78679182496888,1.53390952498386,1.62939974503877,1.17401262277064,0.898099689644595,1.2070991998968,1.17564941161668,1.31332809326196,1.20665353564435,1.39861287685285,1.54498938800072,1.27763569981553,1.11232188162572,1.0747660667407,1.56587552639816,0.973679011670791,1.40320284312503,1.55353901153708,1.30075321089557
"1971",0.999438799913218,1.20228668489748,0.894473663901059,0.702531144936409,0.694394033273463,0.991215088056976,1.1984788193881,1.124234065561,1.04461927152137,1.32914490703825,1.05302234852742,1.28334165232284,0.943126507740775,1.21269878078536,1.22763842183342,0.823716248005592,1.02904817596313,0.944011123840245,0.849692500791855,0.826075052675692,1.22767236846861,1.04125038367921,1.0819424270475,0.970646970832158,1.08662528408277,0.815811145535178,1.06738487395982,1.11523601401784,1.22640611408871,1.49269921297317,1.08414510036086,1.28636592249658,1.13699172793728,1.16182251891439,1.27040093887706,1.23772687076529,0.958791316843597,0.816104353921148,0.849960710553227,0.81627806180817,0.850737066788824,1.1002348232092,0.703833386475767,1.34018211368566,0.904483751031639,1.33752865122299,1.64021504615917,1.08839319613449
"1972",0.411184181435425,0.520873519627471,0.665207606463281,0.580564357719431,0.449527972438349,0.487441620254478,0.993108165999718,1.08189062064124,0.825690727579642,0.819455376838476,0.683067976943042,0.798592393442455,0.581152709865977,1.0158078885376,0.737691003065311,0.545431723633204,0.563923669117155,0.559653541575155,0.582385184926233,0.559845192233487,0.685280114090161,0.75294093104556,0.603858913197196,0.619431138524677,0.790839306450718,0.6216399333324,0.63293526396533,0.875517726348573,0.633459133919465,0.792398360009174,0.610888772989704,0.917040604714788,0.793640596192343,0.905452570881213,0.754455201933443,0.873991197209338,0.965882729169056,0.787029583867891,0.450807145315381,0.565365856677079,0.418584635864497,0.667716513404741,0.608598934160457,0.536866149079586,0.748309442522574,0.92853243347999,1.08443556023402,0.696563829541166
"1973",0.932354055931374,1.19785989463748,1.10972528489809,1.01783972311114,0.923579631661474,1.10282131793506,1.26173806231051,1.27238871212862,1.07147511142228,1.0333960673368,0.974876714521673,0.821820441995252,0.80116917658273,1.17572840821836,1.04673283530911,0.866880330179358,0.752288407854902,1.34243943684104,1.25367699920904,1.20538587442895,0.73272424104336,0.983351879986859,0.450963662228359,0.826463602401887,0.907570650430755,0.91619004194194,1.29907167276729,1.24752446937413,1.09182138247744,0.913267436077095,1.08419753308958,0.974225133874012,1.0471607390398,1.27104685711327,0.805942308595673,0.806525039670702,1.05678895164882,0.836785600615577,0.867320597175949,0.81553871302443,0.733376767594702,1.18124389303334,1.01072650089001,0.703814857762925,0.982555306694515,1.47497160414382,1.42781891290837,1.0242584251849
"1974",0.995841821073773,1.09783566051799,1.03468197796871,1.03813843225539,1.248070029349,1.21388512438815,1.20491248047994,1.07071279049106,0.959822814394137,0.896306639163848,0.851026621993978,0.760486293310687,0.666391297987003,0.957423890498514,0.819109959202673,1.10203087157945,0.773619577981108,1.12765153683782,1.07477750984178,1.08168620214983,0.737330028673705,1.00615315100961,0.591966773285845,1.08565449368296,1.06404107772848,0.926389353731364,1.62348814416945,1.49706556414372,1.44165288946868,0.735538839837909,1.29582777382374,0.989053924060043,1.20212966941418,1.10955539284508,0.866993132959709,0.987387801453178,1.18337204825621,0.975804305845581,1.43026736302804,0.841753620080185,0.852849242014973,1.04520786500768,1.28521736448841,1.08964864661465,1.29875744574099,1.33691035095286,1.20975770767465,1.0899834576728
"1975",0.8034917195003,0.827273403780227,0.76654688835853,0.776626586676434,0.743977275764336,0.758259610999959,0.754380343268544,0.891897804419829,0.41326522098574,0.386297935708002,0.515868332473907,0.535923897719158,0.482940902642532,0.595511889500229,0.48128003274134,0.64435491341944,0.43406482321178,0.952822477396793,0.859462278879256,0.923241145610751,0.525947243959834,0.731044190413549,0.429839717889216,0.933248811270019,0.95583056586913,0.851369666138394,0.66765673776021,0.820122933326225,0.784770528905182,0.841874762970706,0.895443245491809,0.681935169530633,0.796813470969831,0.873582290240013,0.759525310130206,0.788111426493626,0.688018410768946,0.703350705296353,1.27342868538557,0.842731982864555,0.914306939535653,0.673269130406318,1.23686570897028,0.721471624333365,0.863984822375585,0.649953889177469,0.921238630157687,0.838854962973091
"1976",0.60615598754448,0.700810990571514,0.705455922611901,0.728311118034881,0.702798531911965,0.676239923533482,0.627574651406389,0.665484221761503,0.386407006990476,0.43480507118562,0.643881055294315,0.470430166655308,0.454463142412115,0.483627586139056,0.451404060769965,0.567932722959588,0.390573391534014,0.793820316020937,0.731301588570214,0.681589120987081,0.480305091356336,0.585174091228817,0.488829308781556,0.575211600359071,0.72001687968337,0.84990463875665,0.483009097124385,0.610264917375025,0.508763451344847,0.401453597997467,0.54987790528577,0.392617602388994,0.492472269540127,0.547359348715449,0.83954805344526,0.816946946163327,0.583203964600714,0.63882517532524,0.890009270882313,0.58052631856048,0.93443892583957,0.760410809900412,0.706917701924214,0.745787500930803,1.13046070293825,0.723137210669944,0.662412612975861,0.56262009442103
"1977",0.546697771398089,0.386007762717377,1.01706812545883,0.968380646051693,0.834855695435593,0.595962082131945,0.664528628743895,0.724425189764219,1.1409126381099,1.35754432471908,0.756891806503509,0.54596264783189,0.923497131565349,0.838476818706592,0.781741970177025,0.927777790770672,1.07651128573083,0.630815980916697,0.573365669953508,0.527442055863391,0.739169183130983,1.05890809726387,1.03268999506607,0.986900907077432,0.728781289685886,0.920943275260769,0.57293103079307,0.909228174106773,1.09500736339181,0.529250228776984,0.384413835069982,0.607500263254805,0.265725482904699,0.362992444543186,0.494211551734497,0.534568866473952,0.67691069171289,1.11644264866765,1.0873183113542,1.18753748186275,1.02974135819112,1.19074766696884,0.497944532672729,0.83354780483706,1.04659206543024,1.00206210044523,1.04225664767037,1.18313832655211
"1978",1.51050597914259,1.54221278651591,1.36650397471383,1.50458157940597,1.82206551945937,2.07641820426917,1.77728492105489,1.67277755031731,1.66053082417858,1.75563545679899,1.12568838289816,1.43279812990401,0.867010590023966,1.39797107897297,1.17196244626149,1.95822133795218,1.62914686464115,1.20966683132509,1.20353448091028,1.20039151855754,1.51342970463964,1.76972784498244,1.79685186502176,1.63252430238989,1.55565906687173,1.45433744083797,1.26609828221378,1.27350799624724,1.51923206936564,1.69764674531657,1.43734909918426,1.74844282690852,1.41810194541352,1.46338932049529,1.4868476639779,1.10149097630971,1.54683045151992,1.59798620364031,1.66358559915417,1.5934982549942,2.35815137024616,1.73947621534272,1.96351093888062,1.25085038114411,1.53370069715009,1.40270392492155,1.45120383197543,1.54525083284538
"1979",1.29388704589645,1.09914475754535,1.24563360562613,1.28930811359938,1.24724493531018,1.73983106882064,1.49568182421738,1.35160958402106,1.9297270626712,1.92784879265778,1.3893430026438,1.33325963305605,1.11297681667147,1.2843568162272,1.1528840492325,1.49546550854875,1.49152747578775,1.17611236644207,1.39921306470876,1.22729625201895,1.15871614193784,1.46060248455796,1.17047075039823,1.31791018673317,1.38542809317757,1.32838690197569,0.961967134376304,1.01861920582705,1.40914398053595,1.68265022736249,1.7579743832789,1.85883379925986,1.78338860774499,1.55794968032654,1.36684618583537,1.3381303438043,1.77660451549431,1.53831100044285,1.14876396374842,1.09835553180511,1.39005144910048,1.31333966144345,1.00818085912577,1.08819375941056,0.813366867847136,0.735865342137946,0.651156000895536,0.511148569479142
"1980",1.16172704604677,1.05264551985641,1.05773716176901,1.30505484922209,1.00341557290259,1.22392996613614,1.29033987925357,1.14284604805583,1.27108393705094,1.02454464804205,1.55511322408981,1.20721016217751,1.09376952796142,1.29694685787775,1.34047265586542,1.5528391264693,1.2685885049429,1.45777110590511,1.62238538433563,1.85210681243763,1.23273102449764,1.46885904542623,1.42605228373872,1.33381239455617,1.31946310155321,1.09386934146165,0.73675760028109,0.90139369534737,1.19897824553514,1.88199619982947,1.42394989127968,1.71326160962913,1.71140230850796,1.43333179342123,1.0935027393939,1.16064820244873,1.42175281031896,1.18095135101036,0.960687026275456,0.837476191585979,0.824327150331396,0.869872769239832,1.05497982068061,1.0083487762672,1.05801324354297,0.672301265733594,0.879049508446383,0.87756293639279
"1981",0.893267485882022,0.70469749417278,0.885712351402968,1.10086521177244,0.83781175559751,0.713904559313127,0.647386913880547,0.667159309923913,0.491252993893795,0.405089648801101,0.758684991780435,0.583845163301465,0.582577812011892,0.7217626109019,0.758643272252559,0.779536074285346,0.730210704437464,0.811138608749684,0.979292417829468,0.88998598734129,0.648046094615209,0.615312770647732,0.637931570184259,0.782088391342409,0.844243775997568,0.814415380985998,0.523387389081181,0.525969136347105,0.49997078257639,0.8065594861662,1.08193519416625,0.749615347359373,0.795759778580099,0.684934094023786,0.868379386388342,0.976880806740492,0.677858399185434,0.603654291980907,0.604662530477393,0.714060439209502,0.569498472500862,0.752528017792856,0.748430268763745,0.510573438387937,0.657875268229109,0.617202829826061,0.618963819497162,0.694168206145031
"1982",0.747553639564827,0.728646621646959,0.724515288141676,0.878271926229617,1.24663161666524,1.01404908988897,0.846496369944254,0.809224406352183,0.559837647039631,0.589828843072766,0.80106938387167,0.622514613043685,0.76622453786392,0.884547113411972,0.81391450400598,0.758184567345342,0.787440481129525,0.706772264650884,0.730460473861734,0.753243679614874,0.510694679023315,0.46735948260241,0.446201671231015,0.773977334099308,0.589320644728108,0.816790607831181,0.930557277897199,0.67876072166131,0.687507005417307,0.815002163574348,0.548497779844713,0.673311583494186,0.770725760992297,0.676143692841863,0.83217150246191,0.657458958693183,0.805417840679836,0.707509097754285,0.696447711031133,1.14015995300588,0.631635665432144,0.62209125944723,0.894956625704048,0.658750523377006,0.819812103233727,0.797780846724334,0.879664295486962,0.82423949052604
"1983",0.995223814567119,0.768289775767034,0.921567745053247,0.891180086512968,1.25947756472257,0.904480290293061,0.827943373312115,0.941041310385033,0.559964339609656,0.397533652218088,0.839185441398638,0.561149981592446,0.597755392456725,0.833917063685616,0.767777915566842,0.578835219688655,0.838514494364831,0.851209737031467,0.763569115167817,0.914729765965634,0.792451746983099,0.49601682740616,0.734455446591916,0.832627754730905,0.830166627844819,0.865837079655011,0.921340527905811,0.595698296284554,0.633546327688522,0.880993931746469,0.672430079547661,0.673186569869194,0.764607447364714,0.794463554134996,0.818842538409505,0.808362000504435,0.642641006307231,0.482419810394142,0.541064197412203,0.624109228068492,0.551761885040318,0.733600938508963,0.714886962157856,0.558518774943727,0.928176283497331,0.870824344877345,0.790771185732462,0.661627830833852
"1984",0.860741721996282,0.975525297323645,0.751097158564292,0.806829505981206,1.10457925422815,0.92842466621862,1.06110444440003,1.04023442491517,0.944138650211651,0.791186505082383,0.889839529004465,0.825859224648454,1.03212005829144,0.940939566696777,0.992478536806256,0.51966503877769,0.829007705835983,0.718894935452924,0.685374225353117,0.703554985646032,0.810386997314411,0.548661626665512,0.545609645968242,0.878401964045123,0.886483768319845,1.02229944827711,1.37228050661878,1.14568125717975,NA,0.702882559433006,0.65847445233113,0.706385056267207,1.1128454085541,0.952569528362499,0.986474769288582,1.07438757293108,1.06105552795653,0.72082100844286,0.805673348496638,1.45551708577554,1.18159199302519,1.08298732563551,1.10855648467033,0.655588427413265,0.888475128041058,1.22828089594123,0.969404267880936,1.25348726781168
"1985",0.926058195940881,0.9472681441321,0.986646157547976,1.01259352016321,0.991129342448853,0.967937090622007,1.12119269199947,1.20483080572586,1.07741113344761,0.939227113950364,0.975844359074305,1.06271972060193,1.29606791630226,0.935582829575619,1.1405215439514,0.966319456111639,1.43857033306196,0.987549895032922,1.19096581771653,0.937710030792077,0.92117668312928,1.0243503626877,1.01347855927658,1.13712388095114,1.02062107117305,1.01863793643416,0.868757134957582,0.650774728641461,NA,0.907995751041274,0.909633555914889,0.783078895855112,1.33496341103053,1.22315173620999,1.09151730483495,1.1985382762423,0.981324517955817,0.692890281217273,0.934389259126873,0.768338575466872,0.728616988729348,1.05035632225426,0.861385926518159,0.953438403744378,0.903235154654425,1.0027980060036,0.995515597654204,1.06229452047113
"1986",1.3031500430941,1.18509930166326,1.41640294677905,1.00076393285173,0.983801604909201,0.925183631972609,1.07725151899744,0.834616463790718,1.1280757302728,1.1915578931681,1.03731838407904,1.16995646602492,1.46301430368357,0.9958866413088,0.882341905497178,0.982699999038026,1.63358399424766,1.09107420974485,1.10168143821479,1.00769367693255,1.23420035383055,1.47858666884306,1.12768801439975,1.29514005569473,1.13636483663248,1.1517824345231,0.951835223743727,0.891621908359044,NA,0.925439713411402,0.993207707547545,0.944729819285806,1.48979721632234,1.33470934093278,0.976310558143027,0.938382133843662,1.02981548992359,0.924507965370817,0.865840725526816,1.20526999599164,0.83540907329185,1.28256487210806,1.20889053272593,1.56153170306697,1.09804011416496,1.14046313482572,0.881916686672511,0.969595195901148
"1987",1.34252913362476,1.2878046140361,1.42365464994274,1.30705472373088,1.051943655594,1.23724041394657,1.0382560696495,1.04295066989129,1.46276703703094,1.41927433639676,1.23710603650665,1.62399008698987,1.62645944238698,1.03803414026711,1.16049136112235,1.09411798275764,1.74271749778728,1.57522234547638,1.35346713168707,1.31208249812801,1.5409770346931,2.37882266651353,1.46437566402884,1.94474851635951,1.58616759579318,1.81608953432718,2.07914409517337,1.93195385722987,NA,1.6492674617824,1.95231891154756,1.63262575657977,1.8002709717394,1.74830319767417,1.30642036407998,1.0881719986322,1.5421865213495,1.7436916543035,1.56984965326633,1.73892090856586,1.7558599010315,1.84858331248919,1.47999217000917,2.18450530856269,1.26381495090531,1.40676668180089,1.26311167381624,1.45610374318122
"1988",1.36974891341054,1.31872878690505,1.45293890619463,1.43617898045162,0.932509819702453,1.10627749970785,0.969288520062155,0.923926629980688,1.10017180241966,1.13589178884478,1.31594525672333,1.58419173818932,1.58773350763959,1.0019900320776,0.905786247729452,1.03890094553168,1.33285836571381,1.39866013852042,1.13270006399397,1.30550376051197,1.05919389614091,1.24325756423869,0.987068743037645,1.61111827067631,1.73916617329288,1.60247609819071,1.52078012722985,1.88070000418461,NA,1.42206338239646,1.5100653452142,1.4836664845354,1.05679513934839,1.14076504373856,1.49304455675073,1.23707687307675,1.2706488375047,1.56297671994987,1.57881613285036,1.44371384324156,1.47799199248028,1.1925024182309,1.45417961480584,1.24934386220888,1.18204795186887,0.961811172092248,1.13776866246927,1.0134361878853
"1989",1.00068789383423,1.05462747131031,1.01171142012894,0.78628361086921,0.829758566739273,0.828303729031166,0.585703515824835,0.665734970893745,1.09880258312849,1.02242865449149,0.905966035711524,0.934268787401542,0.995808148231202,0.611255593896503,0.847989992016627,0.758256510008883,0.752386151967024,0.935167673574491,0.748273206162807,0.847232873625759,0.652890368827932,0.746757752849407,0.711193885896028,0.937461250802461,0.997441760430069,0.943645297867602,0.679999821024825,0.824222469667712,NA,0.802799646954024,0.820336691201525,0.792987255922112,0.707961249472753,0.81494363411687,1.00716461282647,1.11248911561786,0.820702464459912,0.722361369178817,0.980663618555445,0.979653352074774,0.885270855287845,1.24324304457872,1.09590582330878,1.20497311897916,1.22317145003852,0.885426099496627,0.980242587030631,1.15699294520796
"1990",1.22595650969393,1.20478942803174,0.953070445497618,0.874930149182853,1.03708100519773,0.992202754880202,0.798079102960423,0.886577632902503,1.11122503421012,1.0625449540727,0.788466105833384,0.889085961378172,0.859608863910986,1.06766100683839,1.22631383418586,0.980418435109554,0.84446352141173,1.14215821681057,0.892505488025716,0.965510816375244,0.752312714039257,0.774883133022963,0.96708813938608,0.799406577714341,0.96590672778379,0.906290611636027,1.22885997026229,1.01015030222592,NA,1.11684415481013,0.948102581248768,0.899566479518986,0.807027125235445,0.830043893980744,0.936602900158378,1.19814960274531,0.843791699070211,0.976586097931024,1.09526120891194,1.12557776336242,1.39977141933097,1.13117420565002,0.845832130514634,0.893893651904302,1.13764146013632,1.23485368566684,1.16752296010287,1.10562931431733
"1991",1.0058105395509,0.86297182634787,0.774591442409967,0.54088703697859,0.772666943319393,0.680697467231717,0.619568903433868,0.632871313292635,0.673074986696987,0.720916036747711,0.543003489978799,0.702872766597612,0.627319456028919,0.818420719019225,0.882203294693514,1.03488355520901,0.552690369083564,0.876065058891627,0.810568431836748,0.698578885824371,0.93235266479897,0.575064441939781,0.665488294268608,0.736883483026392,0.778909892214247,0.797683289779391,0.769428610171182,0.961691210867797,NA,0.504644690929168,0.543943230157499,0.519669081184519,0.461923354051459,0.842073757993759,0.845950666567191,1.05023250086016,0.812178264946317,0.814498723265353,0.905510678063939,0.674519213975068,1.07734655446358,0.414732296639816,0.864903296679451,0.863160503646002,0.699900869617409,0.871696747778317,0.685792360195101,0.758949226264971
"1992",0.775658933509817,0.796308357318286,0.793317032050353,0.635504028551375,0.758941255560321,0.877911498367904,0.598631104541729,0.558488739489717,0.784746703470638,0.637918127812566,0.725469761237227,0.616946087272868,0.559549136254464,0.761653221729516,0.690938850760703,0.90048441389855,0.476631001918478,0.788683870706228,0.630493066463056,0.765151719651096,0.494781122037915,0.50456858261418,0.611653664588574,0.538023367517129,0.814322085686042,0.672663996940672,0.661397864398677,0.601361460075032,NA,0.477974637806052,0.467086579047964,0.502813117610167,0.347503532498234,0.676579435844995,1.14631814679712,1.19975265336847,0.48693503216714,0.65282019642118,0.777579907351567,0.491155442942308,0.882811490228962,0.461131261300685,0.609510001738979,0.438542186896723,0.831729742872048,0.898137629912097,0.841943397962791,1.20707503924911
