date; prec
30/04/2008;52.2
31/05/2008;44.8
30/06/2008;1.0
31/07/2008;2.2
31/08/2008;0.0
30/09/2008;35.3
31/10/2008;49.1
30/11/2008;65.7
31/12/2008;60.7
31/01/2009;69.8
28/02/2009;106.5
31/03/2009;56.5
30/04/2009;52.0
31/05/2009;6.7
30/06/2009;0.0
31/07/2009;0.0
31/08/2009;2.0
30/09/2009;41.9
31/10/2009;32.5
30/11/2009;26.5
31/12/2009;177.8
31/01/2010;126.5
28/02/2010;131.5
31/03/2010;83.0
30/04/2010;23.8
31/05/2010;14.5
31/07/2010;0.0
31/08/2010;19.0
30/09/2010;27.0
31/10/2010;33.5
30/11/2010;74.5
31/12/2010;152.8
31/01/2011;39.8
28/02/2011;42.5
31/03/2011;61.5
30/04/2011;58.2
31/05/2011;87.3
30/06/2011;16.5
31/07/2011;0.0
31/08/2011;0.0
30/09/2011;0.8
31/10/2011;34.5
30/11/2011;91.5
31/12/2011;9.0
31/01/2012;24.5
29/02/2012;8.5
31/03/2012;17.0
30/04/2012;78.0
31/05/2012;14.5
30/06/2012;0.0
31/07/2012;0.0
31/08/2012;0.0
30/09/2012;58.0
31/10/2012;123.2
30/11/2012;145.0
31/12/2012;24.5
31/01/2013;89.5
28/02/2013;80.0
31/03/2013;148.5
30/04/2013;52.5
31/05/2013;62.0
30/06/2013;0.0
31/07/2013;0.0
31/08/2013;4.5
30/09/2013;29.5
31/10/2013;12.5
30/11/2013;12.5
31/12/2013;59.0
31/01/2014;77.5
28/02/2014;60.5
31/03/2014;38.8
30/04/2014;37.0
31/05/2014;9.3
30/06/2014;36.0
31/08/2014;0.0
30/09/2014;23.0
31/10/2014;46.0
30/11/2014;94.0
31/12/2014;13.0
31/01/2015;74.0
28/02/2015;32.5
31/03/2015;36.5
30/04/2015;36.5
31/05/2015;1.0
30/06/2015;8.0
31/07/2015;0.0
31/08/2015;0.0
30/09/2015;50.5
31/10/2015;57.0
30/11/2015;25.5
31/12/2015;0.5
31/01/2016;21.2
29/02/2016;83.7
31/03/2016;17.3
30/04/2016;59.8
31/05/2016;63.2
30/06/2016;0.0
31/07/2016;0.0
31/08/2016;2.0
30/09/2016;2.5
31/10/2016;30.0
30/11/2016;96.1
31/12/2016;41.0
30/04/2017;23.8
31/05/2017;2.0
30/06/2017;6.6
31/07/2017;0.0
31/08/2017;6.0
30/09/2017;1.5
31/10/2017;33.5
30/11/2017;94.0
