date; prec
31/07/2000;0.5
31/08/2000;0.0
30/09/2000;20.7
31/10/2000;57.5
30/11/2000;9.9
31/12/2000;147.5
31/01/2001;29.4
28/02/2001;40.8
31/03/2001;33.0
30/04/2001;5.3
31/05/2001;46.8
30/06/2001;33.7
31/07/2001;1.3
31/08/2001;0.3
30/09/2001;89.9
31/10/2001;80.2
30/11/2001;103.5
31/12/2001;56.2
31/01/2002;1.0
28/02/2002;0.6
31/03/2002;87.1
30/04/2002;62.0
31/05/2002;13.6
30/06/2002;2.5
31/07/2002;0.1
31/08/2002;27.1
30/09/2002;20.9
31/10/2002;19.2
30/11/2002;115.2
31/12/2002;46.8
31/01/2003;21.7
28/02/2003;85.1
31/03/2003;82.4
30/04/2003;34.6
31/05/2003;1.0
30/06/2003;1.1
31/07/2003;0.0
31/08/2003;7.6
30/09/2003;18.6
31/10/2003;156.1
30/11/2003;59.4
31/12/2003;63.4
31/01/2004;1.3
29/02/2004;65.5
31/03/2004;81.0
30/04/2004;136.4
31/05/2004;115.2
30/06/2004;13.5
31/07/2004;16.0
31/08/2004;0.0
30/09/2004;0.0
31/10/2004;21.9
30/11/2004;35.5
31/01/2005;1.5
28/02/2005;114.8
31/03/2005;34.5
30/04/2005;0.1
31/05/2005;3.5
30/06/2005;0.5
31/07/2005;1.6
31/08/2005;6.1
30/09/2005;24.5
31/10/2005;26.8
31/01/2006;111.1
28/02/2006;34.5
31/03/2006;37.5
30/04/2006;61.0
31/05/2006;66.0
30/06/2006;2.0
31/07/2006;2.0
31/08/2006;2.0
30/09/2006;36.5
31/10/2006;9.0
30/11/2006;67.5
31/12/2006;20.0
31/01/2007;21.5
28/02/2007;31.5
31/03/2007;24.5
31/05/2007;32.0
30/06/2007;0.0
31/07/2007;0.0
31/08/2007;19.5
30/09/2007;48.5
31/10/2007;119.0
30/11/2007;25.5
31/12/2007;10.5
31/01/2008;25.5
29/02/2008;86.5
31/03/2008;0.0
30/04/2008;48.5
31/05/2008;72.5
30/06/2008;8.0
31/07/2008;0.0
31/08/2008;0.0
30/09/2008;45.5
31/10/2008;128.0
30/11/2008;73.0
31/12/2008;40.0
31/01/2009;38.0
31/03/2009;51.5
30/04/2009;18.5
31/05/2009;3.6
30/06/2009;4.1
31/07/2009;0.0
31/08/2009;2.1
30/09/2009;114.4
30/11/2009;9.8
31/12/2009;405.3
31/01/2010;140.8
28/02/2010;212.6
31/03/2010;146.1
30/04/2010;46.4
31/05/2010;13.2
30/06/2010;4.8
31/07/2010;2.1
31/08/2010;13.2
30/09/2010;36.7
31/10/2010;30.1
30/11/2010;136.3
31/12/2010;246.1
31/01/2011;31.0
28/02/2011;18.3
31/03/2011;130.7
30/04/2011;58.5
31/05/2011;74.0
30/06/2011;33.5
31/07/2011;0.0
31/08/2011;0.2
30/09/2011;4.5
31/10/2011;57.8
30/11/2011;125.7
31/12/2011;0.0
31/01/2012;16.1
29/02/2012;3.5
31/03/2012;46.9
30/04/2012;22.0
31/05/2012;2.1
30/06/2012;6.9
31/07/2012;0.0
31/08/2012;0.0
30/09/2012;61.0
31/10/2012;77.8
30/11/2012;146.0
31/12/2012;1.5
31/01/2013;38.1
