"disturb","tree","mean_period","sd_period","se_period","disturb_year","site"
"dr","CA22",1.20822010308412,NA,NA,2005,"caH"
"dr","CA23",0.847942869222212,NA,NA,2005,"caH"
"dr","CA24",0.945351624690852,NA,NA,2005,"caH"
"dr","CA25",1.03251086787658,NA,NA,2005,"caH"
"post","CA11",0.848877295039483,0.040199907110748,0.0232094271917883,2005,"caH"
"post","CA12",0.838728305793632,0.124877646436326,0.0720981427857798,2005,"caH"
"post","CA13",0.631330044735533,0.154249868158102,0.0890562029035443,2005,"caH"
"post","CA14",0.678168596220172,0.163842585559905,0.0945945608777355,2005,"caH"
"post","CA15",0.898648066897336,0.0999806884587463,0.0577238773954213,2005,"caH"
"post","CA16",0.693630565900462,0.0783135483395839,0.0452143482150535,2005,"caH"
"post","CA17",0.970409722134369,0.141378685497833,0.0816250221298494,2005,"caH"
"post","CA18",0.84412265594168,0.0357067699417224,0.0206153132377455,2005,"caH"
"post","CA19",0.968129122088671,0.085075153378654,0.0491181627045146,2005,"caH"
"post","CA20",0.823836509786171,0.0994971091997939,0.0574446827800906,2005,"caH"
"post","CA21",0.932652425956041,0.180604024136573,0.10427178195198,2005,"caH"
"post","CA22",0.875778772825121,0.116296966716151,0.0671440850395069,2005,"caH"
"post","CA23",0.767410991669734,0.0842370742543584,0.0486342974965003,2005,"caH"
"post","CA24",0.929669198411095,0.0818132451952015,0.0472348991367265,2005,"caH"
"post","CA25",0.784591983551498,0.11571154007075,0.0668060888081939,2005,"caH"
"pre","CA11",1.04769288128795,0.145343924179681,0.0839143537502153,2005,"caH"
"pre","CA12",1.24385863436791,0.19041428446926,0.109935738395877,2005,"caH"
"pre","CA13",1.2575115731596,0.207826889958474,0.119988910862368,2005,"caH"
"pre","CA14",1.0632864794006,0.0874235501580851,0.0504740102172832,2005,"caH"
"pre","CA15",1.04890876698192,0.113306429534345,0.0654174975925692,2005,"caH"
"pre","CA16",1.2779365356204,0.20652458718636,0.119237026006322,2005,"caH"
"pre","CA17",1.06082687216973,0.0984355845833212,0.0568318112570187,2005,"caH"
"pre","CA18",1.20946338539109,0.241233721108429,0.139276353819566,2005,"caH"
"pre","CA19",1.14472949010344,0.0925120874418655,0.0534118785878553,2005,"caH"
"pre","CA20",1.1587757791033,0.105209362901835,0.0607426539926434,2005,"caH"
"pre","CA21",1.03303263744045,0.221470419715713,0.127866006440406,2005,"caH"
"pre","CA22",1.10454037482211,0.094138121683325,0.0543506698948734,2005,"caH"
"pre","CA23",1.15846331863487,0.0945469115734377,0.054586684847972,2005,"caH"
"pre","CA24",1.10643626975495,0.1561602504643,0.0901591626422832,2005,"caH"
"pre","CA25",1.14338622230439,0.167010433886688,0.0964235189619552,2005,"caH"
"dr","CA11",0.888711932618278,NA,NA,2012,"caH"
"dr","CA12",0.779166470463886,NA,NA,2012,"caH"
"dr","CA13",0.809404525731154,NA,NA,2012,"caH"
"dr","CA14",0.926826213127234,NA,NA,2012,"caH"
"dr","CA15",1.24185262314155,NA,NA,2012,"caH"
"dr","CA16",0.927739114671338,NA,NA,2012,"caH"
"dr","CA17",0.840049582331569,NA,NA,2012,"caH"
"dr","CA18",0.842204131660692,NA,NA,2012,"caH"
"dr","CA19",0.920052084709077,NA,NA,2012,"caH"
"dr","CA20",0.879772844222609,NA,NA,2012,"caH"
"dr","CA21",0.824325158688053,NA,NA,2012,"caH"
"dr","CA22",0.935336331287983,NA,NA,2012,"caH"
"dr","CA23",0.932006023767163,NA,NA,2012,"caH"
"dr","CA24",0.942792084327758,NA,NA,2012,"caH"
"dr","CA25",0.770479212458787,NA,NA,2012,"caH"
"post","CA11",0.910990386666403,0.152819405011002,0.0882303246205005,2012,"caH"
"post","CA12",0.90135957145177,0.0679146867384779,0.0392105626703893,2012,"caH"
"post","CA13",0.874298115304253,0.145731777572377,0.0841382810108944,2012,"caH"
"post","CA14",0.904788219091929,0.223656603214584,0.129128200071977,2012,"caH"
"post","CA15",0.916293071582836,0.187506812957619,0.10825710893597,2012,"caH"
"post","CA16",0.922174369251547,0.276615601387565,0.159704091923161,2012,"caH"
"post","CA17",1.00960292455622,0.143494166420444,0.0828463956099845,2012,"caH"
"post","CA18",0.973725897071513,0.0467023975013476,0.026963641769204,2012,"caH"
"post","CA19",0.888330780221325,0.0698771458387617,0.0403435889602118,2012,"caH"
"post","CA20",1.04464118547519,0.0962523172776794,0.0555713012903935,2012,"caH"
"post","CA21",1.00720788405551,0.112371759520435,0.064877865608435,2012,"caH"
"post","CA22",0.996705306331825,0.0605465515576814,0.0349565678403309,2012,"caH"
"post","CA23",1.0374440604645,0.127884218775002,0.0738339881348523,2012,"caH"
"post","CA24",1.01670594947625,0.171769398098696,0.0991711082308223,2012,"caH"
"post","CA25",1.00826034528307,0.106172720188075,0.06129884858118,2012,"caH"
"pre","CA11",1.23588134193923,0.127186433902431,0.073431121850837,2012,"caH"
"pre","CA12",1.24148559690735,0.0247343289017291,0.014280371449638,2012,"caH"
"pre","CA13",1.43029306355045,0.331246147103694,0.191245052198344,2012,"caH"
"pre","CA14",1.28804805987541,0.231334195403533,0.133560859988995,2012,"caH"
"pre","CA15",1.27084457356618,0.0710706184953804,0.0410326407197811,2012,"caH"
"pre","CA16",1.19697791446071,0.137260353932976,0.0792473022922669,2012,"caH"
"pre","CA17",1.08483510460228,0.178258221961247,0.10291743243459,2012,"caH"
"pre","CA18",1.22049167863407,0.232491456898464,0.134229005224616,2012,"caH"
"pre","CA19",1.23168175694888,0.237063973472108,0.136868948899284,2012,"caH"
"pre","CA20",1.0971253318708,0.23099245711166,0.13336355729419,2012,"caH"
"pre","CA21",1.15002171910563,0.199107090715934,0.114954532422408,2012,"caH"
"pre","CA22",1.09156322516079,0.201130108350321,0.116122522198197,2012,"caH"
"pre","CA23",1.16296118768488,0.184523483768963,0.106534683025818,2012,"caH"
"pre","CA24",1.17609919658819,0.079311819981939,0.0457907006164917,2012,"caH"
"pre","CA25",1.22681960200492,0.297307595585529,0.171650620343426,2012,"caH"
