"disturb","tree","mean_period","sd_period","se_period","disturb_year","site"
"post","CA25",1536.02985791887,234.615519104559,135.455333111081,2005,"caH"
"pre","CA11",11346.6642482149,1265.66930047918,730.734511336698,2005,"caH"
"pre","CA12",3279.93328873483,491.496010446253,283.765353936771,2005,"caH"
"pre","CA13",3115.84114642041,530.717601327127,306.409949989889,2005,"caH"
"pre","CA14",1830.86051213597,168.067941154863,97.0340710679064,2005,"caH"
"pre","CA15",3799.49102029164,553.396625548637,319.503690729136,2005,"caH"
"pre","CA16",2620.23886802756,433.740610313512,250.420258122979,2005,"caH"
"pre","CA17",983.543414730289,102.95708241733,59.4422992486241,2005,"caH"
"pre","CA18",1683.63570220904,338.507504096472,195.437398612807,2005,"caH"
"pre","CA19",3135.35125973831,346.843059287035,200.249933645923,2005,"caH"
"pre","CA20",1564.94019182602,133.354324153441,76.99215494759,2005,"caH"
"pre","CA21",941.394203413068,215.831155268466,124.610175593757,2005,"caH"
"pre","CA22",742.765905875483,76.1565837199108,43.9690241112528,2005,"caH"
"pre","CA23",1903.40876544278,143.525687549812,82.86459434251,2005,"caH"
"pre","CA24",1619.879461859,273.206811708779,157.736026284503,2005,"caH"
"pre","CA25",2257.34219380148,328.030075073256,189.388252145837,2005,"caH"
"dr","CA11",10708.3981170304,NA,NA,2012,"caH"
"dr","CA12",1975.7255714458,NA,NA,2012,"caH"
"dr","CA13",1846.77686153188,NA,NA,2012,"caH"
"dr","CA14",2063.24760261272,NA,NA,2012,"caH"
"dr","CA15",5237.8813141346,NA,NA,2012,"caH"
"dr","CA16",1702.60814306976,NA,NA,2012,"caH"
"dr","CA17",874.255061795541,NA,NA,2012,"caH"
"dr","CA18",1360.45600994864,NA,NA,2012,"caH"
"dr","CA19",2515.50608671112,NA,NA,2012,"caH"
"dr","CA20",1393.8242437321,NA,NA,2012,"caH"
"dr","CA21",871.688957848612,NA,NA,2012,"caH"
"dr","CA22",706.197226326251,NA,NA,2012,"caH"
"dr","CA23",1516.41141814687,NA,NA,2012,"caH"
"dr","CA24",1812.22788673853,NA,NA,2012,"caH"
"dr","CA25",1437.86390574685,NA,NA,2012,"caH"
"post","CA11",11282.1891056775,2081.2166763365,1201.59100832482,2012,"caH"
"post","CA12",2218.79588607695,151.268328461666,87.3348101572076,2012,"caH"
"post","CA13",1954.07562618944,318.639975762217,183.966875780892,2012,"caH"
"post","CA14",2149.45537287113,550.84189197398,318.0287146121,2012,"caH"
"post","CA15",3405.68060316701,782.765191178226,451.929693839018,2012,"caH"
"post","CA16",1628.40676737212,460.859526688866,266.07737179242,2012,"caH"
"post","CA17",1077.87060132853,146.484018115386,84.572587290896,2012,"caH"
"post","CA18",1600.9959568487,72.0024475321986,41.5706324650267,2012,"caH"
"post","CA19",2419.10521230941,137.909217259524,79.6219237085165,2012,"caH"
"post","CA20",1671.74282103187,158.024244607761,91.2353401627779,2012,"caH"
"post","CA21",1091.60328056185,121.653024400751,70.2364063855059,2012,"caH"
"post","CA22",767.645265516081,61.0221999377595,35.2311835606086,2012,"caH"
"post","CA23",1675.00660501563,225.996606964289,130.479201866774,2012,"caH"
"post","CA24",2061.41488674616,308.966770222172,178.38204795842,2012,"caH"
"post","CA25",1824.1449184171,221.544798829349,127.908949241686,2012,"caH"
"pre","CA11",14089.9255792875,1506.76617095999,869.93185440957,2012,"caH"
"pre","CA12",3215.89421288242,74.2025224459849,42.8408463087386,2012,"caH"
"pre","CA13",3387.90386473563,810.169967247633,467.751848679771,2012,"caH"
"pre","CA14",2679.93824126119,504.20382986701,291.102216900159,2012,"caH"
"pre","CA15",5314.25750913493,450.896204664497,260.325045139628,2012,"caH"
"pre","CA16",2267.26803004351,263.880812141632,152.351657923948,2012,"caH"
"pre","CA17",1103.58266989228,186.440948148886,107.641731601728,2012,"caH"
"pre","CA18",1969.76578413674,344.784584155255,199.06147247447,2012,"caH"
"pre","CA19",3550.40956688292,569.962951984212,329.068263756199,2012,"caH"
"pre","CA20",1656.33671236107,367.747485394557,212.319109686355,2012,"caH"
"pre","CA21",1174.72973943343,198.115081358176,114.381795552668,2012,"caH"
"pre","CA22",799.026478977727,136.572184900549,78.8499877161474,2012,"caH"
"pre","CA23",1944.76600512092,305.043932459488,176.117196520148,2012,"caH"
"pre","CA24",2145.22805817281,125.945155142427,72.7144692246093,2012,"caH"
"pre","CA25",2346.31430265572,575.709775603719,332.386193919906,2012,"caH"
