"y","a","nora","sa","iv_malla_modi_id","long","lat","pop"
2008,-0.00210511867905072,-0.363796704581787,-0.107895672016672,144842,-3.2494364,37.1901615,1
2009,0.0107859029927763,1.82334905764891,0.552820258208437,144842,-3.2494364,37.1901615,1
2010,0.0259948813209492,4.28426448570298,1.33234064997333,144842,-3.2494364,37.1901615,1
2011,0.0318561971104233,5.20004560135014,1.63275630458735,144842,-3.2494364,37.1901615,1
2012,0.00443172342621229,0.757314463035436,0.22714338247135,144842,-3.2494364,37.1901615,1
2013,0.00238435500516027,0.408880712674725,0.122207639962651,144842,-3.2494364,37.1901615,1
2014,0.00695803921568627,1.18391253915784,0.356627075027125,144842,-3.2494364,37.1901615,1
2015,-0.00681038183694471,-1.18658677189289,-0.349059049401736,144842,-3.2494364,37.1901615,1
2016,0.00204976853899425,0.35170600601826,0.105058758061633,144842,-3.2494364,37.1901615,1
2000,-0.0247693706413982,-4.70361630398819,-1.02985040338556,144843,-3.2468212,37.1901615,1
2001,0.00669396269193484,1.19949293532077,0.278318746097453,144843,-3.2468212,37.1901615,1
2002,-0.0117860373080652,-2.1842739606207,-0.490034868134342,144843,-3.2468212,37.1901615,1
2003,0.00439729602526784,0.791208774278626,0.1828289120055,144843,-3.2468212,37.1901615,1
2004,0.0194472960252678,3.40690891470904,0.808571438747303,144843,-3.2468212,37.1901615,1
2005,-0.0204451282171562,-3.85083642030712,-0.850058883067337,144843,-3.2468212,37.1901615,1
2006,-0.0418176162554332,-8.20670206477358,-1.73867514006603,144843,-3.2468212,37.1901615,1
2007,-0.0479955611175892,-9.53472397510423,-1.9955391153562,144843,-3.2468212,37.1901615,1
2008,-0.0123210373080652,-2.28569030672763,-0.512278871576658,144843,-3.2468212,37.1901615,1
2009,0.0188350153235138,3.30318855304088,0.783114291013695,144843,-3.2468212,37.1901615,1
2010,0.0196034363761458,3.43332349614745,0.815063376134993,144843,-3.2468212,37.1901615,1
2011,0.0417472960252678,7.03859932615628,1.73575139531489,144843,-3.2468212,37.1901615,1
2012,0.00497507380304579,0.894239112608402,0.206851511777065,144843,-3.2468212,37.1901615,1
2013,0.0167771205866718,2.95294277072472,0.697552015106706,144843,-3.2468212,37.1901615,1
2014,0.0254839626919348,4.41773354940642,1.05956140905283,144843,-3.2468212,37.1901615,1
2015,0.00105080479719782,0.190217464981497,0.043689916871161,144843,-3.2468212,37.1901615,1
2016,0.000123486501458825,0.0223912049642944,0.00513426946454155,144843,-3.2468212,37.1901615,1
2000,-0.0160493868501997,-3.09406017827783,-1.05866440802731,145515,-3.2650373,37.1880782,1
2001,-0.0148160535168657,-2.84951841305552,-0.977310141012546,145515,-3.2650373,37.1880782,1
2002,-0.00621453836535069,-1.17576913440411,-0.409929092065914,145515,-3.2650373,37.1880782,1
2003,2.28353720232999e-05,0.00426998366629128,0.00150628779970054,145515,-3.2650373,37.1880782,1
2004,0.0117172798164673,2.14412631611337,0.772905981790598,145515,-3.2650373,37.1880782,1
2005,-0.0245180143011797,-4.80512258341384,-1.61727979632073,145515,-3.2650373,37.1880782,1
2006,-0.0117104979613107,-2.23886575040264,-0.772458630826867,145515,-3.2650373,37.1880782,1
2007,-0.0123160535168657,-2.35736778085205,-0.812402843009736,145515,-3.2650373,37.1880782,1
2008,-0.00625494240575469,-1.18350390955008,-0.412594260518483,145515,-3.2650373,37.1880782,1
2009,0.00624852981646729,1.15496644464607,0.412171267409448,145515,-3.2650373,37.1880782,1
2010,0.00992316216940831,1.82180462803861,0.654560744400333,145515,-3.2650373,37.1880782,1
2011,0.0408962271848883,7.10421233340109,2.69763452942761,145515,-3.2650373,37.1880782,1
2012,0.00696727981646728,1.28611020838964,0.459582115585255,145515,-3.2650373,37.1880782,1
2013,0.00697610334587928,1.28771799520248,0.460164141342928,145515,-3.2650373,37.1880782,1
2014,0.0123466915811733,2.25670221152058,0.814423819170136,145515,-3.2650373,37.1880782,1
2015,0.00228227981646728,0.424967787906692,0.150545839127988,145515,-3.2650373,37.1880782,1
2016,-0.00550090200171471,-1.03934830372434,-0.362855554272411,145515,-3.2650373,37.1880782,1
2000,-0.0349425419737737,-6.16864977098796,-1.48100874852029,145516,-3.2624222,37.1880782,1
2001,-0.0128266689579007,-2.1792954594297,-0.543647023598983,145516,-3.2624222,37.1880782,1
2002,-0.0174344611656937,-2.98554856488068,-0.738944222532792,145516,-3.2624222,37.1880782,1
2003,0.00604896129419924,0.995803692059643,0.256379876509659,145516,-3.2624222,37.1880782,1
2004,0.0127876167563842,2.08205044001308,0.541991830564133,145516,-3.2624222,37.1880782,1
2005,-0.0324076213388537,-5.69565415470234,-1.37356837855697,145516,-3.2624222,37.1880782,1
2006,-0.0361507291082768,-6.39558055498849,-1.53221669204631,145516,-3.2624222,37.1880782,1
2007,-0.0254838118150437,-4.42494597381558,-1.08010883329701,145516,-3.2624222,37.1880782,1
2008,-0.00558698641821875,-0.937714009316427,-0.236799479827666,145516,-3.2624222,37.1880782,1
2009,0.0100783730589052,1.64820805057056,0.427162931714949,145516,-3.2624222,37.1880782,1
2010,0.0173666083530233,2.80666650568986,0.73606834105708,145516,-3.2624222,37.1880782,1
2011,0.0383852358040033,5.99974209195877,1.62692428279577,145516,-3.2624222,37.1880782,1
2012,0.00900190247067023,1.47475926073601,0.381537677550629,145516,-3.2624222,37.1880782,1
2013,0.0386331524706702,6.03615328262738,1.63743201152694,145516,-3.2624222,37.1880782,1
2014,0.00063874457593327,0.106097592329269,0.0270726241306963,145516,-3.2624222,37.1880782,1
2015,0.0127703235233023,2.07929334096353,0.541258872169068,145516,-3.2624222,37.1880782,1
2016,0.0191219024706702,3.08160270374168,0.810464930361101,145516,-3.2624222,37.1880782,1
2000,-0.0311089261363149,-5.64490101179084,-1.31942322041322,145517,-3.2598071,37.1880782,1
2001,-0.00377956105694888,-0.653420376315235,-0.160302563954033,145517,-3.2598071,37.1880782,1
2002,-0.0168897342171229,-2.9876571922741,-0.716344479877937,145517,-3.2598071,37.1880782,1
2003,0.00960839412512315,1.62354653543448,0.40752092386662,145517,-3.2598071,37.1880782,1
2004,0.0109156770382892,1.84037505637023,0.462966728190517,145517,-3.2598071,37.1880782,1
2005,-0.0371176562950449,-6.80946607179583,-1.57427155757169,145517,-3.2598071,37.1880782,1
2006,-0.0323875811070748,-5.89058793510722,-1.37365482750647,145517,-3.2598071,37.1880782,1
2007,-0.0307843229617109,-5.58271153759226,-1.30565582246076,145517,-3.2598071,37.1880782,1
2008,-0.0101644816918698,-1.77687601284799,-0.431106271844677,145517,-3.2598071,37.1880782,1
2009,0.00571427647806516,0.971946283024061,0.242359670018278,145517,-3.2598071,37.1880782,1
2010,0.0279495705957121,4.58072301427454,1.18542543972653,145517,-3.2598071,37.1880782,1
2011,0.0452466294192411,7.21115409378735,1.91904578253792,145517,-3.2598071,37.1880782,1
2012,0.00555218497479715,0.94463643645447,0.235484881338451,145517,-3.2598071,37.1880782,1
2013,0.0249153794192412,4.10384971567297,1.05673625656841,145517,-3.2598071,37.1880782,1
2014,0.00581768205082012,0.989360615166035,0.246745411693036,145517,-3.2598071,37.1880782,1
2015,0.00878083994555712,1.48579094151324,0.37242185950532,145517,-3.2598071,37.1880782,1
2016,0.0177316294192412,2.95557515384062,0.752051790183729,145517,-3.2598071,37.1880782,1
2000,-0.0241789199984338,-4.60430869060714,-1.31534154601964,145518,-3.257192,37.1880782,1
2001,-0.0143104989458018,-2.67483343872824,-0.778496053955373,145518,-3.257192,37.1880782,1
2002,-0.00514834355733085,-0.946095565594473,-0.280071656408907,145518,-3.257192,37.1880782,1
2003,0.0218687992998122,3.82867497223388,1.1896701871908,145518,-3.257192,37.1880782,1
2004,0.0106103144513272,1.89494924673897,0.577204747568013,145518,-3.257192,37.1880782,1
2005,-0.0315864387954258,-6.10095643480664,-1.71831311080566,145518,-3.257192,37.1880782,1
2006,-0.0277104989458018,-5.31254232982226,-1.50746065277967,145518,-3.257192,37.1880782,1
2007,-0.0188102483192358,-3.54572173162027,-1.02328396416546,145518,-3.257192,37.1880782,1
2008,-0.0034052357879078,-0.623771807738373,-0.185245995524952,145518,-3.257192,37.1880782,1
2009,0.0213891914566742,3.74785471004308,1.16357935592467,145518,-3.257192,37.1880782,1
2010,0.0221895010541982,3.88264177905677,1.20711647269291,145518,-3.257192,37.1880782,1
2011,0.0217631852647241,3.81088926637037,1.18392474743571,145518,-3.257192,37.1880782,1
2012,-0.00651342292241081,-1.19996226631311,-0.35433244235882,145518,-3.257192,37.1880782,1
2013,0.0154254659664782,2.73142210048658,0.839150642532215,145518,-3.257192,37.1880782,1
2014,0.00533213263314519,0.961354572308923,0.290069845208854,145518,-3.257192,37.1880782,1
2015,0.00150002736998717,0.272328330666901,0.0816020037304601,145518,-3.257192,37.1880782,1
2016,0.0115849897760022,2.06542606735421,0.630227419734855,145518,-3.257192,37.1880782,1
2000,-0.0245693928869044,-4.84522004222815,-1.14257210125432,145519,-3.254577,37.1880782,1
2001,-0.0083272876237464,-1.59121983903378,-0.387251185318639,145519,-3.254577,37.1880782,1
2002,-0.0139701447666034,-2.69858314139875,-0.64966593738313,145519,-3.254577,37.1880782,1
2003,0.0264193790429206,4.73402832004812,1.22860363566385,145519,-3.254577,37.1880782,1
2004,-0.00198183307829142,-0.374161802280989,-0.092162927876239,145519,-3.254577,37.1880782,1
2005,-0.0393796685761274,-7.99952791467728,-1.83130738634192,145519,-3.254577,37.1880782,1
2006,-0.0302904455184834,-6.04160603489037,-1.4086232469517,145519,-3.254577,37.1880782,1
2007,-0.0109653828618414,-2.10593632865724,-0.509932849996882,145519,-3.254577,37.1880782,1
2008,0.00149902816572761,0.281162531047509,0.0697106261045512,145519,-3.254577,37.1880782,1
2009,0.0293315359056656,5.22856721806747,1.3640302292783,145519,-3.254577,37.1880782,1
2010,0.0253306071130956,4.54780628198054,1.1779715163692,145519,-3.254577,37.1880782,1
2011,0.0348832386920426,6.15726573473974,1.6222059500773,145519,-3.254577,37.1880782,1
2012,-0.0128828431793024,-2.4833356142869,-0.599102194720939,145519,-3.254577,37.1880782,1
2013,0.0180449345984756,3.28269068377594,0.839159475208947,145519,-3.254577,37.1880782,1
2014,0.0043577123762536,0.812987402876945,0.202650533910908,145519,-3.254577,37.1880782,1
2015,-0.00034834025532543,-0.0655629903026765,-0.0161991734720797,145519,-3.254577,37.1880782,1
2016,0.0028489028524446,0.532999871688755,0.132485036702801,145519,-3.254577,37.1880782,1
2000,-0.0127028057022602,-2.46713628554468,-0.73496732771069,145520,-3.2519619,37.1880782,1
2001,0.0196133054088509,3.58432454046628,1.13479958694101,145520,-3.2519619,37.1880782,1
2002,-0.00852669459114913,-1.64272895042139,-0.493343131017664,145520,-3.2519619,37.1880782,1
2003,0.0193494818794389,3.53781659564117,1.11953511081314,145520,-3.2519619,37.1880782,1
2004,0.0135844958850408,2.51021841093739,0.785980741022346,145520,-3.2519619,37.1880782,1
2005,-0.0383678850673392,-7.84273694202529,-2.21991445187859,145520,-3.2519619,37.1880782,1
2006,-0.0202472501467051,-3.99089451526036,-1.1714787805631,145520,-3.2519619,37.1880782,1
2007,-0.0188202660197201,-3.69921976709503,-1.08891538983839,145520,-3.2519619,37.1880782,1
2008,-0.00574958932799113,-1.10180469904333,-0.332663539290038,145520,-3.2519619,37.1880782,1
2009,0.0161083054088508,2.96276466407384,0.932004980457526,145520,-3.2519619,37.1880782,1
2010,0.0145135685667458,2.67730123906445,0.839735642272251,145520,-3.2519619,37.1880782,1
2011,0.0250033054088509,4.52477514453193,1.44665776923658,145520,-3.2519619,37.1880782,1
2012,-0.00773906301220217,-1.48872703280595,-0.447771822570728,145520,-3.2519619,37.1880782,1
2013,0.00121356856674587,0.229496132487548,0.0702154521922826,145520,-3.2519619,37.1880782,1
2014,0.00891883172464086,1.66240350497783,0.516031660453902,145520,-3.2519619,37.1880782,1
2015,0.00314514751411382,0.592609459760954,0.181974023525595,145520,-3.2519619,37.1880782,1
2016,-0.00929645649591115,-1.79368915355935,-0.537880524045392,145520,-3.2519619,37.1880782,1
2000,-0.00639626508601349,-1.16725694753454,-0.387368783249202,145521,-3.2493468,37.1880782,1
2001,0.0107448460250975,1.90135513965968,0.650726302767444,145521,-3.2493468,37.1880782,1
2002,-0.0159251539749025,-2.95761859074041,-0.964454636472702,145521,-3.2493468,37.1880782,1
2003,0.0243442577898035,4.20660878972193,1.47433000232617,145521,-3.2493468,37.1880782,1
2004,0.0121148460250975,2.13859903301795,0.73369585232721,145521,-3.2493468,37.1880782,1
2005,-0.0364565825463315,-7.03912268745736,-2.20787316230482,145521,-3.2493468,37.1880782,1
2006,-0.0206740428637915,-3.87374696363287,-1.25205549196212,145521,-3.2493468,37.1880782,1
2007,-0.0114946777844265,-2.11736853631187,-0.696137400079223,145521,-3.2493468,37.1880782,1
2008,-0.0025535750275345,-0.462757809827815,-0.154648883066868,145521,-3.2493468,37.1880782,1
2009,0.0170266107309795,2.97982193713781,1.03116074662691,145521,-3.2493468,37.1880782,1
2010,0.00692537234088647,1.23381892718288,0.419412426027024,145521,-3.2493468,37.1880782,1
2011,0.0274548460250975,4.71874511398003,1.66271256053658,145521,-3.2493468,37.1880782,1
2012,-0.00129568029069149,-0.234268618717054,-0.0784686205052129,145521,-3.2493468,37.1880782,1
2013,0.00104642497246549,0.188403573468128,0.0633732909587982,145521,-3.2493468,37.1880782,1
2014,0.0101727407619395,1.80194243559514,0.616078626865988,145521,-3.2493468,37.1880782,1
2015,-0.0056535750275345,-1.03032670380317,-0.342390199588969,145521,-3.2493468,37.1880782,1
2016,-0.00938039207014052,-1.72120470431085,-0.568092631206988,145521,-3.2493468,37.1880782,1
2000,-0.00792513107635429,-1.4491223143336,-0.384538344422453,145522,-3.2467317,37.1880782,1
2001,0.0114915355903127,2.02920074703304,0.557585234641107,145522,-3.2467317,37.1880782,1
2002,-0.0121179882192113,-2.23291171451526,-0.587981584487548,145522,-3.2467317,37.1880782,1
2003,0.0189859800347567,3.30879815033897,0.921226066731709,145522,-3.2467317,37.1880782,1
2004,0.0127010593998367,2.23800120233911,0.616273006335081,145522,-3.2467317,37.1880782,1
2005,-0.0359721007733233,-6.93311349152169,-1.74541618851491,145522,-3.2467317,37.1880782,1
