"vb","value","date"
"TM2",9.6,1993-05-31
"TM3",21.8,1993-05-31
"TM4",5.5,1993-05-31
"PM1",32.3,1993-05-31
"TM1",20.3,1993-06-30
"TM2",13.1,1993-06-30
"TM3",27.5,1993-06-30
"TM4",8.5,1993-06-30
"PM1",0.3,1993-06-30
"TM1",23.5,1993-07-31
"TM2",16.6,1993-07-31
"TM3",30.2,1993-07-31
"TM4",13,1993-07-31
"PM1",0,1993-07-31
"TM1",23.6,1993-08-31
"TM2",16.1,1993-08-31
"TM3",31.1,1993-08-31
"TM4",10,1993-08-31
"PM1",0,1993-08-31
"TM1",19.2,1993-09-30
"TM2",11.9,1993-09-30
"TM3",26.5,1993-09-30
"TM4",6.8,1993-09-30
"PM1",1.5,1993-09-30
"TM1",14.1,1993-10-31
"TM2",8.7,1993-10-31
"TM3",19.5,1993-10-31
"TM4",3.6,1993-10-31
"PM1",69.9,1993-10-31
"TM1",11.4,1993-11-30
"TM2",6.7,1993-11-30
"TM3",16,1993-11-30
"TM4",1.8,1993-11-30
"PM1",55.7,1993-11-30
"TM1",10.2,1993-12-31
"TM2",3.9,1993-12-31
"TM3",16.5,1993-12-31
"TM4",-0.4,1993-12-31
"PM1",1.1,1993-12-31
"TM1",9.4,1994-01-31
"TM2",3.1,1994-01-31
"TM3",15.7,1994-01-31
"TM4",-1,1994-01-31
"PM1",54.7,1994-01-31
"TM1",9.9,1994-02-28
"TM2",3.9,1994-02-28
"TM3",16,1994-02-28
"TM4",-3.8,1994-02-28
"PM1",89.2,1994-02-28
"TM1",12.7,1994-03-31
"TM2",6.2,1994-03-31
"TM3",19.3,1994-03-31
"TM4",3.2,1994-03-31
"PM1",4.5,1994-03-31
"TM1",12.6,1994-04-30
"TM2",5.9,1994-04-30
"TM3",19.3,1994-04-30
"TM4",1,1994-04-30
"PM1",29.5,1994-04-30
"TM1",17.9,1994-05-31
"TM2",11,1994-05-31
"TM3",24.8,1994-05-31
"TM4",5,1994-05-31
"PM1",23.1,1994-05-31
"TM1",21.1,1994-06-30
"TM2",13.3,1994-06-30
"TM3",28.8,1994-06-30
"TM4",10,1994-06-30
"PM1",0.3,1994-06-30
"TM1",26,1994-07-31
"TM2",17.9,1994-07-31
"TM3",34.1,1994-07-31
"TM4",14.6,1994-07-31
"PM1",1.1,1994-07-31
"TM1",26.1,1994-08-31
"TM2",18.4,1994-08-31
"TM3",33.8,1994-08-31
"TM4",14.2,1994-08-31
"PM1",0.2,1994-08-31
"TM1",20,1994-09-30
"TM2",12.7,1994-09-30
"TM3",27.3,1994-09-30
"TM4",8.2,1994-09-30
"PM1",16.4,1994-09-30
"PM1",28.9,1994-10-31
"TM1",13.9,1994-11-30
"TM2",7.5,1994-11-30
"TM3",20.3,1994-11-30
"TM4",3,1994-11-30
"PM1",24,1994-11-30
"TM1",10.6,1994-12-31
"TM2",3.7,1994-12-31
"TM3",17.4,1994-12-31
"TM4",-3.2,1994-12-31
"PM1",0,1994-12-31
"TM1",9.6,1995-01-31
"TM2",2.6,1995-01-31
"TM3",16.6,1995-01-31
"TM4",-1.4,1995-01-31
"PM1",10.8,1995-01-31
"TM1",12.4,1995-02-28
"TM2",5.4,1995-02-28
"TM3",19.4,1995-02-28
"TM4",-0.5,1995-02-28
"PM1",6.7,1995-02-28
"TM1",12.5,1995-03-31
"TM2",6.1,1995-03-31
"TM3",18.8,1995-03-31
"TM4",2.4,1995-03-31
"PM1",18.4,1995-03-31
"TM1",14,1995-04-30
"TM2",7.3,1995-04-30
"TM3",20.7,1995-04-30
"TM4",2.6,1995-04-30
"PM1",6,1995-04-30
"TM1",18.6,1995-05-31
"TM2",11.7,1995-05-31
"TM3",25.5,1995-05-31
"TM4",7.6,1995-05-31
"PM1",1.1,1995-05-31
"TM1",19.7,1995-06-30
"TM2",13.3,1995-06-30
"TM3",26.2,1995-06-30
"TM4",10.4,1995-06-30
"PM1",20.6,1995-06-30
"TM1",23.9,1995-07-31
"TM2",15.9,1995-07-31
"TM3",32,1995-07-31
"TM4",12.6,1995-07-31
"PM1",0.8,1995-07-31
"TM1",24.1,1995-08-31
"TM2",16.4,1995-08-31
"TM3",31.7,1995-08-31
"TM4",14,1995-08-31
"PM1",0.6,1995-08-31
"TM1",19.6,1995-09-30
"TM2",12.6,1995-09-30
"TM3",26.6,1995-09-30
"TM4",6.4,1995-09-30
"PM1",3.4,1995-09-30
"TM1",18.3,1995-10-31
"TM2",11.5,1995-10-31
"TM3",25.1,1995-10-31
"TM4",8.4,1995-10-31
"PM1",22.4,1995-10-31
"TM1",14.6,1995-11-30
"TM2",8.8,1995-11-30
"TM3",20.4,1995-11-30
"TM4",0.6,1995-11-30
"PM1",62.3,1995-11-30
"TM1",11.8,1995-12-31
"TM2",7.3,1995-12-31
"TM3",16.3,1995-12-31
"TM4",1.4,1995-12-31
"PM1",136.4,1995-12-31
"TM1",10.2,1996-01-31
"TM2",5.8,1996-01-31
"TM3",14.5,1996-01-31
"TM4",1.2,1996-01-31
"PM1",309.6,1996-01-31
"TM1",8.5,1996-02-29
"TM2",3.1,1996-02-29
"TM3",13.8,1996-02-29
"TM4",-3.2,1996-02-29
"PM1",42.6,1996-02-29
"TM1",10.8,1996-03-31
"TM2",5.3,1996-03-31
"TM3",16.3,1996-03-31
"TM4",1.2,1996-03-31
"PM1",37.7,1996-03-31
"TM1",13.8,1996-04-30
"TM2",7.7,1996-04-30
"TM3",19.8,1996-04-30
"TM4",4.2,1996-04-30
"PM1",16.6,1996-04-30
"TM1",15.2,1996-05-31
"TM2",9.3,1996-05-31
"TM3",21.1,1996-05-31
"TM4",5.2,1996-05-31
"PM1",104.8,1996-05-31
"TM1",19.9,1996-06-30
"TM2",12.8,1996-06-30
"TM3",27,1996-06-30
"TM4",9.8,1996-06-30
"PM1",0.6,1996-06-30
"TM1",22.9,1996-07-31
"TM2",15.6,1996-07-31
"TM3",30.1,1996-07-31
"TM4",12.4,1996-07-31
"PM1",5.2,1996-07-31
"TM1",22.1,1996-08-31
"TM2",14.3,1996-08-31
"TM3",29.9,1996-08-31
"TM4",11,1996-08-31
"PM1",8.7,1996-08-31
"TM1",18.6,1996-09-30
"TM2",12.2,1996-09-30
"TM3",24.9,1996-09-30
"TM4",7.8,1996-09-30
"PM1",32.2,1996-09-30
"TM1",15.5,1996-10-31
"TM2",8.8,1996-10-31
"TM3",22.3,1996-10-31
"TM4",3.2,1996-10-31
"PM1",32.1,1996-10-31
"TM1",12.2,1996-11-30
"TM2",6.9,1996-11-30
"TM3",17.6,1996-11-30
"TM4",1,1996-11-30
"PM1",152,1996-11-30
"TM1",9.9,1996-12-31
"TM2",6.1,1996-12-31
"TM3",13.6,1996-12-31
"TM4",-0.4,1996-12-31
"PM1",301.4,1996-12-31
"TM1",9.1,1997-01-31
"TM2",4.6,1997-01-31
"TM3",13.6,1997-01-31
"TM4",0.6,1997-01-31
"PM1",192.8,1997-01-31
"TM1",11.9,1997-02-28
"TM2",5.3,1997-02-28
"TM3",18.5,1997-02-28
"TM4",2.6,1997-02-28
"PM1",0,1997-02-28
"TM1",13.5,1997-03-31
"TM2",6.9,1997-03-31
"TM3",20.1,1997-03-31
"TM4",0.8,1997-03-31
"PM1",0.4,1997-03-31
"TM1",15.1,1997-04-30
"TM2",9,1997-04-30
"TM3",21.1,1997-04-30
"TM4",4.6,1997-04-30
"PM1",44.6,1997-04-30
"TM1",16.4,1997-05-31
"TM2",10.2,1997-05-31
"TM3",22.6,1997-05-31
"TM4",5.6,1997-05-31
"PM1",49.4,1997-05-31
"TM1",20.1,1997-06-30
"TM2",13,1997-06-30
"TM3",27.3,1997-06-30
"TM4",8,1997-06-30
"PM1",24.5,1997-06-30
"TM1",21.2,1997-07-31
"TM2",13.7,1997-07-31
"TM3",28.7,1997-07-31
"TM4",8.8,1997-07-31
"PM1",0,1997-07-31
"TM1",22.5,1997-08-31
"TM2",15.1,1997-08-31
"TM3",29.9,1997-08-31
"TM4",11.6,1997-08-31
"PM1",0.8,1997-08-31
"TM1",20.5,1997-09-30
"TM2",13.5,1997-09-30
"TM3",27.4,1997-09-30
"TM4",10.8,1997-09-30
"PM1",101,1997-09-30
"TM1",18.2,1997-10-31
"TM2",12,1997-10-31
"TM3",24.3,1997-10-31
"TM4",4.6,1997-10-31
"PM1",17.4,1997-10-31
"TM1",13.2,1997-11-30
"TM2",8.6,1997-11-30
"TM3",17.8,1997-11-30
"TM4",1,1997-11-30
"PM1",80.9,1997-11-30
"TM1",10.4,1997-12-31
"TM2",5.6,1997-12-31
"TM3",15.2,1997-12-31
"TM4",1.6,1997-12-31
"PM1",170.2,1997-12-31
"TM1",10,1998-01-31
"TM2",4.4,1998-01-31
"TM3",15.6,1998-01-31
"TM4",0.8,1998-01-31
"PM1",37.1,1998-01-31
"TM1",11.1,1998-02-28
"TM2",6.2,1998-02-28
"TM3",16,1998-02-28
"TM4",1.4,1998-02-28
"PM1",133.5,1998-02-28
"PM1",16.3,1998-03-31
"TM1",13.2,1998-04-30
"TM2",7.5,1998-04-30
"TM3",18.9,1998-04-30
"TM4",0.2,1998-04-30
"PM1",24.4,1998-04-30
"TM1",15.4,1998-05-31
"TM2",9.8,1998-05-31
"TM3",21,1998-05-31
"TM4",3,1998-05-31
"PM1",58.4,1998-05-31
"TM1",21.3,1998-06-30
"TM2",14.5,1998-06-30
"TM3",28.1,1998-06-30
"TM4",12.2,1998-06-30
"PM1",33.2,1998-06-30
"TM1",24.3,1998-07-31
"TM2",16.7,1998-07-31
"TM3",32,1998-07-31
"TM4",12.6,1998-07-31
"PM1",0,1998-07-31
"TM1",23.5,1998-08-31
"TM2",16,1998-08-31
"TM3",30.9,1998-08-31
"TM4",12,1998-08-31
"PM1",0.4,1998-08-31
"TM1",20.9,1998-09-30
"TM2",14.5,1998-09-30
"TM3",27.4,1998-09-30
"TM4",11,1998-09-30
"PM1",25.2,1998-09-30
"TM1",15.2,1998-10-31
"TM2",8.4,1998-10-31
"TM3",22,1998-10-31
"TM4",4,1998-10-31
"PM1",0.4,1998-10-31
"TM1",12.4,1998-11-30
"TM2",6.3,1998-11-30
"TM3",18.5,1998-11-30
"TM4",0.8,1998-11-30
"PM1",0.4,1998-11-30
"TM1",8.8,1998-12-31
"TM2",2.4,1998-12-31
"TM3",15.2,1998-12-31
"TM4",-1.8,1998-12-31
"PM1",57.8,1998-12-31
"TM1",8.6,1999-01-31
"TM2",2.2,1999-01-31
"TM3",15,1999-01-31
"TM4",-1.6,1999-01-31
"PM1",23.7,1999-01-31
"TM1",8.7,1999-02-28
"TM2",2,1999-02-28
"TM3",15.5,1999-02-28
"TM4",-2.8,1999-02-28
"PM1",21.5,1999-02-28
"TM1",10.8,1999-03-31
"TM2",4.6,1999-03-31
"TM3",17.1,1999-03-31
"TM4",0,1999-03-31
"PM1",46.9,1999-03-31
"TM1",14.5,1999-04-30
"TM2",7.6,1999-04-30
"TM3",21.4,1999-04-30
"TM4",3.6,1999-04-30
"PM1",3.7,1999-04-30
"TM1",18.1,1999-05-31
"TM2",11.1,1999-05-31
"TM3",25.1,1999-05-31
"TM4",3.8,1999-05-31
"PM1",2.3,1999-05-31
"TM1",20.8,1999-06-30
"TM2",13.4,1999-06-30
"TM3",28.3,1999-06-30
"TM4",8.8,1999-06-30
"PM1",3.6,1999-06-30
"TM1",23.7,1999-07-31
"TM2",16.1,1999-07-31
"TM3",31.2,1999-07-31
"TM4",11.6,1999-07-31
"PM1",0,1999-07-31
"TM1",24.4,1999-08-31
"TM2",16.5,1999-08-31
"TM3",32.2,1999-08-31
"TM4",13,1999-08-31
"PM1",1.5,1999-08-31
"TM1",20.5,1999-09-30
"TM2",13.4,1999-09-30
"TM3",27.6,1999-09-30
"TM4",9,1999-09-30
"PM1",25.4,1999-09-30
"TM1",17.3,1999-10-31
"TM2",12.1,1999-10-31
"TM3",22.6,1999-10-31
"TM4",8,1999-10-31
"PM1",159.9,1999-10-31
"TM1",10.8,1999-11-30
"TM2",4.4,1999-11-30
"TM3",16.9,1999-11-30
"PM1",50.7,1999-11-30
"TM1",9.3,1999-12-31
"TM2",3.9,1999-12-31
"TM3",14.8,1999-12-31
"TM4",-2.8,1999-12-31
"PM1",25.7,1999-12-31
"TM1",7.4,2000-01-31
"TM2",1.4,2000-01-31
"TM3",13.3,2000-01-31
"TM4",-1.2,2000-01-31
"PM1",32.9,2000-01-31
"TM1",12.2,2000-02-29
"TM2",5.2,2000-02-29
"TM3",19.1,2000-02-29
"TM4",2.8,2000-02-29
"PM1",0,2000-02-29
"TM1",12.2,2000-03-31
"TM2",5.9,2000-03-31
"TM3",18.5,2000-03-31
"TM4",2.2,2000-03-31
"PM1",12.3,2000-03-31
"TM1",12,2000-04-30
"TM2",6.7,2000-04-30
"TM3",17.3,2000-04-30
"TM4",2.2,2000-04-30
"PM1",111.1,2000-04-30
"TM1",16.3,2000-05-31
"TM2",10.3,2000-05-31
"TM3",22.3,2000-05-31
"TM4",5.4,2000-05-31
"PM1",109,2000-05-31
"TM1",20.7,2000-06-30
"TM2",13.3,2000-06-30
"TM3",28.1,2000-06-30
"TM4",8,2000-06-30
"PM1",1.2,2000-06-30
"TM1",23.7,2000-07-31
"TM2",16,2000-07-31
"TM3",31.4,2000-07-31
"TM4",12.6,2000-07-31
"PM1",0,2000-07-31
"TM1",23.9,2000-08-31
"TM2",16,2000-08-31
"TM3",31.8,2000-08-31
"TM4",11.8,2000-08-31
"PM1",0,2000-08-31
"TM1",20.4,2000-09-30
"TM2",13.5,2000-09-30
"TM3",27.2,2000-09-30
"TM4",8.6,2000-09-30
"PM1",14.8,2000-09-30
"TM1",15.5,2000-10-31
"TM2",9.7,2000-10-31
"TM3",21.3,2000-10-31
"TM4",3.8,2000-10-31
"PM1",96.4,2000-10-31
"TM1",11.1,2000-11-30
"TM2",4.7,2000-11-30
"TM3",17.5,2000-11-30
"TM4",1.2,2000-11-30
"PM1",22.6,2000-11-30
"PM1",151.4,2000-12-31
"TM1",10,2001-01-31
"TM2",4.6,2001-01-31
"TM3",15.4,2001-01-31
"TM4",-1,2001-01-31
"PM1",62.8,2001-01-31
"TM1",10.4,2001-02-28
"TM2",3.9,2001-02-28
"TM3",16.9,2001-02-28
"TM4",1.2,2001-02-28
"PM1",25.4,2001-02-28
"TM1",14.3,2001-03-31
"TM2",8.1,2001-03-31
"TM3",20.6,2001-03-31
"TM4",4.2,2001-03-31
"TM1",14.2,2001-04-30
"TM2",6.9,2001-04-30
"TM3",21.5,2001-04-30
"TM4",4.6,2001-04-30
"PM1",6.2,2001-04-30
"TM1",15.6,2001-05-31
"TM2",9.1,2001-05-31
"TM3",22.1,2001-05-31
"TM4",3.6,2001-05-31
"TM1",22.5,2001-06-30
"TM2",14.3,2001-06-30
"TM3",30.7,2001-06-30
"TM4",11.2,2001-06-30
"PM1",0.3,2001-06-30
"TM1",23.2,2001-07-31
"TM2",15.1,2001-07-31
"TM3",31.2,2001-07-31
"TM4",10.2,2001-07-31
"PM1",1.1,2001-07-31
"TM1",24.1,2001-08-31
"TM2",16.5,2001-08-31
"TM3",31.7,2001-08-31
"TM4",12.4,2001-08-31
"PM1",2.8,2001-08-31
"TM1",19.8,2001-09-30
"TM2",14,2001-09-30
"TM3",25.5,2001-09-30
"TM4",9.6,2001-09-30
"PM1",61.6,2001-09-30
"TM1",17.5,2001-10-31
"TM2",11.4,2001-10-31
"TM3",23.6,2001-10-31
"TM4",8.8,2001-10-31
"PM1",117.4,2001-10-31
"TM1",9.7,2001-11-30
"TM2",4.4,2001-11-30
"TM3",15,2001-11-30
"TM4",-1.6,2001-11-30
"PM1",36.4,2001-11-30
"TM1",8.8,2001-12-31
"TM2",3.8,2001-12-31
"TM3",13.9,2001-12-31
"TM4",-0.4,2001-12-31
"PM1",43.8,2001-12-31
"TM1",9.2,2002-01-31
"TM2",3.4,2002-01-31
"TM3",15,2002-01-31
"TM4",0.4,2002-01-31
"PM1",8.8,2002-01-31
"TM1",10.9,2002-02-28
"TM2",4.3,2002-02-28
"TM3",17.5,2002-02-28
"TM4",1,2002-02-28
"PM1",2.8,2002-02-28
"TM1",11.3,2002-03-31
"TM2",6,2002-03-31
"TM3",16.6,2002-03-31
"TM4",2.4,2002-03-31
"PM1",109.6,2002-03-31
"TM1",12.4,2002-04-30
"TM2",6.4,2002-04-30
"TM3",18.4,2002-04-30
"TM4",3.2,2002-04-30
"PM1",89.3,2002-04-30
"TM1",15,2002-05-31
"TM2",8.6,2002-05-31
"TM3",21.5,2002-05-31
"TM4",3.6,2002-05-31
"PM1",26.9,2002-05-31
"TM1",20.4,2002-06-30
"TM2",14.1,2002-06-30
"TM3",26.8,2002-06-30
"TM4",7.4,2002-06-30
"PM1",6.7,2002-06-30
"TM1",21.6,2002-07-31
"TM2",14.8,2002-07-31
"TM3",28.4,2002-07-31
"TM4",12.6,2002-07-31
"TM1",21.3,2002-08-31
"TM2",14.3,2002-08-31
"TM3",28.4,2002-08-31
"TM4",10,2002-08-31
"PM1",0,2002-08-31
"TM1",19.4,2002-09-30
"TM2",13.1,2002-09-30
"TM3",25.8,2002-09-30
"TM4",10.6,2002-09-30
"PM1",22.3,2002-09-30
"TM1",16.2,2002-10-31
"TM2",10.3,2002-10-31
"TM3",22,2002-10-31
"TM4",5.4,2002-10-31
"PM1",11.7,2002-10-31
"TM1",12.8,2002-11-30
"TM2",7.2,2002-11-30
"TM3",18.4,2002-11-30
"TM4",2.4,2002-11-30
"PM1",205,2002-11-30
"TM1",10.3,2002-12-31
"TM2",5.1,2002-12-31
"TM3",15.4,2002-12-31
"TM4",0.2,2002-12-31
"PM1",63.6,2002-12-31
"TM1",7.8,2003-01-31
"TM2",2.2,2003-01-31
"TM3",13.5,2003-01-31
"TM4",-3,2003-01-31
"PM1",37.9,2003-01-31
"TM1",8.2,2003-02-28
"TM2",2.6,2003-02-28
"TM3",13.7,2003-02-28
"TM4",-3,2003-02-28
"PM1",87.4,2003-02-28
"TM1",11.4,2003-03-31
"TM2",6.1,2003-03-31
"TM3",16.7,2003-03-31
"TM4",3.4,2003-03-31
"PM1",65.5,2003-03-31
"TM1",12.5,2003-04-30
"TM2",6.6,2003-04-30
"TM3",18.3,2003-04-30
"TM4",1,2003-04-30
"PM1",67.6,2003-04-30
"TM1",15.9,2003-05-31
"TM2",9.8,2003-05-31
"TM3",21.9,2003-05-31
"TM4",6,2003-05-31
"PM1",13.8,2003-05-31
"TM1",21.6,2003-06-30
"TM2",14.6,2003-06-30
"TM3",28.6,2003-06-30
"PM1",0,2003-06-30
"TM1",23.7,2003-07-31
"TM2",16,2003-07-31
"TM3",31.4,2003-07-31
"TM4",11.8,2003-07-31
"PM1",0,2003-07-31
"TM1",23.3,2003-08-31
"TM2",15.8,2003-08-31
"TM3",30.8,2003-08-31
"TM4",12.2,2003-08-31
"PM1",24.8,2003-08-31
"TM1",19.8,2003-09-30
"TM2",13.3,2003-09-30
"TM3",26.3,2003-09-30
"TM4",11,2003-09-30
"PM1",4.9,2003-09-30
"TM1",15.4,2003-10-31
"TM2",11.1,2003-10-31
"TM3",19.7,2003-10-31
"TM4",5.8,2003-10-31
"PM1",165.9,2003-10-31
"TM1",11.5,2003-11-30
"TM2",6.4,2003-11-30
"TM3",16.6,2003-11-30
"TM4",1.8,2003-11-30
"PM1",79.4,2003-11-30
"TM1",9.1,2003-12-31
"TM2",3.8,2003-12-31
"TM3",14.5,2003-12-31
"TM4",-0.8,2003-12-31
"PM1",75,2003-12-31
"TM1",10.3,2004-01-31
"TM2",3.9,2004-01-31
"TM3",16.6,2004-01-31
"TM4",-1.2,2004-01-31
"PM1",3.2,2004-01-31
"TM1",9.6,2004-02-29
"TM2",4.7,2004-02-29
"TM3",14.5,2004-02-29
"TM4",0,2004-02-29
"PM1",77.3,2004-02-29
"TM1",10.3,2004-03-31
"TM2",5.2,2004-03-31
"TM3",15.4,2004-03-31
"TM4",-2.4,2004-03-31
"PM1",89.7,2004-03-31
"TM1",11.6,2004-04-30
"TM2",5.7,2004-04-30
"TM3",17.4,2004-04-30
"TM4",0,2004-04-30
"PM1",101.5,2004-04-30
"TM1",13.3,2004-05-31
"TM2",8.1,2004-05-31
"TM3",18.4,2004-05-31
"TM4",5.2,2004-05-31
"PM1",80.3,2004-05-31
"TM1",20.2,2004-06-30
"TM2",13.8,2004-06-30
"TM3",26.6,2004-06-30
"TM4",8.8,2004-06-30
"PM1",15.7,2004-06-30
"TM1",22.2,2004-07-31
"TM2",15.7,2004-07-31
"TM3",28.6,2004-07-31
"TM4",11.4,2004-07-31
"PM1",0.5,2004-07-31
"TM1",23.2,2004-08-31
"TM2",16.1,2004-08-31
"TM3",30.3,2004-08-31
"TM4",14,2004-08-31
"PM1",0.9,2004-08-31
"TM1",20.9,2004-09-30
"TM2",14.4,2004-09-30
"TM3",27.4,2004-09-30
"TM4",11.2,2004-09-30
"PM1",2.6,2004-09-30
"TM1",17.3,2004-10-31
"TM2",11.4,2004-10-31
"TM3",23.1,2004-10-31
"TM4",5.6,2004-10-31
"PM1",8.8,2004-10-31
"TM1",10.9,2004-11-30
"TM2",4.9,2004-11-30
"TM3",17,2004-11-30
"TM4",-0.2,2004-11-30
"PM1",18.9,2004-11-30
"TM1",8.8,2004-12-31
"TM2",3.6,2004-12-31
"TM3",13.9,2004-12-31
"TM4",-2.5,2004-12-31
"PM1",72.9,2004-12-31
"TM1",7.4,2005-01-31
"TM2",0.9,2005-01-31
"TM3",13.9,2005-01-31
"TM4",-6.4,2005-01-31
"PM1",1.2,2005-01-31
"TM1",6.6,2005-02-28
"TM2",0.5,2005-02-28
"TM3",12.6,2005-02-28
"TM4",-2.6,2005-02-28
"PM1",83.8,2005-02-28
"TM1",10.4,2005-03-31
"TM2",5.4,2005-03-31
"TM3",15.5,2005-03-31
"TM4",-0.2,2005-03-31
"PM1",49.9,2005-03-31
"TM1",13.7,2005-04-30
"TM2",7.1,2005-04-30
"TM3",20.4,2005-04-30
"TM4",3.6,2005-04-30
"PM1",2.4,2005-04-30
"TM1",17.4,2005-05-31
"TM2",11,2005-05-31
"TM3",23.8,2005-05-31
"TM4",5.8,2005-05-31
"PM1",13,2005-05-31
"TM1",21.1,2005-06-30
"TM2",14.3,2005-06-30
"TM3",27.9,2005-06-30
"TM4",11.2,2005-06-30
"PM1",2.4,2005-06-30
"TM1",23.6,2005-07-31
"TM2",16.7,2005-07-31
"TM3",30.5,2005-07-31
"TM4",13.6,2005-07-31
"PM1",0.9,2005-07-31
"TM1",22.7,2005-08-31
"TM2",16.2,2005-08-31
"TM3",29.2,2005-08-31
"TM4",13.2,2005-08-31
"PM1",1.8,2005-08-31
"TM1",19.1,2005-09-30
"TM2",12.5,2005-09-30
"TM3",25.8,2005-09-30
"TM4",9,2005-09-30
"PM1",6.1,2005-09-30
"TM1",16.2,2005-10-31
"TM2",10.6,2005-10-31
"TM3",21.9,2005-10-31
"TM4",6.6,2005-10-31
"PM1",25.6,2005-10-31
"TM1",10.4,2005-11-30
"TM2",5,2005-11-30
"TM3",15.8,2005-11-30
"TM4",0.4,2005-11-30
"PM1",53.7,2005-11-30
"TM1",8.7,2005-12-31
"TM2",3.7,2005-12-31
"TM3",13.7,2005-12-31
"TM4",0,2005-12-31
"PM1",12,2005-12-31
"TM1",6.9,2006-01-31
"TM2",2.3,2006-01-31
"TM3",11.5,2006-01-31
"TM4",-1.8,2006-01-31
"PM1",86.6,2006-01-31
"TM1",8,2006-02-28
"TM2",3.4,2006-02-28
"TM3",12.7,2006-02-28
"TM4",-0.6,2006-02-28
"PM1",41.3,2006-02-28
"TM1",11.8,2006-03-31
"TM2",5.6,2006-03-31
"TM3",17.9,2006-03-31
"TM4",-0.4,2006-03-31
"PM1",49.1,2006-03-31
"TM1",14.5,2006-04-30
"TM2",9,2006-04-30
"TM3",20.1,2006-04-30
"TM4",4.8,2006-04-30
"PM1",54,2006-04-30
"TM1",17.6,2006-05-31
"TM2",11.9,2006-05-31
"TM3",23.3,2006-05-31
"TM4",9.2,2006-05-31
"PM1",17.8,2006-05-31
"TM1",20,2006-06-30
"TM2",13.6,2006-06-30
"TM3",26.3,2006-06-30
"TM4",9.2,2006-06-30
"PM1",0.9,2006-06-30
"TM1",23.8,2006-07-31
"TM2",16.2,2006-07-31
"TM3",31.5,2006-07-31
"TM4",13,2006-07-31
"PM1",0.8,2006-07-31
"TM1",22.4,2006-08-31
"TM2",15.7,2006-08-31
"TM3",29.1,2006-08-31
"TM4",10,2006-08-31
"PM1",1.4,2006-08-31
"TM1",20.1,2006-09-30
"TM2",14,2006-09-30
"TM3",26.2,2006-09-30
"TM4",10.8,2006-09-30
"PM1",34.9,2006-09-30
"TM1",17.9,2006-10-31
"TM2",12.2,2006-10-31
"TM3",23.5,2006-10-31
"TM4",9.8,2006-10-31
"PM1",47.9,2006-10-31
"TM1",13.1,2006-11-30
"TM2",8,2006-11-30
"TM3",18.1,2006-11-30
"TM4",3.8,2006-11-30
"PM1",52.3,2006-11-30
"TM1",8.5,2006-12-31
"TM2",3.1,2006-12-31
"TM3",13.8,2006-12-31
"TM4",-1,2006-12-31
"PM1",30.3,2006-12-31
"TM1",9.4,2007-01-31
"TM2",3.3,2007-01-31
"TM3",15.4,2007-01-31
"TM4",-2.6,2007-01-31
"PM1",28.9,2007-01-31
"TM1",10.8,2007-02-28
"TM2",5.6,2007-02-28
"TM3",16.1,2007-02-28
"TM4",1.2,2007-02-28
"PM1",22.8,2007-02-28
"TM1",10.6,2007-03-31
"TM2",4,2007-03-31
"TM3",17.3,2007-03-31
"TM4",-1.2,2007-03-31
"PM1",13.1,2007-03-31
"TM1",11.6,2007-04-30
"TM2",6.7,2007-04-30
"TM3",16.5,2007-04-30
"PM1",49.6,2007-04-30
"TM1",16,2007-05-31
"TM2",9.5,2007-05-31
"TM3",22.5,2007-05-31
"TM4",5.6,2007-05-31
"PM1",61,2007-05-31
"TM1",19.1,2007-06-30
"TM2",12.4,2007-06-30
"TM3",25.8,2007-06-30
"TM4",10.4,2007-06-30
"PM1",0,2007-06-30
"TM1",22.2,2007-07-31
"TM2",15.1,2007-07-31
"TM3",29.4,2007-07-31
"TM4",12,2007-07-31
"PM1",0,2007-07-31
"TM1",22.6,2007-08-31
"TM2",15.7,2007-08-31
"TM3",29.6,2007-08-31
"TM4",12.6,2007-08-31
"PM1",2.9,2007-08-31
"TM1",18.9,2007-09-30
"TM2",13,2007-09-30
"TM3",24.9,2007-09-30
"TM4",10,2007-09-30
"PM1",74.2,2007-09-30
"TM1",15.2,2007-10-31
"TM2",9.5,2007-10-31
"TM3",20.9,2007-10-31
"TM4",4.6,2007-10-31
"PM1",35.9,2007-10-31
"TM1",11.1,2007-11-30
"TM2",5.2,2007-11-30
"TM3",17,2007-11-30
"TM4",1.8,2007-11-30
"PM1",54.3,2007-11-30
"TM1",9,2007-12-31
"TM2",3.6,2007-12-31
"TM3",14.4,2007-12-31
"TM4",-0.4,2007-12-31
"PM1",12.9,2007-12-31
"TM1",9.4,2008-01-31
"TM2",3.5,2008-01-31
"TM3",15.2,2008-01-31
"TM4",1,2008-01-31
"PM1",50.7,2008-01-31
"TM1",10.2,2008-02-29
"TM2",4.8,2008-02-29
"TM3",15.7,2008-02-29
"TM4",2,2008-02-29
"PM1",49.2,2008-02-29
"TM1",11.3,2008-03-31
"TM2",4.4,2008-03-31
"TM3",18.2,2008-03-31
"TM4",-2.6,2008-03-31
"PM1",16.8,2008-03-31
"TM1",12.8,2008-04-30
"TM2",6.7,2008-04-30
"TM3",18.8,2008-04-30
"TM4",2,2008-04-30
"TM1",14.7,2008-05-31
"TM2",9.1,2008-05-31
"TM3",20.3,2008-05-31
"TM4",6.4,2008-05-31
"TM1",18.9,2008-06-30
"TM2",12.2,2008-06-30
