"vb","value","date"
"TM4",-6,1985-12-31
"PM1",69,1986-01-31
"TM1",8.3,1986-01-31
"TM2",0.1,1986-01-31
"TM3",16.5,1986-01-31
"TM4",-5,1986-01-31
"PM1",195.5,1986-02-28
"TM1",7,1986-02-28
"TM2",-0.6,1986-02-28
"TM3",14.7,1986-02-28
"TM4",-7,1986-02-28
"PM1",75,1986-03-31
"TM1",9.2,1986-03-31
"TM2",0.8,1986-03-31
"TM3",17.5,1986-03-31
"TM4",-3,1986-03-31
"TM1",8.2,1986-04-30
"TM2",-0.7,1986-04-30
"TM3",17,1986-04-30
"TM4",-4,1986-04-30
"PM1",0,1986-05-31
"TM1",19.7,1986-05-31
"TM2",7.3,1986-05-31
"PM1",37,1986-06-30
"TM1",18.9,1986-06-30
"TM2",8.4,1986-06-30
"TM3",29.4,1986-06-30
"TM4",4,1986-06-30
"TM1",22.7,1986-07-31
"TM2",19.5,1986-07-31
"TM3",32.6,1986-07-31
"PM1",0,1986-08-31
"TM1",23.3,1986-08-31
"TM2",12.1,1986-08-31
"TM3",34.5,1986-08-31
"TM4",8,1986-08-31
"PM1",0,1986-09-30
"TM1",19.1,1986-09-30
"TM2",8.7,1986-09-30
"TM3",29.6,1986-09-30
"TM4",3,1986-09-30
"PM1",115.5,1986-10-31
"TM1",13,1986-10-31
"TM2",4.3,1986-10-31
"TM3",21.7,1986-10-31
"TM4",1,1986-10-31
"PM1",55.5,1986-11-30
"TM1",9,1986-11-30
"TM2",0.5,1986-11-30
"TM3",17.6,1986-11-30
"TM4",-2,1986-11-30
"PM1",29,1986-12-31
"TM1",7.8,1986-12-31
"TM2",-1.3,1986-12-31
"TM3",16.8,1986-12-31
"TM4",-5,1986-12-31
"PM1",354.5,1987-01-31
"TM1",5.6,1987-01-31
"TM2",-2.5,1987-01-31
"TM3",13.7,1987-01-31
"TM4",-10,1987-01-31
"PM1",90.5,1987-02-28
"TM1",6.7,1987-02-28
"TM2",-1.2,1987-02-28
"TM3",14.5,1987-02-28
"TM4",-9,1987-02-28
"PM1",16.5,1987-03-31
"TM1",10.2,1987-03-31
"TM2",1.1,1987-03-31
"TM3",19.3,1987-03-31
"TM4",-4,1987-03-31
"PM1",47.5,1987-04-30
"TM1",12.8,1987-04-30
"TM2",3.4,1987-04-30
"TM3",22.2,1987-04-30
"TM4",-3,1987-04-30
"PM1",2,1987-05-31
"TM1",14.5,1987-05-31
"TM2",4.5,1987-05-31
"TM3",24.5,1987-05-31
"TM4",0,1987-05-31
"PM1",4.5,1987-06-30
"TM1",19.8,1987-06-30
"TM2",8.6,1987-06-30
"TM3",30.9,1987-06-30
"TM4",3,1987-06-30
"TM1",21.1,1987-07-31
"TM2",10.3,1987-07-31
"TM3",32,1987-07-31
"TM4",7,1987-07-31
"PM1",31,1987-08-31
"TM1",23,1987-08-31
"TM2",11.5,1987-08-31
"TM3",34.6,1987-08-31
"TM4",7,1987-08-31
"PM1",14.5,1987-09-30
"TM1",20.5,1987-09-30
"TM2",9.3,1987-09-30
"TM3",31.7,1987-09-30
"TM4",6,1987-09-30
"PM1",52.5,1987-10-31
"TM1",13.1,1987-10-31
"TM2",3.9,1987-10-31
"TM3",22.4,1987-10-31
"TM4",-2,1987-10-31
"PM1",89.5,1987-11-30
"TM1",8.9,1987-11-30
"TM2",-0.5,1987-11-30
"TM3",18.4,1987-11-30
"TM4",-6,1987-11-30
"PM1",177,1987-12-31
"TM1",8.7,1987-12-31
"TM2",0.5,1987-12-31
"TM3",16.9,1987-12-31
"TM4",-2,1987-12-31
"PM1",75,1988-01-31
"TM1",7,1988-01-31
"TM2",-1.9,1988-01-31
"TM3",15.9,1988-01-31
"TM4",-5,1988-01-31
"PM1",46,1988-02-29
"TM1",6.8,1988-02-29
"TM2",-2.4,1988-02-29
"TM3",15.9,1988-02-29
"TM4",-9,1988-02-29
"PM1",18,1988-03-31
"TM1",10.8,1988-03-31
"TM2",1,1988-03-31
"TM3",20.6,1988-03-31
"TM4",-5,1988-03-31
"PM1",78,1988-04-30
"TM1",11.9,1988-04-30
"TM2",2.4,1988-04-30
"TM3",21.3,1988-04-30
"TM4",-5,1988-04-30
"PM1",28,1988-05-31
"TM1",14.5,1988-05-31
"TM2",4.4,1988-05-31
"TM3",24.6,1988-05-31
"TM4",-1,1988-05-31
"PM1",10.5,1988-06-30
"TM1",16.5,1988-06-30
"TM2",6.6,1988-06-30
"TM3",26.3,1988-06-30
"TM4",3,1988-06-30
"PM1",0,1988-07-31
"TM1",24,1988-07-31
"TM2",12.8,1988-07-31
"TM3",35.2,1988-07-31
"TM4",7,1988-07-31
"PM1",0,1988-08-31
"TM1",24.4,1988-08-31
"TM2",13.5,1988-08-31
"TM3",35.4,1988-08-31
"TM4",10,1988-08-31
"PM1",4,1988-09-30
"TM1",20,1988-09-30
"TM2",9.1,1988-09-30
"TM3",30.9,1988-09-30
"TM4",3,1988-09-30
"PM1",142,1988-10-31
"TM1",15.1,1988-10-31
"TM2",6.2,1988-10-31
"TM3",23.9,1988-10-31
"TM4",2,1988-10-31
"PM1",99.5,1988-11-30
"TM1",10.8,1988-11-30
"TM2",3.4,1988-11-30
"TM3",18.2,1988-11-30
"TM4",-1,1988-11-30
"PM1",11.5,1988-12-31
"TM1",8.9,1988-12-31
"TM2",-0.2,1988-12-31
"TM3",17.9,1988-12-31
"TM4",-3,1988-12-31
"PM1",56,1989-01-31
"TM1",7.1,1989-01-31
"TM2",-1.4,1989-01-31
"TM3",15.6,1989-01-31
"TM4",-5,1989-01-31
"PM1",116,1989-02-28
"TM1",8.5,1989-02-28
"TM2",0.3,1989-02-28
"TM3",16.6,1989-02-28
"TM4",-4,1989-02-28
"PM1",36.5,1989-03-31
"TM2",9.8,1989-03-31
"TM3",18.3,1989-03-31
"PM1",123.5,1989-04-30
"TM1",10.7,1989-04-30
"TM2",3.5,1989-04-30
"TM3",17.9,1989-04-30
"TM4",-3,1989-04-30
"TM1",19.2,1989-05-31
"PM1",33.5,1989-06-30
"TM1",21.2,1989-06-30
"TM2",13.3,1989-06-30
"TM3",29.1,1989-06-30
"TM4",7,1989-06-30
"PM1",0,1989-07-31
"TM1",24.6,1989-07-31
"TM2",21.4,1989-07-31
"TM3",31.6,1989-07-31
"PM1",4,1989-08-31
"TM1",23,1989-08-31
"TM2",20.3,1989-08-31
"TM3",35.1,1989-08-31
"PM1",149,1989-09-30
"TM1",20.2,1989-09-30
"TM2",13.3,1989-09-30
"TM3",27.1,1989-09-30
"TM4",9,1989-09-30
"PM1",52.5,1989-10-31
"TM3",24,1989-10-31
"PM1",370,1989-11-30
"TM1",14.9,1989-11-30
"TM2",9.9,1989-11-30
"PM1",310,1989-12-31
"TM3",16.9,1989-12-31
"PM1",86.5,1990-01-31
"TM1",7.4,1990-01-31
"TM2",1.7,1990-01-31
"TM3",13.1,1990-01-31
"TM4",-1,1990-01-31
"PM1",0,1990-02-28
"TM1",14.4,1990-02-28
"TM2",8.2,1990-02-28
"TM3",20.6,1990-02-28
"TM4",1,1990-02-28
"PM1",30,1990-03-31
"TM1",12.2,1990-03-31
"TM2",6.2,1990-03-31
"TM3",18.1,1990-03-31
"TM4",2,1990-03-31
"PM1",157,1990-04-30
"TM1",10.2,1990-04-30
"TM2",4.1,1990-04-30
"TM3",16.2,1990-04-30
"TM4",0,1990-04-30
"PM1",48,1990-05-31
"TM1",16.7,1990-05-31
"TM2",9.8,1990-05-31
"TM3",23.5,1990-05-31
"TM4",5,1990-05-31
"TM1",22.8,1990-06-30
"TM2",15.3,1990-06-30
"TM3",30.3,1990-06-30
"TM4",12,1990-06-30
"PM1",7.5,1990-07-31
"TM1",23.7,1990-07-31
"TM2",22.2,1990-07-31
"TM3",32.2,1990-07-31
"PM1",4,1990-08-31
"TM1",23.8,1990-08-31
"TM2",20.9,1990-08-31
"TM3",36.1,1990-08-31
"PM1",29,1990-09-30
"TM1",23.7,1990-09-30
"TM2",16.7,1990-09-30
"TM3",30.6,1990-09-30
"TM4",12,1990-09-30
"PM1",125.5,1990-10-31
"TM1",18.3,1990-10-31
"TM2",14.3,1990-10-31
"TM3",23.2,1990-10-31
"PM1",83,1990-11-30
"TM1",11,1990-11-30
"TM2",5.1,1990-11-30
"TM3",16.9,1990-11-30
"TM4",-2,1990-11-30
"PM1",52,1990-12-31
"TM1",5.9,1990-12-31
"TM2",0.8,1990-12-31
"TM3",11,1990-12-31
"TM4",-4,1990-12-31
"PM1",24,1991-01-31
"TM1",7.4,1991-01-31
"TM2",1.5,1991-01-31
"TM3",13.1,1991-01-31
"TM1",6.1,1991-02-28
"TM2",0.9,1991-02-28
"TM3",11.4,1991-02-28
"TM4",-2,1991-02-28
"PM1",152.5,1991-03-31
"TM1",10,1991-03-31
"TM2",3.7,1991-03-31
"TM3",16.3,1991-03-31
"TM4",0,1991-03-31
"PM1",27.5,1991-04-30
"TM1",11.4,1991-04-30
"TM2",5,1991-04-30
"TM3",17.9,1991-04-30
"TM4",0,1991-04-30
"PM1",0,1991-05-31
"TM1",16.1,1991-05-31
"TM2",8.3,1991-05-31
"TM3",23.9,1991-05-31
"TM4",2,1991-05-31
"PM1",15,1991-06-30
"TM1",22.3,1991-06-30
"TM2",14.9,1991-06-30
"TM3",29.6,1991-06-30
"TM4",8,1991-06-30
"PM1",1,1991-07-31
"TM1",25.8,1991-07-31
"TM2",17.7,1991-07-31
"TM3",33.8,1991-07-31
"TM4",11,1991-07-31
"PM1",0,1991-08-31
"TM1",27.6,1991-08-31
"TM2",20.1,1991-08-31
"TM3",35.2,1991-08-31
"TM4",13,1991-08-31
"PM1",81,1991-09-30
"TM1",22.1,1991-09-30
"TM2",15,1991-09-30
"TM3",29.2,1991-09-30
"TM4",7,1991-09-30
"PM1",100,1991-10-31
"TM1",13.2,1991-10-31
"TM2",7.6,1991-10-31
"TM3",18.8,1991-10-31
"TM4",3,1991-10-31
"PM1",20,1991-11-30
"TM1",11.8,1991-11-30
"TM2",5.7,1991-11-30
"TM3",17.8,1991-11-30
"TM4",-1,1991-11-30
"PM1",41,1991-12-31
"TM3",17.4,1991-12-31
"PM1",85,1992-01-31
"TM1",6.5,1992-01-31
"TM2",1,1992-01-31
"TM3",12,1992-01-31
"TM4",-5,1992-01-31
"PM1",65.5,1992-02-29
"TM1",9.6,1992-02-29
"TM2",3.7,1992-02-29
"TM3",17.1,1992-02-29
"PM1",71,1992-03-31
"TM1",12.3,1992-03-31
"TM2",7.7,1992-03-31
"TM3",16.8,1992-03-31
"PM1",67.5,1992-04-30
"TM1",13.5,1992-04-30
"TM2",7,1992-04-30
"TM3",20,1992-04-30
"TM4",1,1992-04-30
"PM1",2.5,1992-05-31
"TM1",21,1992-05-31
"TM2",10.8,1992-05-31
"PM1",120,1992-06-30
"TM1",20.5,1992-06-30
"TM2",11.6,1992-06-30
"TM1",23.6,1992-07-31
"TM2",18.8,1992-07-31
"TM3",31,1992-07-31
"PM1",0,1992-08-31
"TM1",22.8,1992-08-31
"TM2",19.5,1992-08-31
"TM3",35.3,1992-08-31
"TM1",12,1992-09-30
"TM3",26.4,1992-09-30
"PM1",139,1992-10-31
"TM1",16.8,1992-10-31
"TM3",17.2,1992-10-31
"TM1",15.3,1992-11-30
"TM2",9.2,1992-11-30
"PM1",25,1992-12-31
"TM3",16,1992-12-31
"PM1",6.5,1993-01-31
"PM1",53.5,1993-02-28
"PM1",53,1993-03-31
"PM1",65.5,1993-04-30
"PM1",53.5,1993-05-31
"PM1",0,1993-06-30
"PM1",0,1993-07-31
"PM1",0,1993-08-31
"PM1",0.5,1993-09-30
"PM1",101,1993-10-31
"PM1",110,1993-11-30
"PM1",0,1993-12-31
"PM1",80.5,1994-01-31
"PM1",113,1994-02-28
"PM1",6,1994-03-31
"PM1",40,1994-04-30
"PM1",30,1994-05-31
"PM1",0,1994-06-30
"PM1",28.5,1994-09-30
"PM1",45.5,1994-10-31
"PM1",33.5,1994-11-30
"PM1",0,1994-12-31
"PM1",29.5,1995-01-31
"PM1",7,1995-02-28
"PM1",36,1995-03-31
"PM1",6,1995-04-30
"PM1",0.5,1995-05-31
"PM1",34.5,1995-06-30
"PM1",1.5,1995-07-31
"PM1",0,1995-08-31
"PM1",20.5,1995-09-30
"PM1",8.5,1995-10-31
"PM1",102,1995-11-30
"PM1",308.8,1995-12-31
"PM1",473,1996-01-31
"PM1",199,1996-02-29
"PM1",52.5,1996-03-31
"PM1",25.5,1996-04-30
"PM1",134,1996-05-31
"PM1",4,1996-06-30
"PM1",4.5,1996-07-31
"PM1",67,1996-08-31
"PM1",47,1996-09-30
"PM1",64,1996-10-31
"PM1",222.5,1996-11-30
"PM1",516.5,1996-12-31
"PM1",298,1997-01-31
"PM1",0,1997-02-28
"PM1",3,1997-03-31
"PM1",29,1997-04-30
"PM1",25.5,1997-06-30
"PM1",0,1997-07-31
"PM1",0,1997-08-31
"PM1",155.3,1997-09-30
"PM1",30.5,1997-10-31
"PM1",132.5,1997-11-30
"PM1",278,1997-12-31
"PM1",52,1998-01-31
"PM1",175,1998-02-28
"PM1",37.5,1998-03-31
"PM1",26.5,1998-04-30
"PM1",83,1998-05-31
"PM1",0,1998-07-31
"PM1",0,1998-08-31
"PM1",0,1998-10-31
"PM1",0,1998-11-30
"PM1",49.5,1998-12-31
"PM1",55.5,1999-01-31
"PM1",33.5,1999-02-28
"PM1",79,1999-03-31
"PM1",32,1999-04-30
"PM1",1.5,1999-05-31
"PM1",1,1999-06-30
"PM1",0,1999-07-31
"PM1",0,1999-08-31
"PM1",41,1999-09-30
"PM1",209,1999-10-31
"PM1",66,1999-11-30
"PM1",43,1999-12-31
"PM1",35,2000-01-31
"PM1",0,2000-02-29
"PM1",14,2000-03-31
"PM1",171.5,2000-04-30
"PM1",114.5,2000-05-31
"PM1",0.1,2000-06-30
"PM1",0,2000-07-31
"PM1",0,2000-08-31
"PM1",45,2000-09-30
"PM1",117.5,2000-10-31
"PM1",42.5,2000-11-30
"PM1",239,2000-12-31
"PM1",101.5,2001-01-31
"PM1",21,2001-02-28
"PM1",78.5,2001-03-31
"PM1",3,2001-04-30
"PM1",59,2001-05-31
"PM1",0,2001-06-30
"PM1",3,2001-07-31
"PM1",0,2001-08-31
"PM1",46,2001-09-30
"PM1",128,2001-10-31
"PM1",32.5,2001-11-30
"PM1",39.5,2001-12-31
"PM1",30,2002-01-31
"PM1",3,2002-02-28
"PM1",137,2002-03-31
"PM1",123,2002-04-30
"PM1",23,2002-05-31
"PM1",40,2002-06-30
"PM1",0,2002-07-31
"PM1",0,2002-08-31
"PM1",25,2002-09-30
"PM1",18.5,2002-10-31
"PM1",19,2003-01-31
"PM1",123,2003-02-28
"PM1",76.5,2003-03-31
"PM1",88,2003-04-30
"PM1",4,2003-05-31
"PM1",0,2003-06-30
"PM1",0,2003-07-31
"PM1",2,2003-08-31
"PM1",24.5,2003-09-30
"PM1",254.5,2003-10-31
"PM1",92.5,2003-11-30
"PM1",82,2003-12-31
"PM1",8,2004-01-31
"PM1",96.5,2004-02-29
"PM1",101,2004-03-31
"PM1",114.5,2004-04-30
"PM1",103,2004-05-31
"PM1",4,2004-06-30
"PM1",0,2004-07-31
"PM1",24,2004-10-31
"PM1",19,2004-11-30
"PM1",95.5,2004-12-31
"PM1",0,2005-01-31
"PM1",106,2005-02-28
"PM1",90,2005-03-31
"PM1",0,2005-04-30
"PM1",23,2005-05-31
"PM1",3.5,2005-06-30
"PM1",0,2005-07-31
"PM1",5,2005-09-30
"PM1",46,2005-10-31
"PM1",39,2005-11-30
"PM1",102,2006-01-31
"PM1",83,2006-02-28
"PM1",69.5,2006-03-31
"PM1",62,2006-04-30
"PM1",22.5,2006-05-31
"PM1",0,2006-06-30
"PM1",0,2006-07-31
"PM1",4,2006-08-31
"PM1",54.5,2006-09-30
"PM1",40,2006-10-31
"PM1",86,2006-11-30
"PM1",36,2006-12-31
"PM1",30,2007-01-31
"PM1",45.5,2007-02-28
"PM1",33,2007-03-31
"PM1",62,2007-04-30
"PM1",103,2007-05-31
"PM1",0,2007-06-30
"PM1",0,2007-07-31
"PM1",14,2007-08-31
"PM1",43.5,2007-09-30
"PM1",56,2007-10-31
"PM1",91,2007-11-30
"PM1",23,2007-12-31
"PM1",53,2009-01-31
"PM1",172,2009-02-28
"PM1",228,2010-01-31
"PM1",299,2010-02-28
"PM1",173,2010-03-31
"PM1",51,2010-04-30
"PM1",3,2010-05-31
"PM1",18,2010-06-30
"PM1",3,2010-07-31
"PM1",8,2010-08-31
"PM1",53,2010-09-30
"PM1",50,2010-10-31
"PM1",100,2010-11-30
"PM1",284,2010-12-31
"PM1",32,2012-01-31
"PM1",11,2012-02-29
"PM1",27,2012-03-31
"PM1",124,2012-04-30
"PM1",23,2012-05-31
"PM1",0,2012-06-30
"PM1",0,2012-07-31
"PM1",68,2012-09-30
"PM1",260,2012-10-31
"PM1",271,2012-11-30
"PM1",27,2012-12-31
