"value","startDate","endDate","lat","lon","variable","loc"
10.1999998092651,"1964-01-01 GMT","1964-02-01 GMT",36.875,-3.375,"rr","S"
13.900000333786,"1964-02-01 GMT","1964-03-01 GMT",36.875,-3.375,"rr","S"
19.200000166893,"1964-03-01 GMT","1964-04-01 GMT",36.875,-3.375,"rr","S"
12.400000192225,"1964-04-01 GMT","1964-05-01 GMT",36.875,-3.375,"rr","S"
8.19999980926514,"1964-05-01 GMT","1964-06-01 GMT",36.875,-3.375,"rr","S"
4.80000019073486,"1964-06-01 GMT","1964-07-01 GMT",36.875,-3.375,"rr","S"
0,"1964-07-01 GMT","1964-08-01 GMT",36.875,-3.375,"rr","S"
0,"1964-08-01 GMT","1964-09-01 GMT",36.875,-3.375,"rr","S"
1.60000002384186,"1964-09-01 GMT","1964-10-01 GMT",36.875,-3.375,"rr","S"
0,"1964-10-01 GMT","1964-11-01 GMT",36.875,-3.375,"rr","S"
11.900000333786,"1964-11-01 GMT","1964-12-01 GMT",36.875,-3.375,"rr","S"
55.4000014662743,"1964-12-01 GMT","1965-01-01 GMT",36.875,-3.375,"rr","S"
50.599999666214,"1965-01-01 GMT","1965-02-01 GMT",36.875,-3.375,"rr","S"
27.5000007152557,"1965-02-01 GMT","1965-03-01 GMT",36.875,-3.375,"rr","S"
14.4999998807907,"1965-03-01 GMT","1965-04-01 GMT",36.875,-3.375,"rr","S"
13.2000006213784,"1965-04-01 GMT","1965-05-01 GMT",36.875,-3.375,"rr","S"
0,"1965-05-01 GMT","1965-06-01 GMT",36.875,-3.375,"rr","S"
6.20000028610229,"1965-06-01 GMT","1965-07-01 GMT",36.875,-3.375,"rr","S"
0,"1965-07-01 GMT","1965-08-01 GMT",36.875,-3.375,"rr","S"
2,"1965-08-01 GMT","1965-09-01 GMT",36.875,-3.375,"rr","S"
10.400000333786,"1965-09-01 GMT","1965-10-01 GMT",36.875,-3.375,"rr","S"
